,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
836,Triple Oak,9/11/2018,,,,,,12.6,ppb,11.0,,,,,,,0.3,ppm,3.0
837,Triple Oak,9/19/2018,,,,,,18.3,ppb,17.0,,,,,,,,,
838,Triple Oak,9/20/2018,,,,,,19.1,ppb,18.0,,,,,,,0.5,ppm,6.0
839,Triple Oak,9/21/2018,,,,,,23.0,ppb,22.0,,,,,,,0.4,ppm,5.0
840,Triple Oak,9/22/2018,,,,,,12.9,ppb,11.0,,,,,,,0.4,ppm,5.0
841,Triple Oak,9/23/2018,,,,,,5.3,ppb,5.0,,,,,,,0.3,ppm,3.0
842,Triple Oak,9/24/2018,,,,,,5.0,ppb,5.0,,,,,,,0.2,ppm,2.0
843,Triple Oak,9/25/2018,,,,,,9.8,ppb,8.0,,,,,,,0.3,ppm,3.0
844,Triple Oak,9/26/2018,,,,,,15.6,ppb,14.0,,,,,,,0.5,ppm,6.0
845,Triple Oak,9/27/2018,,,,,,17.3,ppb,16.0,,,,,,,0.4,ppm,5.0
846,Triple Oak,9/28/2018,,,,,,15.2,ppb,14.0,,,,,,,0.4,ppm,5.0
847,Triple Oak,9/29/2018,,,,,,5.7,ppb,5.0,,,,,,,0.2,ppm,2.0
848,Triple Oak,9/30/2018,,,,,,12.5,ppb,11.0,,,,,,,0.3,ppm,3.0
849,Triple Oak,10/2/2018,,,,,,20.3,ppb,19.0,,,,,,,0.5,ppm,6.0
850,Triple Oak,10/3/2018,,,,,,19.2,ppb,18.0,,,,,,,0.4,ppm,5.0
851,Triple Oak,10/4/2018,,,,,,23.5,ppb,22.0,,,,,,,0.5,ppm,6.0
852,Triple Oak,10/5/2018,,,,,,14.0,ppb,13.0,,,,,,,0.5,ppm,6.0
853,Triple Oak,10/6/2018,,,,,,10.4,ppb,9.0,,,,,,,0.4,ppm,5.0
854,Triple Oak,10/7/2018,,,,,,11.6,ppb,10.0,,,,,,,0.4,ppm,5.0
855,Triple Oak,10/8/2018,,,,,,11.8,ppb,10.0,,,,,,,0.3,ppm,3.0
856,Triple Oak,10/9/2018,,,,,,10.8,ppb,9.0,,,,,,,0.2,ppm,2.0
