DMax NO2,Year,Month,Day,NO2-WEIGHT,Flag,Site Name,LAt,Lng,Date
6.5,2020,6,5,23,0,Millbrook School,35.856111,-78.574167,6/5/2020
6.5,2020,6,5,23,0,Millbrook School,35.856111,-78.574167,6/5/2020
3.9,2020,6,6,23,0,Millbrook School,35.856111,-78.574167,6/6/2020
3.9,2020,6,6,23,0,Millbrook School,35.856111,-78.574167,6/6/2020
4.1,2020,6,7,23,0,Millbrook School,35.856111,-78.574167,6/7/2020
4.1,2020,6,7,23,0,Millbrook School,35.856111,-78.574167,6/7/2020
4.4,2020,6,8,23,0,Millbrook School,35.856111,-78.574167,6/8/2020
4.4,2020,6,8,23,0,Millbrook School,35.856111,-78.574167,6/8/2020
3.9,2020,6,10,23,0,Millbrook School,35.856111,-78.574167,6/10/2020
3.9,2020,6,10,23,0,Millbrook School,35.856111,-78.574167,6/10/2020
3.5,2020,6,11,19,0,Millbrook School,35.856111,-78.574167,6/11/2020
3.5,2020,6,11,19,0,Millbrook School,35.856111,-78.574167,6/11/2020
6.6,2020,6,12,23,0,Millbrook School,35.856111,-78.574167,6/12/2020
4.8,2020,6,13,23,0,Millbrook School,35.856111,-78.574167,6/13/2020
2,2020,6,14,23,0,Millbrook School,35.856111,-78.574167,6/14/2020
2.4,2020,6,15,23,0,Millbrook School,35.856111,-78.574167,6/15/2020
2.2,2020,6,16,23,0,Millbrook School,35.856111,-78.574167,6/16/2020
10.6,2020,6,17,23,0,Millbrook School,35.856111,-78.574167,6/17/2020
12.8,2020,6,26,23,0,Millbrook School,35.856111,-78.574167,6/26/2020
12.8,2020,6,26,23,0,Millbrook School,35.856111,-78.574167,6/26/2020
9.5,2020,6,27,23,0,Millbrook School,35.856111,-78.574167,6/27/2020
9.5,2020,6,27,23,0,Millbrook School,35.856111,-78.574167,6/27/2020
2.5,2020,6,28,23,0,Millbrook School,35.856111,-78.574167,6/28/2020
2.5,2020,6,28,23,0,Millbrook School,35.856111,-78.574167,6/28/2020
7,2020,6,29,23,0,Millbrook School,35.856111,-78.574167,6/29/2020
7,2020,6,29,23,0,Millbrook School,35.856111,-78.574167,6/29/2020
9.2,2020,6,30,23,0,Millbrook School,35.856111,-78.574167,6/30/2020
9.2,2020,6,30,23,0,Millbrook School,35.856111,-78.574167,6/30/2020
6.3,2020,7,1,23,0,Millbrook School,35.856111,-78.574167,7/1/2020
6.3,2020,7,1,23,0,Millbrook School,35.856111,-78.574167,7/1/2020
8.8,2020,7,2,23,0,Millbrook School,35.856111,-78.574167,7/2/2020
8.8,2020,7,2,23,0,Millbrook School,35.856111,-78.574167,7/2/2020
10.5,2020,7,3,23,0,Millbrook School,35.856111,-78.574167,7/3/2020
10.5,2020,7,3,23,0,Millbrook School,35.856111,-78.574167,7/3/2020
7.1,2020,7,4,23,0,Millbrook School,35.856111,-78.574167,7/4/2020
7.1,2020,7,4,23,0,Millbrook School,35.856111,-78.574167,7/4/2020
5,2020,7,5,23,0,Millbrook School,35.856111,-78.574167,7/5/2020
5,2020,7,5,23,0,Millbrook School,35.856111,-78.574167,7/5/2020
6.2,2020,7,6,23,0,Millbrook School,35.856111,-78.574167,7/6/2020
6.2,2020,7,6,23,0,Millbrook School,35.856111,-78.574167,7/6/2020
5.2,2020,7,7,23,0,Millbrook School,35.856111,-78.574167,7/7/2020
5.2,2020,7,7,23,0,Millbrook School,35.856111,-78.574167,7/7/2020
1.8,2020,7,8,21,0,Millbrook School,35.856111,-78.574167,7/8/2020
1.8,2020,7,8,21,0,Millbrook School,35.856111,-78.574167,7/8/2020
2,2020,7,9,19,0,Millbrook School,35.856111,-78.574167,7/9/2020
2,2020,7,9,19,0,Millbrook School,35.856111,-78.574167,7/9/2020
5.8,2020,7,10,23,0,Millbrook School,35.856111,-78.574167,7/10/2020
5.8,2020,7,10,23,0,Millbrook School,35.856111,-78.574167,7/10/2020
4.3,2020,7,11,23,0,Millbrook School,35.856111,-78.574167,7/11/2020
4.3,2020,7,11,23,0,Millbrook School,35.856111,-78.574167,7/11/2020
6.2,2020,7,12,23,0,Millbrook School,35.856111,-78.574167,7/12/2020
6.2,2020,7,12,23,0,Millbrook School,35.856111,-78.574167,7/12/2020
4.9,2020,7,13,23,0,Millbrook School,35.856111,-78.574167,7/13/2020
4.9,2020,7,13,23,0,Millbrook School,35.856111,-78.574167,7/13/2020
8.6,2020,7,14,23,0,Millbrook School,35.856111,-78.574167,7/14/2020
8.6,2020,7,14,23,0,Millbrook School,35.856111,-78.574167,7/14/2020
3.5,2020,7,15,23,0,Millbrook School,35.856111,-78.574167,7/15/2020
3.5,2020,7,15,23,0,Millbrook School,35.856111,-78.574167,7/15/2020
4.7,2020,7,16,23,0,Millbrook School,35.856111,-78.574167,7/16/2020
4.7,2020,7,16,23,0,Millbrook School,35.856111,-78.574167,7/16/2020
7.5,2020,7,17,23,0,Millbrook School,35.856111,-78.574167,7/17/2020
7.5,2020,7,17,23,0,Millbrook School,35.856111,-78.574167,7/17/2020
6,2020,7,18,23,0,Millbrook School,35.856111,-78.574167,7/18/2020
6,2020,7,18,23,0,Millbrook School,35.856111,-78.574167,7/18/2020
7.6,2020,7,19,23,0,Millbrook School,35.856111,-78.574167,7/19/2020
7.6,2020,7,19,23,0,Millbrook School,35.856111,-78.574167,7/19/2020
3.9,2020,7,20,23,0,Millbrook School,35.856111,-78.574167,7/20/2020
3.9,2020,7,20,23,0,Millbrook School,35.856111,-78.574167,7/20/2020
6.8,2020,7,21,23,0,Millbrook School,35.856111,-78.574167,7/21/2020
6.8,2020,7,21,23,0,Millbrook School,35.856111,-78.574167,7/21/2020
7.2,2020,7,22,22,0,Millbrook School,35.856111,-78.574167,7/22/2020
7.2,2020,7,22,22,0,Millbrook School,35.856111,-78.574167,7/22/2020
5.6,2020,7,23,19,0,Millbrook School,35.856111,-78.574167,7/23/2020
5.6,2020,7,23,19,0,Millbrook School,35.856111,-78.574167,7/23/2020
5.3,2020,7,24,23,0,Millbrook School,35.856111,-78.574167,7/24/2020
5.3,2020,7,24,23,0,Millbrook School,35.856111,-78.574167,7/24/2020
7.1,2020,7,25,23,0,Millbrook School,35.856111,-78.574167,7/25/2020
7.1,2020,7,25,23,0,Millbrook School,35.856111,-78.574167,7/25/2020
6.1,2020,7,26,23,0,Millbrook School,35.856111,-78.574167,7/26/2020
6.1,2020,7,26,23,0,Millbrook School,35.856111,-78.574167,7/26/2020
4.9,2020,7,27,20,0,Millbrook School,35.856111,-78.574167,7/27/2020
4.9,2020,7,27,20,0,Millbrook School,35.856111,-78.574167,7/27/2020
5.5,2020,7,28,23,0,Millbrook School,35.856111,-78.574167,7/28/2020
5.5,2020,7,28,23,0,Millbrook School,35.856111,-78.574167,7/28/2020
8,2020,7,29,23,0,Millbrook School,35.856111,-78.574167,7/29/2020
8,2020,7,29,23,0,Millbrook School,35.856111,-78.574167,7/29/2020
5.5,2020,7,30,23,0,Millbrook School,35.856111,-78.574167,7/30/2020
5.5,2020,7,30,23,0,Millbrook School,35.856111,-78.574167,7/30/2020
6.8,2020,8,6,22,0,Millbrook School,35.856111,-78.574167,8/6/2020
6.8,2020,8,6,22,0,Millbrook School,35.856111,-78.574167,8/6/2020
6.2,2020,8,7,19,0,Millbrook School,35.856111,-78.574167,8/7/2020
6.2,2020,8,7,19,0,Millbrook School,35.856111,-78.574167,8/7/2020
4.2,2020,8,8,23,0,Millbrook School,35.856111,-78.574167,8/8/2020
4.2,2020,8,8,23,0,Millbrook School,35.856111,-78.574167,8/8/2020
5.5,2020,8,9,23,0,Millbrook School,35.856111,-78.574167,8/9/2020
5.5,2020,8,9,23,0,Millbrook School,35.856111,-78.574167,8/9/2020
4.3,2020,8,10,23,0,Millbrook School,35.856111,-78.574167,8/10/2020
4.3,2020,8,10,23,0,Millbrook School,35.856111,-78.574167,8/10/2020
8.1,2020,8,11,23,0,Millbrook School,35.856111,-78.574167,8/11/2020
8.1,2020,8,11,23,0,Millbrook School,35.856111,-78.574167,8/11/2020
4.3,2020,8,12,23,0,Millbrook School,35.856111,-78.574167,8/12/2020
4.3,2020,8,12,23,0,Millbrook School,35.856111,-78.574167,8/12/2020
2.9,2020,8,13,19,0,Millbrook School,35.856111,-78.574167,8/13/2020
2.9,2020,8,13,19,0,Millbrook School,35.856111,-78.574167,8/13/2020
2.8,2020,8,14,23,0,Millbrook School,35.856111,-78.574167,8/14/2020
2.8,2020,8,14,23,0,Millbrook School,35.856111,-78.574167,8/14/2020
2,2020,8,15,23,0,Millbrook School,35.856111,-78.574167,8/15/2020
2,2020,8,15,23,0,Millbrook School,35.856111,-78.574167,8/15/2020
2.3,2020,8,16,23,0,Millbrook School,35.856111,-78.574167,8/16/2020
2.3,2020,8,16,23,0,Millbrook School,35.856111,-78.574167,8/16/2020
4.7,2020,8,17,19,0,Millbrook School,35.856111,-78.574167,8/17/2020
4.7,2020,8,17,19,0,Millbrook School,35.856111,-78.574167,8/17/2020
14.2,2020,8,18,18,0,Millbrook School,35.856111,-78.574167,8/18/2020
14.2,2020,8,18,18,0,Millbrook School,35.856111,-78.574167,8/18/2020
9.6,2020,8,19,23,0,Millbrook School,35.856111,-78.574167,8/19/2020
9.6,2020,8,19,23,0,Millbrook School,35.856111,-78.574167,8/19/2020
3.4,2020,8,20,23,0,Millbrook School,35.856111,-78.574167,8/20/2020
3.4,2020,8,20,23,0,Millbrook School,35.856111,-78.574167,8/20/2020
3.6,2020,8,21,23,0,Millbrook School,35.856111,-78.574167,8/21/2020
3.6,2020,8,21,23,0,Millbrook School,35.856111,-78.574167,8/21/2020
4,2020,8,22,23,0,Millbrook School,35.856111,-78.574167,8/22/2020
4,2020,8,22,23,0,Millbrook School,35.856111,-78.574167,8/22/2020
2.7,2020,8,23,23,0,Millbrook School,35.856111,-78.574167,8/23/2020
2.7,2020,8,23,23,0,Millbrook School,35.856111,-78.574167,8/23/2020
7.3,2020,8,24,23,0,Millbrook School,35.856111,-78.574167,8/24/2020
7.3,2020,8,24,23,0,Millbrook School,35.856111,-78.574167,8/24/2020
3.1,2020,8,25,23,0,Millbrook School,35.856111,-78.574167,8/25/2020
3.1,2020,8,25,23,0,Millbrook School,35.856111,-78.574167,8/25/2020
9.2,2020,8,26,23,0,Millbrook School,35.856111,-78.574167,8/26/2020
9.2,2020,8,26,23,0,Millbrook School,35.856111,-78.574167,8/26/2020
5,2020,9,1,23,0,Millbrook School,35.856111,-78.574167,9/1/2020
5,2020,9,1,23,0,Millbrook School,35.856111,-78.574167,9/1/2020
9.2,2020,9,3,23,0,Millbrook School,35.856111,-78.574167,9/3/2020
9.2,2020,9,3,23,0,Millbrook School,35.856111,-78.574167,9/3/2020
17,2020,9,4,23,0,Millbrook School,35.856111,-78.574167,9/4/2020
17,2020,9,4,23,0,Millbrook School,35.856111,-78.574167,9/4/2020
3.7,2020,9,5,23,0,Millbrook School,35.856111,-78.574167,9/5/2020
3.7,2020,9,5,23,0,Millbrook School,35.856111,-78.574167,9/5/2020
4.5,2020,9,6,23,0,Millbrook School,35.856111,-78.574167,9/6/2020
4.5,2020,9,6,23,0,Millbrook School,35.856111,-78.574167,9/6/2020
6.5,2020,9,7,23,0,Millbrook School,35.856111,-78.574167,9/7/2020
6.5,2020,9,7,23,0,Millbrook School,35.856111,-78.574167,9/7/2020
10.6,2020,9,8,23,0,Millbrook School,35.856111,-78.574167,9/8/2020
10.6,2020,9,8,23,0,Millbrook School,35.856111,-78.574167,9/8/2020
2.3,2020,9,9,23,0,Millbrook School,35.856111,-78.574167,9/9/2020
2.3,2020,9,9,23,0,Millbrook School,35.856111,-78.574167,9/9/2020
8.8,2020,9,10,19,0,Millbrook School,35.856111,-78.574167,9/10/2020
8.8,2020,9,10,19,0,Millbrook School,35.856111,-78.574167,9/10/2020
6.1,2020,9,11,23,0,Millbrook School,35.856111,-78.574167,9/11/2020
6.1,2020,9,11,23,0,Millbrook School,35.856111,-78.574167,9/11/2020
1.4,2020,9,12,24,0,Millbrook School,35.856111,-78.574167,9/12/2020
1.4,2020,9,12,24,0,Millbrook School,35.856111,-78.574167,9/12/2020
7.5,2020,9,13,24,0,Millbrook School,35.856111,-78.574167,9/13/2020
7.5,2020,9,13,24,0,Millbrook School,35.856111,-78.574167,9/13/2020
7,2020,9,14,24,0,Millbrook School,35.856111,-78.574167,9/14/2020
7,2020,9,14,24,0,Millbrook School,35.856111,-78.574167,9/14/2020
4.5,2020,9,15,23,0,Millbrook School,35.856111,-78.574167,9/15/2020
4.5,2020,9,15,23,0,Millbrook School,35.856111,-78.574167,9/15/2020
5.8,2020,9,16,23,0,Millbrook School,35.856111,-78.574167,9/16/2020
5.8,2020,9,16,23,0,Millbrook School,35.856111,-78.574167,9/16/2020
3.3,2020,9,17,23,0,Millbrook School,35.856111,-78.574167,9/17/2020
3.3,2020,9,17,23,0,Millbrook School,35.856111,-78.574167,9/17/2020
3.2,2020,9,18,23,0,Millbrook School,35.856111,-78.574167,9/18/2020
3.2,2020,9,18,23,0,Millbrook School,35.856111,-78.574167,9/18/2020
2.4,2020,9,19,23,0,Millbrook School,35.856111,-78.574167,9/19/2020
2.4,2020,9,19,23,0,Millbrook School,35.856111,-78.574167,9/19/2020
2.2,2020,9,20,23,0,Millbrook School,35.856111,-78.574167,9/20/2020
2.2,2020,9,20,23,0,Millbrook School,35.856111,-78.574167,9/20/2020
5.7,2020,9,21,23,0,Millbrook School,35.856111,-78.574167,9/21/2020
5.7,2020,9,21,23,0,Millbrook School,35.856111,-78.574167,9/21/2020
23.1,2020,9,22,23,0,Millbrook School,35.856111,-78.574167,9/22/2020
23.1,2020,9,22,23,0,Millbrook School,35.856111,-78.574167,9/22/2020
18,2020,9,23,23,0,Millbrook School,35.856111,-78.574167,9/23/2020
18,2020,9,23,23,0,Millbrook School,35.856111,-78.574167,9/23/2020
13.4,2020,9,24,19,0,Millbrook School,35.856111,-78.574167,9/24/2020
13.4,2020,9,24,19,0,Millbrook School,35.856111,-78.574167,9/24/2020
5.3,2020,9,25,23,0,Millbrook School,35.856111,-78.574167,9/25/2020
5.3,2020,9,25,23,0,Millbrook School,35.856111,-78.574167,9/25/2020
6.8,2020,9,26,23,0,Millbrook School,35.856111,-78.574167,9/26/2020
6.8,2020,9,26,23,0,Millbrook School,35.856111,-78.574167,9/26/2020
12,2020,9,27,23,0,Millbrook School,35.856111,-78.574167,9/27/2020
12,2020,9,27,23,0,Millbrook School,35.856111,-78.574167,9/27/2020
7,2020,9,28,23,0,Millbrook School,35.856111,-78.574167,9/28/2020
7,2020,9,28,23,0,Millbrook School,35.856111,-78.574167,9/28/2020
5.4,2020,9,29,23,0,Millbrook School,35.856111,-78.574167,9/29/2020
5.4,2020,9,29,23,0,Millbrook School,35.856111,-78.574167,9/29/2020
19.8,2020,9,30,23,0,Millbrook School,35.856111,-78.574167,9/30/2020
19.8,2020,9,30,23,0,Millbrook School,35.856111,-78.574167,9/30/2020
16,2020,10,1,23,0,Millbrook School,35.856111,-78.574167,10/1/2020
16,2020,10,1,23,0,Millbrook School,35.856111,-78.574167,10/1/2020
8.2,2020,10,2,23,0,Millbrook School,35.856111,-78.574167,10/2/2020
8.2,2020,10,2,23,0,Millbrook School,35.856111,-78.574167,10/2/2020
5.3,2020,10,3,23,0,Millbrook School,35.856111,-78.574167,10/3/2020
5.3,2020,10,3,23,0,Millbrook School,35.856111,-78.574167,10/3/2020
12.9,2020,10,4,23,0,Millbrook School,35.856111,-78.574167,10/4/2020
12.9,2020,10,4,23,0,Millbrook School,35.856111,-78.574167,10/4/2020
13.3,2020,10,5,23,0,Millbrook School,35.856111,-78.574167,10/5/2020
13.3,2020,10,5,23,0,Millbrook School,35.856111,-78.574167,10/5/2020
17.3,2020,10,6,23,0,Millbrook School,35.856111,-78.574167,10/6/2020
17.3,2020,10,6,23,0,Millbrook School,35.856111,-78.574167,10/6/2020
11.1,2020,10,7,23,0,Millbrook School,35.856111,-78.574167,10/7/2020
11.1,2020,10,7,23,0,Millbrook School,35.856111,-78.574167,10/7/2020
19.7,2020,10,8,19,0,Millbrook School,35.856111,-78.574167,10/8/2020
19.7,2020,10,8,19,0,Millbrook School,35.856111,-78.574167,10/8/2020
10.3,2020,10,9,23,0,Millbrook School,35.856111,-78.574167,10/9/2020
10.3,2020,10,9,23,0,Millbrook School,35.856111,-78.574167,10/9/2020
5.4,2020,10,10,23,0,Millbrook School,35.856111,-78.574167,10/10/2020
5.4,2020,10,10,23,0,Millbrook School,35.856111,-78.574167,10/10/2020
5.3,2020,10,12,23,0,Millbrook School,35.856111,-78.574167,10/12/2020
5.3,2020,10,12,23,0,Millbrook School,35.856111,-78.574167,10/12/2020
4.2,2020,10,13,23,0,Millbrook School,35.856111,-78.574167,10/13/2020
4.2,2020,10,13,23,0,Millbrook School,35.856111,-78.574167,10/13/2020
18.7,2020,10,14,23,0,Millbrook School,35.856111,-78.574167,10/14/2020
18.7,2020,10,14,23,0,Millbrook School,35.856111,-78.574167,10/14/2020
10.6,2020,10,15,23,0,Millbrook School,35.856111,-78.574167,10/15/2020
10.6,2020,10,15,23,0,Millbrook School,35.856111,-78.574167,10/15/2020
9.9,2020,10,16,23,0,Millbrook School,35.856111,-78.574167,10/16/2020
9.9,2020,10,16,23,0,Millbrook School,35.856111,-78.574167,10/16/2020
4.6,2020,10,17,23,0,Millbrook School,35.856111,-78.574167,10/17/2020
4.6,2020,10,17,23,0,Millbrook School,35.856111,-78.574167,10/17/2020
6.7,2020,10,18,23,0,Millbrook School,35.856111,-78.574167,10/18/2020
6.7,2020,10,18,23,0,Millbrook School,35.856111,-78.574167,10/18/2020
14.5,2020,10,19,23,0,Millbrook School,35.856111,-78.574167,10/19/2020
14.5,2020,10,19,23,0,Millbrook School,35.856111,-78.574167,10/19/2020
19.2,2020,10,20,23,0,Millbrook School,35.856111,-78.574167,10/20/2020
19.2,2020,10,20,23,0,Millbrook School,35.856111,-78.574167,10/20/2020
15.2,2020,10,21,23,0,Millbrook School,35.856111,-78.574167,10/21/2020
15.2,2020,10,21,23,0,Millbrook School,35.856111,-78.574167,10/21/2020
7.8,2020,10,22,19,0,Millbrook School,35.856111,-78.574167,10/22/2020
7.8,2020,10,22,19,0,Millbrook School,35.856111,-78.574167,10/22/2020
12.2,2020,10,23,23,0,Millbrook School,35.856111,-78.574167,10/23/2020
12.2,2020,10,23,23,0,Millbrook School,35.856111,-78.574167,10/23/2020
18.4,2020,10,24,23,0,Millbrook School,35.856111,-78.574167,10/24/2020
18.4,2020,10,24,23,0,Millbrook School,35.856111,-78.574167,10/24/2020
4.6,2020,10,25,23,0,Millbrook School,35.856111,-78.574167,10/25/2020
4.6,2020,10,25,23,0,Millbrook School,35.856111,-78.574167,10/25/2020
12.9,2020,10,26,23,0,Millbrook School,35.856111,-78.574167,10/26/2020
12.9,2020,10,26,23,0,Millbrook School,35.856111,-78.574167,10/26/2020
14.8,2020,10,27,23,0,Millbrook School,35.856111,-78.574167,10/27/2020
14.8,2020,10,27,23,0,Millbrook School,35.856111,-78.574167,10/27/2020
12.2,2020,10,28,23,0,Millbrook School,35.856111,-78.574167,10/28/2020
12.2,2020,10,28,23,0,Millbrook School,35.856111,-78.574167,10/28/2020
7,2020,10,29,23,0,Millbrook School,35.856111,-78.574167,10/29/2020
7,2020,10,29,23,0,Millbrook School,35.856111,-78.574167,10/29/2020
4.5,2020,10,30,23,0,Millbrook School,35.856111,-78.574167,10/30/2020
4.5,2020,10,30,23,0,Millbrook School,35.856111,-78.574167,10/30/2020
5.9,2020,10,31,23,0,Millbrook School,35.856111,-78.574167,10/31/2020
5.9,2020,10,31,23,0,Millbrook School,35.856111,-78.574167,10/31/2020
8.8,2020,11,1,23,0,Millbrook School,35.856111,-78.574167,11/1/2020
8.8,2020,11,1,23,0,Millbrook School,35.856111,-78.574167,11/1/2020
19.4,2020,11,2,23,0,Millbrook School,35.856111,-78.574167,11/2/2020
19.4,2020,11,2,23,0,Millbrook School,35.856111,-78.574167,11/2/2020
27.6,2020,11,3,23,0,Millbrook School,35.856111,-78.574167,11/3/2020
27.6,2020,11,3,23,0,Millbrook School,35.856111,-78.574167,11/3/2020
29.6,2020,11,4,23,0,Millbrook School,35.856111,-78.574167,11/4/2020
29.6,2020,11,4,23,0,Millbrook School,35.856111,-78.574167,11/4/2020
26.8,2020,11,5,19,0,Millbrook School,35.856111,-78.574167,11/5/2020
26.8,2020,11,5,19,0,Millbrook School,35.856111,-78.574167,11/5/2020
20.5,2020,11,6,23,0,Millbrook School,35.856111,-78.574167,11/6/2020
20.5,2020,11,6,23,0,Millbrook School,35.856111,-78.574167,11/6/2020
12.6,2020,11,7,23,0,Millbrook School,35.856111,-78.574167,11/7/2020
12.6,2020,11,7,23,0,Millbrook School,35.856111,-78.574167,11/7/2020
6.9,2020,11,8,23,0,Millbrook School,35.856111,-78.574167,11/8/2020
6.9,2020,11,8,23,0,Millbrook School,35.856111,-78.574167,11/8/2020
13.8,2020,11,9,23,0,Millbrook School,35.856111,-78.574167,11/9/2020
13.8,2020,11,9,23,0,Millbrook School,35.856111,-78.574167,11/9/2020
9.2,2020,11,10,23,0,Millbrook School,35.856111,-78.574167,11/10/2020
9.2,2020,11,10,23,0,Millbrook School,35.856111,-78.574167,11/10/2020
6.2,2020,11,11,23,0,Millbrook School,35.856111,-78.574167,11/11/2020
6.2,2020,11,11,23,0,Millbrook School,35.856111,-78.574167,11/11/2020
7.2,2020,11,12,23,0,Millbrook School,35.856111,-78.574167,11/12/2020
7.2,2020,11,12,23,0,Millbrook School,35.856111,-78.574167,11/12/2020
17.5,2020,11,13,23,0,Millbrook School,35.856111,-78.574167,11/13/2020
17.5,2020,11,13,23,0,Millbrook School,35.856111,-78.574167,11/13/2020
16.8,2020,11,14,23,0,Millbrook School,35.856111,-78.574167,11/14/2020
16.8,2020,11,14,23,0,Millbrook School,35.856111,-78.574167,11/14/2020
6.4,2020,11,15,23,0,Millbrook School,35.856111,-78.574167,11/15/2020
6.4,2020,11,15,23,0,Millbrook School,35.856111,-78.574167,11/15/2020
25.1,2020,11,16,23,0,Millbrook School,35.856111,-78.574167,11/16/2020
20.2,2020,11,17,23,0,Millbrook School,35.856111,-78.574167,11/17/2020
24.5,2020,11,18,23,0,Millbrook School,35.856111,-78.574167,11/18/2020
24.5,2020,11,18,23,0,Millbrook School,35.856111,-78.574167,11/18/2020
31.6,2020,11,19,19,0,Millbrook School,35.856111,-78.574167,11/19/2020
31.6,2020,11,19,19,0,Millbrook School,35.856111,-78.574167,11/19/2020
30.6,2020,11,20,23,0,Millbrook School,35.856111,-78.574167,11/20/2020
30.6,2020,11,20,23,0,Millbrook School,35.856111,-78.574167,11/20/2020
25.8,2020,11,21,23,0,Millbrook School,35.856111,-78.574167,11/21/2020
25.8,2020,11,21,23,0,Millbrook School,35.856111,-78.574167,11/21/2020
15.4,2020,11,22,23,0,Millbrook School,35.856111,-78.574167,11/22/2020
15.4,2020,11,22,23,0,Millbrook School,35.856111,-78.574167,11/22/2020
8,2020,11,23,23,0,Millbrook School,35.856111,-78.574167,11/23/2020
8,2020,11,23,23,0,Millbrook School,35.856111,-78.574167,11/23/2020
22.4,2020,11,24,19,0,Millbrook School,35.856111,-78.574167,11/24/2020
22.4,2020,11,24,19,0,Millbrook School,35.856111,-78.574167,11/24/2020
13.9,2020,11,25,23,0,Millbrook School,35.856111,-78.574167,11/25/2020
13.9,2020,11,25,23,0,Millbrook School,35.856111,-78.574167,11/25/2020
11.1,2020,11,26,23,0,Millbrook School,35.856111,-78.574167,11/26/2020
11.1,2020,11,26,23,0,Millbrook School,35.856111,-78.574167,11/26/2020
12.7,2020,11,27,23,0,Millbrook School,35.856111,-78.574167,11/27/2020
12.7,2020,11,27,23,0,Millbrook School,35.856111,-78.574167,11/27/2020
21.5,2020,11,28,23,0,Millbrook School,35.856111,-78.574167,11/28/2020
21.5,2020,11,28,23,0,Millbrook School,35.856111,-78.574167,11/28/2020
14.3,2020,11,29,23,0,Millbrook School,35.856111,-78.574167,11/29/2020
14.3,2020,11,29,23,0,Millbrook School,35.856111,-78.574167,11/29/2020
4.4,2020,11,30,23,0,Millbrook School,35.856111,-78.574167,11/30/2020
4.4,2020,11,30,23,0,Millbrook School,35.856111,-78.574167,11/30/2020
7,2020,12,1,23,0,Millbrook School,35.856111,-78.574167,12/1/2020
7,2020,12,1,23,0,Millbrook School,35.856111,-78.574167,12/1/2020
30.2,2020,12,2,23,0,Millbrook School,35.856111,-78.574167,12/2/2020
30.2,2020,12,2,23,0,Millbrook School,35.856111,-78.574167,12/2/2020
27.8,2020,12,3,23,0,Millbrook School,35.856111,-78.574167,12/3/2020
27.8,2020,12,3,23,0,Millbrook School,35.856111,-78.574167,12/3/2020
25.2,2020,12,4,23,0,Millbrook School,35.856111,-78.574167,12/4/2020
25.2,2020,12,4,23,0,Millbrook School,35.856111,-78.574167,12/4/2020
3.6,2020,12,5,23,0,Millbrook School,35.856111,-78.574167,12/5/2020
3.6,2020,12,5,23,0,Millbrook School,35.856111,-78.574167,12/5/2020
21.2,2020,12,6,23,0,Millbrook School,35.856111,-78.574167,12/6/2020
21.2,2020,12,6,23,0,Millbrook School,35.856111,-78.574167,12/6/2020
15.6,2020,12,8,19,0,Millbrook School,35.856111,-78.574167,12/8/2020
15.6,2020,12,8,19,0,Millbrook School,35.856111,-78.574167,12/8/2020
23.7,2020,12,9,23,0,Millbrook School,35.856111,-78.574167,12/9/2020
23.7,2020,12,9,23,0,Millbrook School,35.856111,-78.574167,12/9/2020
25.3,2020,12,10,23,0,Millbrook School,35.856111,-78.574167,12/10/2020
25.3,2020,12,10,23,0,Millbrook School,35.856111,-78.574167,12/10/2020
33.9,2020,12,11,23,0,Millbrook School,35.856111,-78.574167,12/11/2020
33.9,2020,12,11,23,0,Millbrook School,35.856111,-78.574167,12/11/2020
20.2,2020,12,12,23,0,Millbrook School,35.856111,-78.574167,12/12/2020
20.2,2020,12,12,23,0,Millbrook School,35.856111,-78.574167,12/12/2020
27.4,2020,12,13,23,0,Millbrook School,35.856111,-78.574167,12/13/2020
27.4,2020,12,13,23,0,Millbrook School,35.856111,-78.574167,12/13/2020
12.8,2020,12,14,23,0,Millbrook School,35.856111,-78.574167,12/14/2020
12.8,2020,12,14,23,0,Millbrook School,35.856111,-78.574167,12/14/2020
11.5,2020,12,15,23,0,Millbrook School,35.856111,-78.574167,12/15/2020
11.5,2020,12,15,23,0,Millbrook School,35.856111,-78.574167,12/15/2020
11.2,2020,12,16,23,0,Millbrook School,35.856111,-78.574167,12/16/2020
11.2,2020,12,16,23,0,Millbrook School,35.856111,-78.574167,12/16/2020
11.3,2020,12,17,23,0,Millbrook School,35.856111,-78.574167,12/17/2020
22.5,2020,12,18,23,0,Millbrook School,35.856111,-78.574167,12/18/2020
20.8,2020,12,19,23,0,Millbrook School,35.856111,-78.574167,12/19/2020
20.8,2020,12,19,23,0,Millbrook School,35.856111,-78.574167,12/19/2020
12.8,2020,12,20,23,0,Millbrook School,35.856111,-78.574167,12/20/2020
12.8,2020,12,20,23,0,Millbrook School,35.856111,-78.574167,12/20/2020
18.5,2020,12,21,23,0,Millbrook School,35.856111,-78.574167,12/21/2020
18.5,2020,12,21,23,0,Millbrook School,35.856111,-78.574167,12/21/2020
27.6,2020,12,22,19,0,Millbrook School,35.856111,-78.574167,12/22/2020
27.6,2020,12,22,19,0,Millbrook School,35.856111,-78.574167,12/22/2020
25.9,2020,12,23,23,0,Millbrook School,35.856111,-78.574167,12/23/2020
25.9,2020,12,23,23,0,Millbrook School,35.856111,-78.574167,12/23/2020
7.7,2020,12,24,23,0,Millbrook School,35.856111,-78.574167,12/24/2020
7.7,2020,12,24,23,0,Millbrook School,35.856111,-78.574167,12/24/2020
