DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,LAt,Lng,Date
21,2018,4,3,1,0,Millbrook School,35.856111,-78.574167,4/3/2018
24,2018,4,3,1,0,Millbrook School,35.856111,-78.574167,4/3/2018
20,2018,4,4,1,0,Millbrook School,35.856111,-78.574167,4/4/2018
18,2018,4,4,1,0,Millbrook School,35.856111,-78.574167,4/4/2018
12,2018,4,5,1,0,Millbrook School,35.856111,-78.574167,4/5/2018
15,2018,4,5,1,0,Millbrook School,35.856111,-78.574167,4/5/2018
22,2018,4,6,1,0,Millbrook School,35.856111,-78.574167,4/6/2018
26,2018,4,6,1,0,Millbrook School,35.856111,-78.574167,4/6/2018
11,2018,4,7,1,0,Millbrook School,35.856111,-78.574167,4/7/2018
14,2018,4,7,1,0,Millbrook School,35.856111,-78.574167,4/7/2018
9,2018,4,8,1,0,Millbrook School,35.856111,-78.574167,4/8/2018
9,2018,4,8,1,0,Millbrook School,35.856111,-78.574167,4/8/2018
11,2018,4,9,1,0,Millbrook School,35.856111,-78.574167,4/9/2018
12,2018,4,9,1,0,Millbrook School,35.856111,-78.574167,4/9/2018
13,2018,4,10,1,0,Millbrook School,35.856111,-78.574167,4/10/2018
15,2018,4,10,1,0,Millbrook School,35.856111,-78.574167,4/10/2018
18,2018,4,11,1,0,Millbrook School,35.856111,-78.574167,4/11/2018
