DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,Lat,Lng,Date
11,2020,4,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/21/2020
10,2020,4,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/22/2020
7,2020,4,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/23/2020
2,2020,4,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/24/2020
5,2020,4,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/25/2020
7,2020,4,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/26/2020
9,2020,4,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/27/2020
7,2020,4,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/28/2020
19,2020,4,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/29/2020
16,2020,4,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,4/30/2020
8,2020,5,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/1/2020
7,2020,5,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/2/2020
7,2020,5,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/3/2020
6,2020,5,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/4/2020
6,2020,5,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/5/2020
14,2020,5,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/6/2020
25,2020,5,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/7/2020
10,2020,5,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/8/2020
5,2020,5,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/9/2020
11,2020,5,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/10/2020
13,2020,5,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/11/2020
8,2020,5,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/12/2020
13,2020,5,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/13/2020
4,2020,5,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/16/2020
7,2020,5,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/17/2020
17,2020,5,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/18/2020
28,2020,5,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/19/2020
26,2020,5,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/20/2020
12,2020,5,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/21/2020
17,2020,5,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/22/2020
10,2020,5,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/23/2020
2,2020,5,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/24/2020
3,2020,5,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/25/2020
9,2020,5,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/27/2020
9,2020,5,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/28/2020
21,2020,5,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/29/2020
20,2020,5,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/30/2020
19,2020,5,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,5/31/2020
12,2020,6,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/1/2020
23,2020,6,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/2/2020
16,2020,6,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/3/2020
15,2020,6,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/4/2020
22,2020,6,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/5/2020
32,2020,6,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/6/2020
15,2020,6,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/7/2020
10,2020,6,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/8/2020
7,2020,6,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/9/2020
8,2020,6,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/10/2020
27,2020,6,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/12/2020
27,2020,6,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/13/2020
14,2020,6,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/14/2020
27,2020,6,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/15/2020
30,2020,6,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/16/2020
20,2020,6,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/17/2020
10,2020,6,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/18/2020
9,2020,6,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/19/2020
11,2020,6,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/20/2020
8,2020,6,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/21/2020
8,2020,6,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/22/2020
10,2020,6,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/24/2020
10,2020,6,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/25/2020
8,2020,6,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/26/2020
9,2020,6,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/27/2020
13,2020,6,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/28/2020
24,2020,6,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/29/2020
11,2020,6,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,6/30/2020
24,2020,7,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/1/2020
39,2020,7,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/2/2020
28,2020,7,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/3/2020
17,2020,7,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/4/2020
13,2020,7,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/5/2020
14,2020,7,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/6/2020
22,2020,7,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/7/2020
29,2020,7,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/8/2020
28,2020,7,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/9/2020
31,2020,7,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/10/2020
23,2020,7,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/11/2020
20,2020,7,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/12/2020
17,2020,7,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/13/2020
19,2020,7,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/14/2020
15,2020,7,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/15/2020
23,2020,7,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/16/2020
20,2020,7,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/17/2020
19,2020,7,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/18/2020
28,2020,7,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/19/2020
21,2020,7,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/20/2020
15,2020,7,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/22/2020
11,2020,7,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/23/2020
10,2020,7,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/24/2020
13,2020,7,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/25/2020
13,2020,7,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/26/2020
15,2020,7,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/27/2020
10,2020,7,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/28/2020
9,2020,7,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,7/29/2020
34,2020,8,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/25/2020
22,2020,8,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/26/2020
19,2020,8,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/27/2020
26,2020,8,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/28/2020
15,2020,8,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/29/2020
24,2020,8,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/30/2020
23,2020,8,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,8/31/2020
13,2020,9,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/2/2020
67,2020,9,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/3/2020
7,2020,9,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/9/2020
11,2020,9,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/10/2020
11,2020,9,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/11/2020
7,2020,9,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/12/2020
9,2020,9,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/13/2020
17,2020,9,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/14/2020
22,2020,9,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/15/2020
73,2020,9,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/16/2020
69,2020,9,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/17/2020
85,2020,9,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/18/2020
43,2020,9,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/19/2020
36,2020,9,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/20/2020
47,2020,9,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/21/2020
48,2020,9,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/22/2020
42,2020,9,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/23/2020
42,2020,9,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/24/2020
55,2020,9,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/25/2020
11,2020,9,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/27/2020
24,2020,9,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/29/2020
15,2020,9,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,9/30/2020
30,2020,10,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/1/2020
34,2020,10,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/2/2020
20,2020,10,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/3/2020
110,2020,10,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/8/2020
57,2020,10,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/9/2020
53,2020,10,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/10/2020
80,2020,10,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/11/2020
44,2020,10,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/12/2020
23,2020,10,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/13/2020
44,2020,10,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/14/2020
7,2020,10,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/15/2020
34,2020,10,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/16/2020
48,2020,10,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/17/2020
6,2020,10,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/18/2020
19,2020,10,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/19/2020
12,2020,10,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/20/2020
36,2020,10,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/21/2020
5,2020,10,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/22/2020
16,2020,10,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/23/2020
23,2020,10,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/24/2020
14,2020,10,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/25/2020
6,2020,10,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/26/2020
9,2020,10,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/27/2020
2,2020,10,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/28/2020
6,2020,10,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/29/2020
8,2020,10,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/30/2020
10,2020,10,31,1,0,Cheyenne NCore,41.18222711,-104.7783342,10/31/2020
15,2020,11,1,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/1/2020
8,2020,11,2,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/2/2020
10,2020,11,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/3/2020
24,2020,11,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/4/2020
18,2020,11,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/6/2020
30,2020,11,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/7/2020
9,2020,11,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/8/2020
3,2020,11,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/9/2020
7,2020,11,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/10/2020
2,2020,11,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/11/2020
7,2020,11,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/12/2020
19,2020,11,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/13/2020
26,2020,11,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/14/2020
5,2020,11,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/15/2020
9,2020,11,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/16/2020
10,2020,11,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/17/2020
24,2020,11,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/19/2020
10,2020,11,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/20/2020
10,2020,11,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/21/2020
14,2020,11,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/22/2020
9,2020,11,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/23/2020
7,2020,11,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/25/2020
1,2020,11,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/26/2020
6,2020,11,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/27/2020
5,2020,11,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/28/2020
7,2020,11,29,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/29/2020
8,2020,11,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,11/30/2020
3,2020,12,3,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/3/2020
7,2020,12,4,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/4/2020
8,2020,12,5,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/5/2020
5,2020,12,6,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/6/2020
10,2020,12,7,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/7/2020
16,2020,12,8,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/8/2020
10,2020,12,9,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/9/2020
2,2020,12,10,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/10/2020
1,2020,12,11,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/11/2020
5,2020,12,12,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/12/2020
7,2020,12,13,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/13/2020
3,2020,12,14,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/14/2020
4,2020,12,15,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/15/2020
7,2020,12,16,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/16/2020
9,2020,12,17,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/17/2020
2,2020,12,18,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/18/2020
6,2020,12,19,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/19/2020
4,2020,12,20,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/20/2020
1,2020,12,21,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/21/2020
10,2020,12,22,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/22/2020
10,2020,12,23,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/23/2020
8,2020,12,24,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/24/2020
2,2020,12,25,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/25/2020
3,2020,12,26,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/26/2020
1,2020,12,27,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/27/2020
4,2020,12,28,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/28/2020
4,2020,12,30,1,0,Cheyenne NCore,41.18222711,-104.7783342,12/30/2020
