Site Name,Date,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI
Los Angeles-North Main Street,9/16/2020,43.0,126.0,0.0,15.0
Los Angeles-North Main Street,9/16/2020,43.0,126.0,0.0,13.0
Los Angeles-North Main Street,9/19/2020,29.0,61.0,0.0,7.0
Los Angeles-North Main Street,9/19/2020,26.0,61.0,0.0,7.0
Los Angeles-North Main Street,9/20/2020,29.0,93.0,0.0,10.0
Los Angeles-North Main Street,9/20/2020,26.0,93.0,0.0,10.0
Los Angeles-North Main Street,9/21/2020,25.0,67.0,0.0,6.0
Los Angeles-North Main Street,9/21/2020,22.0,67.0,0.0,6.0
Los Angeles-North Main Street,9/22/2020,32.0,90.0,0.0,7.0
Los Angeles-North Main Street,9/22/2020,29.0,90.0,0.0,7.0
Los Angeles-North Main Street,9/23/2020,40.0,80.0,0.0,10.0
Los Angeles-North Main Street,9/23/2020,36.0,80.0,0.0,10.0
Los Angeles-North Main Street,9/25/2020,34.0,50.0,0.0,7.0
Los Angeles-North Main Street,9/25/2020,29.0,50.0,0.0,7.0
Los Angeles-North Main Street,9/26/2020,27.0,77.0,0.0,6.0
Los Angeles-North Main Street,9/26/2020,24.0,77.0,0.0,6.0
Los Angeles-North Main Street,9/27/2020,14.0,77.0,0.0,5.0
Los Angeles-North Main Street,9/27/2020,10.0,77.0,0.0,5.0
Los Angeles-North Main Street,9/28/2020,30.0,87.0,0.0,7.0
Los Angeles-North Main Street,9/28/2020,28.0,87.0,0.0,7.0
Los Angeles-North Main Street,9/29/2020,39.0,90.0,0.0,8.0
Los Angeles-North Main Street,9/29/2020,34.0,90.0,0.0,8.0
Los Angeles-North Main Street,10/1/2020,51.0,136.0,0.0,11.0
Los Angeles-North Main Street,10/1/2020,48.0,136.0,0.0,11.0
Los Angeles-North Main Street,10/2/2020,48.0,159.0,1.0,10.0
Los Angeles-North Main Street,10/2/2020,43.0,159.0,1.0,10.0
Los Angeles-North Main Street,10/3/2020,48.0,172.0,1.0,11.0
Los Angeles-North Main Street,10/3/2020,43.0,172.0,1.0,11.0
Los Angeles-North Main Street,10/4/2020,43.0,169.0,0.0,11.0
Los Angeles-North Main Street,10/4/2020,40.0,169.0,0.0,11.0
Los Angeles-North Main Street,10/5/2020,47.0,136.0,0.0,14.0
Los Angeles-North Main Street,10/5/2020,42.0,136.0,0.0,14.0
Los Angeles-North Main Street,10/7/2020,49.0,61.0,0.0,11.0
Los Angeles-North Main Street,10/7/2020,45.0,61.0,0.0,11.0
Los Angeles-North Main Street,10/8/2020,18.0,49.0,0.0,5.0
Los Angeles-North Main Street,10/8/2020,16.0,49.0,0.0,5.0
Los Angeles-North Main Street,10/9/2020,17.0,45.0,0.0,5.0
Los Angeles-North Main Street,10/9/2020,14.0,45.0,0.0,5.0
Los Angeles-North Main Street,10/10/2020,15.0,47.0,0.0,3.0
Los Angeles-North Main Street,10/10/2020,13.0,47.0,0.0,3.0
Los Angeles-North Main Street,10/11/2020,18.0,45.0,0.0,7.0
Los Angeles-North Main Street,10/11/2020,16.0,45.0,0.0,7.0
Los Angeles-North Main Street,10/13/2020,45.0,90.0,0.0,11.0
Los Angeles-North Main Street,10/13/2020,42.0,90.0,0.0,11.0
Los Angeles-North Main Street,10/14/2020,56.0,133.0,1.0,10.0
Los Angeles-North Main Street,10/14/2020,51.0,133.0,1.0,10.0
Los Angeles-North Main Street,10/15/2020,50.0,185.0,0.0,11.0
Los Angeles-North Main Street,10/15/2020,45.0,185.0,0.0,11.0
Los Angeles-North Main Street,10/16/2020,50.0,122.0,1.0,13.0
Los Angeles-North Main Street,10/16/2020,44.0,122.0,1.0,13.0
Los Angeles-North Main Street,10/17/2020,44.0,77.0,0.0,14.0
Los Angeles-North Main Street,10/17/2020,40.0,77.0,0.0,14.0
Los Angeles-North Main Street,10/19/2020,22.0,46.0,0.0,5.0
Los Angeles-North Main Street,10/19/2020,19.0,46.0,0.0,5.0
Los Angeles-North Main Street,10/22/2020,25.0,37.0,0.0,5.0
Los Angeles-North Main Street,10/22/2020,22.0,37.0,0.0,5.0
Los Angeles-North Main Street,10/23/2020,16.0,37.0,0.0,5.0
Los Angeles-North Main Street,10/23/2020,14.0,37.0,0.0,5.0
Los Angeles-North Main Street,10/24/2020,25.0,32.0,0.0,3.0
Los Angeles-North Main Street,10/24/2020,24.0,32.0,0.0,3.0
Los Angeles-North Main Street,10/25/2020,20.0,34.0,0.0,5.0
Los Angeles-North Main Street,10/25/2020,18.0,34.0,0.0,5.0
Los Angeles-North Main Street,10/26/2020,45.0,33.0,1.0,9.0
Los Angeles-North Main Street,10/26/2020,43.0,33.0,1.0,9.0
Los Angeles-North Main Street,10/27/2020,38.0,48.0,1.0,9.0
Los Angeles-North Main Street,10/27/2020,37.0,48.0,1.0,9.0
Los Angeles-North Main Street,10/29/2020,58.0,71.0,0.0,13.0
Los Angeles-North Main Street,10/29/2020,54.0,71.0,0.0,13.0
Los Angeles-North Main Street,10/31/2020,48.0,93.0,0.0,15.0
Los Angeles-North Main Street,10/31/2020,42.0,93.0,0.0,15.0
Los Angeles-North Main Street,11/1/2020,50.0,87.0,0.0,14.0
Los Angeles-North Main Street,11/1/2020,43.0,87.0,0.0,14.0
Los Angeles-North Main Street,11/2/2020,42.0,42.0,0.0,14.0
Los Angeles-North Main Street,11/2/2020,38.0,42.0,0.0,14.0
Los Angeles-North Main Street,11/7/2020,17.0,41.0,0.0,3.0
Los Angeles-North Main Street,11/7/2020,17.0,41.0,0.0,3.0
Los Angeles-North Main Street,11/8/2020,13.0,38.0,0.0,3.0
Los Angeles-North Main Street,11/8/2020,13.0,38.0,0.0,3.0
Los Angeles-North Main Street,11/9/2020,32.0,30.0,0.0,6.0
Los Angeles-North Main Street,11/9/2020,32.0,30.0,0.0,6.0
Los Angeles-North Main Street,11/9/2020,32.0,30.0,0.0,6.0
Los Angeles-North Main Street,11/9/2020,32.0,30.0,0.0,6.0
Los Angeles-North Main Street,11/10/2020,36.0,35.0,0.0,7.0
Los Angeles-North Main Street,11/10/2020,36.0,35.0,0.0,7.0
Los Angeles-North Main Street,11/10/2020,35.0,35.0,0.0,7.0
Los Angeles-North Main Street,11/10/2020,35.0,35.0,0.0,7.0
Los Angeles-North Main Street,11/12/2020,39.0,41.0,0.0,10.0
Los Angeles-North Main Street,11/12/2020,39.0,41.0,0.0,10.0
Los Angeles-North Main Street,11/12/2020,36.0,41.0,0.0,10.0
Los Angeles-North Main Street,11/12/2020,36.0,41.0,0.0,10.0
Los Angeles-North Main Street,11/13/2020,38.0,37.0,0.0,11.0
Los Angeles-North Main Street,11/13/2020,38.0,37.0,0.0,11.0
Los Angeles-North Main Street,11/13/2020,35.0,37.0,0.0,11.0
Los Angeles-North Main Street,11/13/2020,35.0,37.0,0.0,11.0
Los Angeles-North Main Street,11/14/2020,39.0,40.0,3.0,11.0
Los Angeles-North Main Street,11/14/2020,39.0,40.0,3.0,11.0
Los Angeles-North Main Street,11/14/2020,35.0,40.0,3.0,11.0
Los Angeles-North Main Street,11/14/2020,35.0,40.0,3.0,11.0
Los Angeles-North Main Street,11/15/2020,41.0,44.0,4.0,13.0
Los Angeles-North Main Street,11/15/2020,41.0,44.0,4.0,13.0
Los Angeles-North Main Street,11/15/2020,40.0,44.0,4.0,13.0
Los Angeles-North Main Street,11/15/2020,40.0,44.0,4.0,13.0
Los Angeles-North Main Street,11/16/2020,45.0,32.0,1.0,10.0
Los Angeles-North Main Street,11/16/2020,45.0,32.0,1.0,10.0
Los Angeles-North Main Street,11/16/2020,43.0,32.0,1.0,10.0
Los Angeles-North Main Street,11/16/2020,43.0,32.0,1.0,10.0
Los Angeles-North Main Street,11/18/2020,32.0,28.0,0.0,13.0
Los Angeles-North Main Street,11/18/2020,32.0,28.0,0.0,11.0
Los Angeles-North Main Street,11/18/2020,30.0,28.0,0.0,13.0
Los Angeles-North Main Street,11/18/2020,30.0,28.0,0.0,11.0
Los Angeles-North Main Street,11/19/2020,27.0,28.0,0.0,8.0
Los Angeles-North Main Street,11/19/2020,27.0,28.0,0.0,8.0
Los Angeles-North Main Street,11/19/2020,25.0,28.0,0.0,8.0
Los Angeles-North Main Street,11/19/2020,25.0,28.0,0.0,8.0
Los Angeles-North Main Street,11/20/2020,41.0,28.0,0.0,11.0
Los Angeles-North Main Street,11/20/2020,41.0,28.0,0.0,10.0
Los Angeles-North Main Street,11/20/2020,37.0,28.0,0.0,11.0
Los Angeles-North Main Street,11/20/2020,37.0,28.0,0.0,10.0
Los Angeles-North Main Street,11/21/2020,38.0,36.0,0.0,15.0
Los Angeles-North Main Street,11/21/2020,38.0,36.0,0.0,14.0
Los Angeles-North Main Street,11/21/2020,36.0,36.0,0.0,15.0
Los Angeles-North Main Street,11/21/2020,36.0,36.0,0.0,14.0
Los Angeles-North Main Street,11/22/2020,41.0,36.0,0.0,13.0
Los Angeles-North Main Street,11/22/2020,41.0,36.0,0.0,11.0
Los Angeles-North Main Street,11/22/2020,36.0,36.0,0.0,13.0
Los Angeles-North Main Street,11/22/2020,36.0,36.0,0.0,11.0
Los Angeles-North Main Street,11/24/2020,36.0,39.0,0.0,9.0
Los Angeles-North Main Street,11/24/2020,36.0,39.0,0.0,9.0
Los Angeles-North Main Street,11/24/2020,32.0,39.0,0.0,9.0
Los Angeles-North Main Street,11/24/2020,32.0,39.0,0.0,9.0
Los Angeles-North Main Street,11/25/2020,35.0,44.0,0.0,11.0
Los Angeles-North Main Street,11/25/2020,35.0,44.0,0.0,11.0
Los Angeles-North Main Street,11/25/2020,33.0,44.0,0.0,11.0
Los Angeles-North Main Street,11/25/2020,33.0,44.0,0.0,11.0
Los Angeles-North Main Street,11/26/2020,27.0,41.0,0.0,9.0
Los Angeles-North Main Street,11/26/2020,27.0,41.0,0.0,9.0
Los Angeles-North Main Street,11/26/2020,27.0,41.0,0.0,9.0
Los Angeles-North Main Street,11/26/2020,27.0,41.0,0.0,9.0
Los Angeles-North Main Street,11/27/2020,32.0,29.0,0.0,10.0
Los Angeles-North Main Street,11/27/2020,32.0,29.0,0.0,9.0
Los Angeles-North Main Street,11/27/2020,32.0,29.0,0.0,10.0
Los Angeles-North Main Street,11/27/2020,32.0,29.0,0.0,9.0
Los Angeles-North Main Street,11/28/2020,39.0,34.0,1.0,11.0
Los Angeles-North Main Street,11/28/2020,39.0,34.0,1.0,10.0
Los Angeles-North Main Street,11/28/2020,38.0,34.0,1.0,11.0
Los Angeles-North Main Street,11/28/2020,38.0,34.0,1.0,10.0
Los Angeles-North Main Street,11/30/2020,40.0,29.0,0.0,11.0
Los Angeles-North Main Street,11/30/2020,40.0,29.0,0.0,10.0
Los Angeles-North Main Street,11/30/2020,40.0,29.0,0.0,11.0
Los Angeles-North Main Street,11/30/2020,40.0,29.0,0.0,10.0
Los Angeles-North Main Street,12/1/2020,47.0,12.0,0.0,16.0
Los Angeles-North Main Street,12/1/2020,47.0,12.0,0.0,15.0
Los Angeles-North Main Street,12/1/2020,45.0,12.0,0.0,16.0
Los Angeles-North Main Street,12/1/2020,45.0,12.0,0.0,15.0
Los Angeles-North Main Street,12/2/2020,55.0,16.0,1.0,16.0
Los Angeles-North Main Street,12/2/2020,55.0,16.0,1.0,16.0
Los Angeles-North Main Street,12/2/2020,53.0,16.0,1.0,16.0
Los Angeles-North Main Street,12/2/2020,53.0,16.0,1.0,16.0
Los Angeles-North Main Street,12/3/2020,44.0,16.0,0.0,16.0
Los Angeles-North Main Street,12/3/2020,44.0,16.0,0.0,16.0
Los Angeles-North Main Street,12/3/2020,42.0,16.0,0.0,16.0
Los Angeles-North Main Street,12/3/2020,42.0,16.0,0.0,16.0
Los Angeles-North Main Street,12/4/2020,42.0,31.0,0.0,11.0
Los Angeles-North Main Street,12/4/2020,42.0,31.0,0.0,11.0
Los Angeles-North Main Street,12/4/2020,42.0,31.0,0.0,11.0
Los Angeles-North Main Street,12/4/2020,42.0,31.0,0.0,11.0
Los Angeles-North Main Street,12/6/2020,38.0,36.0,0.0,17.0
Los Angeles-North Main Street,12/6/2020,36.0,36.0,0.0,17.0
Los Angeles-North Main Street,12/7/2020,42.0,6.0,1.0,16.0
Los Angeles-North Main Street,12/7/2020,41.0,6.0,1.0,16.0
Los Angeles-North Main Street,12/8/2020,41.0,20.0,1.0,16.0
Los Angeles-North Main Street,12/8/2020,41.0,20.0,1.0,16.0
Los Angeles-North Main Street,12/9/2020,36.0,32.0,0.0,15.0
Los Angeles-North Main Street,12/9/2020,35.0,32.0,0.0,15.0
Los Angeles-North Main Street,12/10/2020,35.0,30.0,0.0,9.0
Los Angeles-North Main Street,12/10/2020,31.0,30.0,0.0,9.0
Los Angeles-North Main Street,12/12/2020,28.0,31.0,0.0,9.0
Los Angeles-North Main Street,12/12/2020,25.0,31.0,0.0,9.0
Los Angeles-North Main Street,12/13/2020,33.0,36.0,0.0,9.0
Los Angeles-North Main Street,12/13/2020,30.0,36.0,0.0,9.0
Los Angeles-North Main Street,12/14/2020,32.0,31.0,0.0,8.0
Los Angeles-North Main Street,12/14/2020,32.0,31.0,0.0,8.0
Los Angeles-North Main Street,12/14/2020,29.0,31.0,0.0,8.0
Los Angeles-North Main Street,12/14/2020,29.0,31.0,0.0,8.0
Los Angeles-North Main Street,12/16/2020,38.0,26.0,0.0,10.0
Los Angeles-North Main Street,12/16/2020,38.0,26.0,0.0,10.0
Los Angeles-North Main Street,12/16/2020,35.0,26.0,0.0,10.0
Los Angeles-North Main Street,12/16/2020,35.0,26.0,0.0,10.0
Los Angeles-North Main Street,12/18/2020,40.0,27.0,0.0,11.0
Los Angeles-North Main Street,12/18/2020,36.0,27.0,0.0,11.0
Los Angeles-North Main Street,12/19/2020,37.0,29.0,0.0,14.0
Los Angeles-North Main Street,12/19/2020,34.0,29.0,0.0,14.0
Los Angeles-North Main Street,12/20/2020,40.0,36.0,1.0,13.0
Los Angeles-North Main Street,12/20/2020,38.0,36.0,1.0,13.0
Los Angeles-North Main Street,12/21/2020,43.0,31.0,1.0,13.0
Los Angeles-North Main Street,12/21/2020,43.0,31.0,1.0,11.0
Los Angeles-North Main Street,12/21/2020,42.0,31.0,1.0,13.0
Los Angeles-North Main Street,12/21/2020,42.0,31.0,1.0,11.0
Los Angeles-North Main Street,12/22/2020,38.0,26.0,0.0,13.0
Los Angeles-North Main Street,12/22/2020,38.0,26.0,0.0,14.0
Los Angeles-North Main Street,12/22/2020,34.0,26.0,0.0,13.0
Los Angeles-North Main Street,12/22/2020,34.0,26.0,0.0,14.0
Los Angeles-North Main Street,12/24/2020,31.0,19.0,0.0,10.0
Los Angeles-North Main Street,12/24/2020,31.0,19.0,0.0,6.0
Los Angeles-North Main Street,12/24/2020,30.0,19.0,0.0,10.0
Los Angeles-North Main Street,12/24/2020,30.0,19.0,0.0,6.0
Los Angeles-North Main Street,12/25/2020,26.0,34.0,0.0,6.0
Los Angeles-North Main Street,12/25/2020,26.0,34.0,0.0,6.0
Los Angeles-North Main Street,12/25/2020,25.0,34.0,0.0,6.0
Los Angeles-North Main Street,12/25/2020,25.0,34.0,0.0,6.0
Los Angeles-North Main Street,12/26/2020,28.0,32.0,0.0,8.0
Los Angeles-North Main Street,12/26/2020,28.0,32.0,0.0,8.0
Los Angeles-North Main Street,12/26/2020,26.0,32.0,0.0,8.0
Los Angeles-North Main Street,12/26/2020,26.0,32.0,0.0,8.0
Los Angeles-North Main Street,12/27/2020,21.0,29.0,0.0,7.0
Los Angeles-North Main Street,12/27/2020,21.0,29.0,0.0,8.0
Los Angeles-North Main Street,12/27/2020,18.0,29.0,0.0,7.0
Los Angeles-North Main Street,12/27/2020,18.0,29.0,0.0,8.0
Los Angeles-North Main Street,12/28/2020,24.0,31.0,0.0,3.0
Los Angeles-North Main Street,12/28/2020,24.0,31.0,0.0,3.0
Los Angeles-North Main Street,12/28/2020,22.0,31.0,0.0,3.0
Los Angeles-North Main Street,12/28/2020,22.0,31.0,0.0,3.0
Los Angeles-North Main Street,12/30/2020,36.0,27.0,0.0,10.0
Los Angeles-North Main Street,12/30/2020,36.0,27.0,0.0,9.0
Los Angeles-North Main Street,12/30/2020,34.0,27.0,0.0,10.0
Los Angeles-North Main Street,12/30/2020,34.0,27.0,0.0,9.0
Los Angeles-North Main Street,12/31/2020,31.0,33.0,0.0,13.0
Los Angeles-North Main Street,12/31/2020,29.0,33.0,0.0,13.0
Los Angeles-North Main Street,3/21/2020,21.0,33.0,0.0,5.0
Los Angeles-North Main Street,3/21/2020,21.0,33.0,0.0,3.0
Los Angeles-North Main Street,5/24/2020,17.0,58.0,0.0,5.0
Los Angeles-North Main Street,5/24/2020,17.0,58.0,0.0,5.0
Los Angeles-North Main Street,5/25/2020,19.0,49.0,0.0,5.0
Los Angeles-North Main Street,5/25/2020,19.0,49.0,0.0,5.0
Los Angeles-North Main Street,5/27/2020,24.0,50.0,0.0,5.0
Los Angeles-North Main Street,5/27/2020,24.0,50.0,0.0,5.0
Los Angeles-North Main Street,5/28/2020,20.0,36.0,0.0,3.0
Los Angeles-North Main Street,5/28/2020,20.0,36.0,0.0,2.0
Los Angeles-North Main Street,10/20/2020,21.0,64.0,0.0,6.0
Los Angeles-North Main Street,10/21/2020,20.0,58.0,0.0,6.0
Los Angeles-North Main Street,11/3/2020,31.0,44.0,0.0,9.0
Los Angeles-North Main Street,11/4/2020,42.0,77.0,0.0,11.0
Los Angeles-North Main Street,11/6/2020,38.0,34.0,0.0,16.0
LAX Hastings,1/1/2020,26.0,32.0,1.0,6.0
LAX Hastings,1/2/2020,29.0,23.0,3.0,7.0
LAX Hastings,1/3/2020,35.0,18.0,1.0,10.0
LAX Hastings,1/5/2020,26.0,27.0,0.0,9.0
LAX Hastings,1/6/2020,36.0,28.0,3.0,7.0
LAX Hastings,1/7/2020,33.0,31.0,1.0,5.0
LAX Hastings,1/8/2020,34.0,27.0,0.0,8.0
LAX Hastings,1/9/2020,29.0,33.0,0.0,6.0
LAX Hastings,1/11/2020,33.0,27.0,1.0,11.0
LAX Hastings,1/12/2020,30.0,37.0,0.0,10.0
LAX Hastings,1/13/2020,32.0,38.0,0.0,9.0
LAX Hastings,1/14/2020,40.0,35.0,6.0,11.0
LAX Hastings,1/15/2020,30.0,36.0,0.0,9.0
LAX Hastings,1/17/2020,26.0,29.0,0.0,5.0
LAX Hastings,1/19/2020,34.0,28.0,1.0,5.0
LAX Hastings,1/20/2020,33.0,34.0,0.0,8.0
LAX Hastings,1/21/2020,14.0,38.0,0.0,2.0
LAX Hastings,1/23/2020,28.0,26.0,0.0,8.0
LAX Hastings,1/24/2020,38.0,24.0,3.0,11.0
LAX Hastings,1/25/2020,35.0,27.0,3.0,7.0
LAX Hastings,1/26/2020,37.0,34.0,1.0,3.0
LAX Hastings,1/27/2020,37.0,34.0,3.0,7.0
LAX Hastings,1/29/2020,28.0,37.0,1.0,3.0
LAX Hastings,1/30/2020,36.0,27.0,0.0,6.0
LAX Hastings,1/31/2020,38.0,25.0,1.0,14.0
LAX Hastings,2/1/2020,40.0,28.0,1.0,8.0
LAX Hastings,2/2/2020,35.0,35.0,3.0,11.0
LAX Hastings,2/4/2020,31.0,33.0,3.0,5.0
LAX Hastings,2/5/2020,36.0,31.0,1.0,6.0
LAX Hastings,2/6/2020,36.0,39.0,1.0,10.0
LAX Hastings,2/7/2020,35.0,42.0,1.0,11.0
LAX Hastings,2/8/2020,30.0,42.0,0.0,7.0
LAX Hastings,2/10/2020,11.0,36.0,0.0,3.0
LAX Hastings,2/11/2020,34.0,37.0,0.0,5.0
LAX Hastings,2/12/2020,40.0,36.0,1.0,7.0
LAX Hastings,2/13/2020,29.0,40.0,0.0,8.0
LAX Hastings,2/14/2020,31.0,44.0,0.0,8.0
LAX Hastings,2/16/2020,39.0,44.0,4.0,7.0
LAX Hastings,2/17/2020,40.0,44.0,4.0,9.0
LAX Hastings,2/18/2020,21.0,43.0,1.0,5.0
LAX Hastings,2/19/2020,14.0,40.0,0.0,3.0
LAX Hastings,2/20/2020,38.0,45.0,3.0,7.0
LAX Hastings,2/22/2020,15.0,35.0,0.0,2.0
LAX Hastings,2/23/2020,17.0,37.0,0.0,2.0
LAX Hastings,2/24/2020,27.0,39.0,1.0,8.0
LAX Hastings,2/25/2020,46.0,39.0,1.0,10.0
LAX Hastings,2/26/2020,39.0,34.0,1.0,8.0
LAX Hastings,2/28/2020,49.0,28.0,3.0,5.0
LAX Hastings,2/29/2020,24.0,38.0,1.0,5.0
LAX Hastings,3/3/2020,29.0,34.0,3.0,3.0
LAX Hastings,3/5/2020,21.0,39.0,0.0,2.0
LAX Hastings,3/6/2020,33.0,37.0,3.0,6.0
LAX Hastings,3/7/2020,5.0,32.0,0.0,1.0
LAX Hastings,3/8/2020,14.0,33.0,1.0,3.0
LAX Hastings,3/9/2020,23.0,25.0,1.0,5.0
LAX Hastings,3/10/2020,22.0,15.0,1.0,2.0
LAX Hastings,3/11/2020,21.0,28.0,1.0,2.0
LAX Hastings,3/12/2020,26.0,27.0,0.0,3.0
LAX Hastings,3/13/2020,19.0,31.0,0.0,3.0
LAX Hastings,3/14/2020,11.0,36.0,0.0,2.0
LAX Hastings,3/15/2020,18.0,37.0,0.0,2.0
LAX Hastings,3/16/2020,30.0,34.0,1.0,6.0
LAX Hastings,3/17/2020,23.0,38.0,0.0,3.0
LAX Hastings,3/18/2020,22.0,36.0,0.0,3.0
LAX Hastings,3/19/2020,14.0,37.0,0.0,3.0
LAX Hastings,3/20/2020,25.0,36.0,0.0,3.0
LAX Hastings,3/21/2020,10.0,36.0,0.0,2.0
LAX Hastings,3/22/2020,20.0,33.0,0.0,6.0
LAX Hastings,3/23/2020,5.0,36.0,0.0,2.0
LAX Hastings,3/24/2020,22.0,37.0,0.0,5.0
LAX Hastings,3/25/2020,6.0,38.0,0.0,1.0
LAX Hastings,3/26/2020,16.0,36.0,0.0,2.0
LAX Hastings,3/27/2020,17.0,38.0,0.0,2.0
LAX Hastings,3/28/2020,20.0,42.0,0.0,3.0
LAX Hastings,3/29/2020,24.0,39.0,0.0,5.0
LAX Hastings,3/30/2020,17.0,39.0,0.0,3.0
LAX Hastings,3/31/2020,20.0,43.0,0.0,5.0
LAX Hastings,4/1/2020,23.0,37.0,0.0,2.0
LAX Hastings,4/2/2020,9.0,36.0,0.0,2.0
LAX Hastings,4/3/2020,24.0,40.0,0.0,3.0
LAX Hastings,4/4/2020,14.0,37.0,0.0,3.0
LAX Hastings,4/5/2020,2.0,27.0,0.0,1.0
LAX Hastings,4/6/2020,2.0,36.0,0.0,1.0
LAX Hastings,4/7/2020,15.0,36.0,0.0,2.0
LAX Hastings,4/8/2020,20.0,37.0,0.0,2.0
LAX Hastings,4/9/2020,14.0,24.0,0.0,2.0
LAX Hastings,4/10/2020,25.0,33.0,0.0,3.0
LAX Hastings,4/11/2020,28.0,36.0,0.0,5.0
LAX Hastings,4/12/2020,6.0,31.0,0.0,1.0
LAX Hastings,4/13/2020,12.0,33.0,0.0,2.0
LAX Hastings,4/14/2020,32.0,32.0,0.0,2.0
LAX Hastings,4/15/2020,28.0,43.0,1.0,3.0
LAX Hastings,4/16/2020,25.0,37.0,0.0,3.0
LAX Hastings,4/17/2020,11.0,30.0,0.0,2.0
LAX Hastings,4/18/2020,1.0,34.0,0.0,1.0
LAX Hastings,4/19/2020,2.0,33.0,0.0,1.0
LAX Hastings,4/20/2020,13.0,32.0,0.0,2.0
LAX Hastings,4/21/2020,11.0,31.0,0.0,1.0
LAX Hastings,4/22/2020,20.0,39.0,1.0,5.0
LAX Hastings,4/23/2020,25.0,31.0,1.0,2.0
LAX Hastings,4/24/2020,26.0,45.0,1.0,3.0
LAX Hastings,4/25/2020,16.0,41.0,1.0,2.0
LAX Hastings,4/26/2020,17.0,38.0,0.0,2.0
LAX Hastings,4/27/2020,20.0,42.0,0.0,2.0
LAX Hastings,4/28/2020,23.0,35.0,0.0,3.0
LAX Hastings,4/29/2020,11.0,37.0,0.0,2.0
LAX Hastings,4/30/2020,8.0,37.0,0.0,1.0
LAX Hastings,5/1/2020,20.0,36.0,0.0,2.0
LAX Hastings,5/2/2020,13.0,35.0,1.0,2.0
LAX Hastings,5/3/2020,8.0,31.0,0.0,2.0
LAX Hastings,5/4/2020,18.0,41.0,1.0,3.0
LAX Hastings,5/5/2020,25.0,47.0,1.0,5.0
LAX Hastings,5/6/2020,40.0,45.0,3.0,5.0
LAX Hastings,5/7/2020,34.0,45.0,3.0,6.0
LAX Hastings,5/8/2020,31.0,37.0,1.0,3.0
LAX Hastings,5/9/2020,8.0,46.0,0.0,2.0
LAX Hastings,5/10/2020,4.0,41.0,0.0,1.0
LAX Hastings,5/11/2020,1.0,40.0,0.0,1.0
LAX Hastings,5/12/2020,15.0,32.0,0.0,2.0
LAX Hastings,5/13/2020,9.0,34.0,0.0,1.0
LAX Hastings,5/14/2020,19.0,28.0,0.0,3.0
LAX Hastings,5/15/2020,10.0,32.0,0.0,2.0
LAX Hastings,5/16/2020,12.0,38.0,0.0,2.0
LAX Hastings,5/17/2020,8.0,31.0,0.0,1.0
LAX Hastings,5/18/2020,2.0,31.0,0.0,1.0
LAX Hastings,5/19/2020,13.0,31.0,0.0,2.0
LAX Hastings,5/20/2020,16.0,30.0,0.0,2.0
LAX Hastings,5/21/2020,14.0,36.0,0.0,2.0
LAX Hastings,5/22/2020,11.0,31.0,0.0,2.0
LAX Hastings,5/23/2020,5.0,36.0,0.0,1.0
LAX Hastings,5/24/2020,9.0,36.0,0.0,2.0
LAX Hastings,5/25/2020,8.0,31.0,0.0,1.0
LAX Hastings,5/26/2020,12.0,34.0,0.0,1.0
LAX Hastings,5/27/2020,7.0,31.0,0.0,1.0
LAX Hastings,5/28/2020,5.0,25.0,0.0,1.0
LAX Hastings,5/29/2020,4.0,20.0,0.0,1.0
LAX Hastings,5/30/2020,2.0,21.0,0.0,1.0
LAX Hastings,5/31/2020,7.0,27.0,1.0,1.0
LAX Hastings,6/1/2020,10.0,30.0,0.0,1.0
LAX Hastings,6/2/2020,14.0,32.0,3.0,2.0
LAX Hastings,6/3/2020,11.0,31.0,0.0,1.0
LAX Hastings,6/4/2020,8.0,35.0,0.0,2.0
LAX Hastings,6/5/2020,7.0,25.0,0.0,1.0
LAX Hastings,6/6/2020,4.0,29.0,0.0,1.0
LAX Hastings,6/7/2020,8.0,33.0,0.0,2.0
LAX Hastings,6/8/2020,7.0,38.0,0.0,1.0
LAX Hastings,6/9/2020,19.0,46.0,0.0,2.0
LAX Hastings,6/10/2020,42.0,58.0,1.0,3.0
LAX Hastings,6/11/2020,25.0,28.0,1.0,2.0
LAX Hastings,6/12/2020,10.0,34.0,0.0,1.0
LAX Hastings,6/13/2020,11.0,30.0,0.0,2.0
LAX Hastings,6/14/2020,8.0,29.0,0.0,2.0
LAX Hastings,6/15/2020,12.0,26.0,0.0,2.0
LAX Hastings,6/16/2020,5.0,31.0,0.0,1.0
LAX Hastings,6/17/2020,9.0,28.0,0.0,1.0
LAX Hastings,6/18/2020,9.0,34.0,0.0,1.0
LAX Hastings,6/19/2020,2.0,31.0,0.0,1.0
LAX Hastings,6/20/2020,1.0,32.0,0.0,1.0
LAX Hastings,6/21/2020,2.0,36.0,0.0,1.0
LAX Hastings,6/22/2020,9.0,36.0,0.0,2.0
LAX Hastings,6/23/2020,8.0,34.0,0.0,1.0
LAX Hastings,6/24/2020,8.0,35.0,0.0,2.0
LAX Hastings,6/25/2020,6.0,31.0,0.0,1.0
LAX Hastings,6/26/2020,3.0,33.0,0.0,1.0
LAX Hastings,6/27/2020,4.0,32.0,0.0,1.0
LAX Hastings,6/28/2020,5.0,24.0,1.0,1.0
LAX Hastings,6/29/2020,2.0,29.0,0.0,1.0
LAX Hastings,6/30/2020,8.0,28.0,0.0,1.0
