Site Num,SO2 1st Max Value,Address,State Code,N,O3 1st Max Hour,O3 Units,County,City,State,O3 1st Max Value,SO2 Units,Date Local,CO 1st Max Value,CO Units,SO2 1st Max Hour,SO2 Mean,NO2 AQI,CO Mean,NO2 1st Max Value,NO2 1st Max Hour,SO2 AQI,CO 1st Max Hour,County Code,O3 AQI,NO2 Mean,O3 Mean,CO AQI,NO2 Units
80,1.1,4103 BEACON HILL S,53,133114,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,9/2/2013,0.433,Parts per million,21,0.658333,25,0.193125,27,22,1,4,33,25,13.133333,0.01575,,Parts per billion
80,1.1,4103 BEACON HILL S,53,133115,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,9/2/2013,0.3,Parts per million,21,0.658333,25,0.1875,27,22,1,5,33,25,13.133333,0.01575,3,Parts per billion
80,0.7,4103 BEACON HILL S,53,133116,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,9/2/2013,0.433,Parts per million,2,0.6,25,0.193125,27,22,,4,33,25,13.133333,0.01575,,Parts per billion
80,0.7,4103 BEACON HILL S,53,133117,10,Parts per million,King,Seattle,Washington,0.027,Parts per billion,9/2/2013,0.3,Parts per million,2,0.6,25,0.1875,27,22,,5,33,25,13.133333,0.01575,3,Parts per billion
80,1.6,4103 BEACON HILL S,53,133118,12,Parts per million,King,Seattle,Washington,0.016,Parts per billion,9/3/2013,0.389,Parts per million,10,0.856522,31,0.233,33.9,19,1,20,33,15,18.875,0.008167,,Parts per billion
80,1.6,4103 BEACON HILL S,53,133119,12,Parts per million,King,Seattle,Washington,0.016,Parts per billion,9/3/2013,0.3,Parts per million,10,0.856522,31,0.229167,33.9,19,1,14,33,15,18.875,0.008167,3,Parts per billion
80,1.3,4103 BEACON HILL S,53,133120,12,Parts per million,King,Seattle,Washington,0.016,Parts per billion,9/3/2013,0.389,Parts per million,11,0.857143,31,0.233,33.9,19,,20,33,15,18.875,0.008167,,Parts per billion
80,1.3,4103 BEACON HILL S,53,133121,12,Parts per million,King,Seattle,Washington,0.016,Parts per billion,9/3/2013,0.3,Parts per million,11,0.857143,31,0.229167,33.9,19,,14,33,15,18.875,0.008167,3,Parts per billion
80,3,4103 BEACON HILL S,53,133122,11,Parts per million,King,Seattle,Washington,0.015,Parts per billion,9/4/2013,0.381,Parts per million,22,1.133333,33,0.228833,35,22,4,19,33,14,18.45,0.008292,,Parts per billion
80,3,4103 BEACON HILL S,53,133123,11,Parts per million,King,Seattle,Washington,0.015,Parts per billion,9/4/2013,0.3,Parts per million,22,1.133333,33,0.220833,35,22,4,0,33,14,18.45,0.008292,3,Parts per billion
80,2.3,4103 BEACON HILL S,53,133124,11,Parts per million,King,Seattle,Washington,0.015,Parts per billion,9/4/2013,0.381,Parts per million,23,1.1,33,0.228833,35,22,,19,33,14,18.45,0.008292,,Parts per billion
80,2.3,4103 BEACON HILL S,53,133125,11,Parts per million,King,Seattle,Washington,0.015,Parts per billion,9/4/2013,0.3,Parts per million,23,1.1,33,0.220833,35,22,,0,33,14,18.45,0.008292,3,Parts per billion
80,6.7,4103 BEACON HILL S,53,133126,9,Parts per million,King,Seattle,Washington,0.012,Parts per billion,9/5/2013,0.284,Parts per million,20,1.469565,25,0.229217,27.6,0,9,19,33,11,17.016667,0.008167,,Parts per billion
80,6.7,4103 BEACON HILL S,53,133127,9,Parts per million,King,Seattle,Washington,0.012,Parts per billion,9/5/2013,0.3,Parts per million,20,1.469565,25,0.220833,27.6,0,9,0,33,11,17.016667,0.008167,3,Parts per billion
80,4.6,4103 BEACON HILL S,53,133128,9,Parts per million,King,Seattle,Washington,0.012,Parts per billion,9/5/2013,0.284,Parts per million,20,1.471429,25,0.229217,27.6,0,,19,33,11,17.016667,0.008167,,Parts per billion
80,4.6,4103 BEACON HILL S,53,133129,9,Parts per million,King,Seattle,Washington,0.012,Parts per billion,9/5/2013,0.3,Parts per million,20,1.471429,25,0.220833,27.6,0,,0,33,11,17.016667,0.008167,3,Parts per billion
80,0.7,4103 BEACON HILL S,53,133130,12,Parts per million,King,Seattle,Washington,0.018,Parts per billion,9/6/2013,0.312,Parts per million,20,0.433333,19,0.209042,20.5,7,0,21,33,17,10.475,0.009292,,Parts per billion
80,0.7,4103 BEACON HILL S,53,133131,12,Parts per million,King,Seattle,Washington,0.018,Parts per billion,9/6/2013,0.2,Parts per million,20,0.433333,19,0.2,20.5,7,0,0,33,17,10.475,0.009292,2,Parts per billion
80,0.5,4103 BEACON HILL S,53,133132,12,Parts per million,King,Seattle,Washington,0.018,Parts per billion,9/6/2013,0.312,Parts per million,20,0.4,19,0.209042,20.5,7,,21,33,17,10.475,0.009292,,Parts per billion
80,0.5,4103 BEACON HILL S,53,133133,12,Parts per million,King,Seattle,Washington,0.018,Parts per billion,9/6/2013,0.2,Parts per million,20,0.4,19,0.2,20.5,7,,0,33,17,10.475,0.009292,2,Parts per billion
80,7.1,4103 BEACON HILL S,53,133134,12,Parts per million,King,Seattle,Washington,0.017,Parts per billion,9/7/2013,0.359,Parts per million,11,2.1,23,0.208261,24.5,3,10,20,33,16,12.316667,0.009708,,Parts per billion
80,7.1,4103 BEACON HILL S,53,133135,12,Parts per million,King,Seattle,Washington,0.017,Parts per billion,9/7/2013,0.3,Parts per million,11,2.1,23,0.208333,24.5,3,10,2,33,16,12.316667,0.009708,3,Parts per billion
80,6.1,4103 BEACON HILL S,53,133136,12,Parts per million,King,Seattle,Washington,0.017,Parts per billion,9/7/2013,0.359,Parts per million,11,2.4,23,0.208261,24.5,3,,20,33,16,12.316667,0.009708,,Parts per billion
80,6.1,4103 BEACON HILL S,53,133137,12,Parts per million,King,Seattle,Washington,0.017,Parts per billion,9/7/2013,0.3,Parts per million,11,2.4,23,0.208333,24.5,3,,2,33,16,12.316667,0.009708,3,Parts per billion
80,1.7,4103 BEACON HILL S,53,133138,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,9/8/2013,0.579,Parts per million,0,1.066667,37,0.247125,39.2,20,1,20,33,24,18.518182,0.011083,,Parts per billion
80,1.7,4103 BEACON HILL S,53,133139,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,9/8/2013,0.3,Parts per million,0,1.066667,37,0.233333,39.2,20,1,0,33,24,18.518182,0.011083,3,Parts per billion
80,1,4103 BEACON HILL S,53,133140,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,9/8/2013,0.579,Parts per million,2,1,37,0.247125,39.2,20,,20,33,24,18.518182,0.011083,,Parts per billion
80,1,4103 BEACON HILL S,53,133141,10,Parts per million,King,Seattle,Washington,0.026,Parts per billion,9/8/2013,0.3,Parts per million,2,1,37,0.233333,39.2,20,,0,33,24,18.518182,0.011083,3,Parts per billion
80,0.9,4103 BEACON HILL S,53,129767,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,4/1/2014,0.283,Parts per million,15,0.383333,19,0.219667,20,23,0,7,33,30,10.05,0.02425,,Parts per billion
80,0.9,4103 BEACON HILL S,53,129768,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,4/1/2014,0.2,Parts per million,15,0.383333,19,0.2,20,23,0,0,33,30,10.05,0.02425,2,Parts per billion
80,0.6,4103 BEACON HILL S,53,129769,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,4/1/2014,0.283,Parts per million,14,0.35,19,0.219667,20,23,,7,33,30,10.05,0.02425,,Parts per billion
80,0.6,4103 BEACON HILL S,53,129770,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,4/1/2014,0.2,Parts per million,14,0.35,19,0.2,20,23,,0,33,30,10.05,0.02425,2,Parts per billion
80,1.2,4103 BEACON HILL S,53,129771,11,Parts per million,King,Seattle,Washington,0.04,Parts per billion,4/2/2014,0.313,Parts per million,5,0.3375,31,0.210958,33.4,5,1,6,33,37,12.229167,0.028625,,Parts per billion
80,1.2,4103 BEACON HILL S,53,129772,11,Parts per million,King,Seattle,Washington,0.04,Parts per billion,4/2/2014,0.3,Parts per million,5,0.3375,31,0.2125,33.4,5,1,9,33,37,12.229167,0.028625,3,Parts per billion
80,0.6,4103 BEACON HILL S,53,129773,11,Parts per million,King,Seattle,Washington,0.04,Parts per billion,4/2/2014,0.313,Parts per million,5,0.3,31,0.210958,33.4,5,,6,33,37,12.229167,0.028625,,Parts per billion
80,0.6,4103 BEACON HILL S,53,129774,11,Parts per million,King,Seattle,Washington,0.04,Parts per billion,4/2/2014,0.3,Parts per million,5,0.3,31,0.2125,33.4,5,,9,33,37,12.229167,0.028625,3,Parts per billion
80,0.7,4103 BEACON HILL S,53,129775,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,4/3/2014,0.383,Parts per million,9,0.254167,22,0.240542,23.4,5,0,7,33,31,13.2875,0.025417,,Parts per billion
80,0.7,4103 BEACON HILL S,53,129776,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,4/3/2014,0.3,Parts per million,9,0.254167,22,0.233333,23.4,5,0,7,33,31,13.2875,0.025417,3,Parts per billion
80,0.4,4103 BEACON HILL S,53,129777,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,4/3/2014,0.383,Parts per million,8,0.2375,22,0.240542,23.4,5,,7,33,31,13.2875,0.025417,,Parts per billion
80,0.4,4103 BEACON HILL S,53,129778,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,4/3/2014,0.3,Parts per million,8,0.2375,22,0.233333,23.4,5,,7,33,31,13.2875,0.025417,3,Parts per billion
80,1,4103 BEACON HILL S,53,129779,10,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/4/2014,0.265,Parts per million,7,0.195833,21,0.186208,22.4,5,1,7,33,39,7.483333,0.033167,,Parts per billion
80,1,4103 BEACON HILL S,53,129780,10,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/4/2014,0.2,Parts per million,7,0.195833,21,0.2,22.4,5,1,0,33,39,7.483333,0.033167,2,Parts per billion
80,0.6,4103 BEACON HILL S,53,129781,10,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/4/2014,0.265,Parts per million,8,0.1375,21,0.186208,22.4,5,,7,33,39,7.483333,0.033167,,Parts per billion
80,0.6,4103 BEACON HILL S,53,129782,10,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/4/2014,0.2,Parts per million,8,0.1375,21,0.2,22.4,5,,0,33,39,7.483333,0.033167,2,Parts per billion
80,1,4103 BEACON HILL S,53,129783,20,Parts per million,King,Seattle,Washington,0.036,Parts per billion,4/5/2014,0.243,Parts per million,8,0.304545,20,0.202667,21,3,1,6,33,33,7.804167,0.029292,,Parts per billion
80,1,4103 BEACON HILL S,53,129784,20,Parts per million,King,Seattle,Washington,0.036,Parts per billion,4/5/2014,0.2,Parts per million,8,0.304545,20,0.2,21,3,1,0,33,33,7.804167,0.029292,2,Parts per billion
80,0.7,4103 BEACON HILL S,53,129785,20,Parts per million,King,Seattle,Washington,0.036,Parts per billion,4/5/2014,0.243,Parts per million,11,0.3,20,0.202667,21,3,,6,33,33,7.804167,0.029292,,Parts per billion
80,0.7,4103 BEACON HILL S,53,129786,20,Parts per million,King,Seattle,Washington,0.036,Parts per billion,4/5/2014,0.2,Parts per million,11,0.3,20,0.2,21,3,,0,33,33,7.804167,0.029292,2,Parts per billion
80,0.6,4103 BEACON HILL S,53,129787,7,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/6/2014,0.242,Parts per million,14,0.168182,8,0.179348,8.1,18,0,16,33,34,4.269565,0.027708,,Parts per billion
80,0.6,4103 BEACON HILL S,53,129788,7,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/6/2014,0.2,Parts per million,14,0.168182,8,0.2,8.1,18,0,0,33,34,4.269565,0.027708,2,Parts per billion
80,0.4,4103 BEACON HILL S,53,129789,7,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/6/2014,0.242,Parts per million,14,0.142857,8,0.179348,8.1,18,,16,33,34,4.269565,0.027708,,Parts per billion
80,0.4,4103 BEACON HILL S,53,129790,7,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/6/2014,0.2,Parts per million,14,0.142857,8,0.2,8.1,18,,0,33,34,4.269565,0.027708,2,Parts per billion
80,2.6,4103 BEACON HILL S,53,129791,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,4/7/2014,0.303,Parts per million,13,0.579167,17,0.204333,18.7,10,3,10,33,29,9.379167,0.018792,,Parts per billion
80,2.6,4103 BEACON HILL S,53,129792,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,4/7/2014,0.3,Parts per million,13,0.579167,17,0.208333,18.7,10,3,12,33,29,9.379167,0.018792,3,Parts per billion
80,1.7,4103 BEACON HILL S,53,129793,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,4/7/2014,0.303,Parts per million,14,0.5375,17,0.204333,18.7,10,,10,33,29,9.379167,0.018792,,Parts per billion
80,1.7,4103 BEACON HILL S,53,129794,13,Parts per million,King,Seattle,Washington,0.031,Parts per billion,4/7/2014,0.3,Parts per million,14,0.5375,17,0.208333,18.7,10,,12,33,29,9.379167,0.018792,3,Parts per billion
80,0.8,4103 BEACON HILL S,53,129795,21,Parts per million,King,Seattle,Washington,0.034,Parts per billion,4/8/2014,0.238,Parts per million,8,0.216667,12,0.169625,13.9,7,0,8,33,31,6.545833,0.020917,,Parts per billion
80,0.8,4103 BEACON HILL S,53,129796,21,Parts per million,King,Seattle,Washington,0.034,Parts per billion,4/8/2014,0.2,Parts per million,8,0.216667,12,0.195833,13.9,7,0,0,33,31,6.545833,0.020917,2,Parts per billion
80,0.5,4103 BEACON HILL S,53,129797,21,Parts per million,King,Seattle,Washington,0.034,Parts per billion,4/8/2014,0.238,Parts per million,8,0.1875,12,0.169625,13.9,7,,8,33,31,6.545833,0.020917,,Parts per billion
80,0.5,4103 BEACON HILL S,53,129798,21,Parts per million,King,Seattle,Washington,0.034,Parts per billion,4/8/2014,0.2,Parts per million,8,0.1875,12,0.195833,13.9,7,,0,33,31,6.545833,0.020917,2,Parts per billion
80,0.5,4103 BEACON HILL S,53,129799,9,Parts per million,King,Seattle,Washington,0.038,Parts per billion,4/9/2014,0.238,Parts per million,16,0.133333,12,0.188042,13.2,16,0,19,33,35,6.241667,0.0335,,Parts per billion
80,0.5,4103 BEACON HILL S,53,129800,9,Parts per million,King,Seattle,Washington,0.038,Parts per billion,4/9/2014,0.2,Parts per million,16,0.133333,12,0.2,13.2,16,0,0,33,35,6.241667,0.0335,2,Parts per billion
80,0.3,4103 BEACON HILL S,53,129801,9,Parts per million,King,Seattle,Washington,0.038,Parts per billion,4/9/2014,0.238,Parts per million,17,0.1,12,0.188042,13.2,16,,19,33,35,6.241667,0.0335,,Parts per billion
80,0.3,4103 BEACON HILL S,53,129802,9,Parts per million,King,Seattle,Washington,0.038,Parts per billion,4/9/2014,0.2,Parts per million,17,0.1,12,0.2,13.2,16,,0,33,35,6.241667,0.0335,2,Parts per billion
80,0.3,4103 BEACON HILL S,53,129803,9,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/10/2014,0.245,Parts per million,17,0.1875,10,0.195042,11.3,18,0,18,33,34,6.504167,0.032083,,Parts per billion
80,0.3,4103 BEACON HILL S,53,129804,9,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/10/2014,0.2,Parts per million,17,0.1875,10,0.2,11.3,18,0,0,33,34,6.504167,0.032083,2,Parts per billion
80,0.2,4103 BEACON HILL S,53,129805,9,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/10/2014,0.245,Parts per million,2,0.1625,10,0.195042,11.3,18,,18,33,34,6.504167,0.032083,,Parts per billion
80,0.2,4103 BEACON HILL S,53,129806,9,Parts per million,King,Seattle,Washington,0.037,Parts per billion,4/10/2014,0.2,Parts per million,2,0.1625,10,0.2,11.3,18,,0,33,34,6.504167,0.032083,2,Parts per billion
80,0.6,4103 BEACON HILL S,53,129807,20,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/11/2014,0.245,Parts per million,11,0.166667,12,0.203125,13.7,11,0,16,33,40,6.829167,0.034417,,Parts per billion
80,0.6,4103 BEACON HILL S,53,129808,20,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/11/2014,0.2,Parts per million,11,0.166667,12,0.2,13.7,11,0,0,33,40,6.829167,0.034417,2,Parts per billion
80,0.3,4103 BEACON HILL S,53,129809,20,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/11/2014,0.245,Parts per million,11,0.15,12,0.203125,13.7,11,,16,33,40,6.829167,0.034417,,Parts per billion
80,0.3,4103 BEACON HILL S,53,129810,20,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/11/2014,0.2,Parts per million,11,0.15,12,0.2,13.7,11,,0,33,40,6.829167,0.034417,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,129811,0,Parts per million,King,Seattle,Washington,0.041,Parts per billion,4/12/2014,0.243,Parts per million,13,0.277273,18,0.194958,19.9,3,0,23,33,38,5.879167,0.037042,,Parts per billion
80,0.9,4103 BEACON HILL S,53,129812,0,Parts per million,King,Seattle,Washington,0.041,Parts per billion,4/12/2014,0.2,Parts per million,13,0.277273,18,0.2,19.9,3,0,0,33,38,5.879167,0.037042,2,Parts per billion
80,0.7,4103 BEACON HILL S,53,129813,0,Parts per million,King,Seattle,Washington,0.041,Parts per billion,4/12/2014,0.243,Parts per million,14,0.266667,18,0.194958,19.9,3,,23,33,38,5.879167,0.037042,,Parts per billion
80,0.7,4103 BEACON HILL S,53,129814,0,Parts per million,King,Seattle,Washington,0.041,Parts per billion,4/12/2014,0.2,Parts per million,14,0.266667,18,0.2,19.9,3,,0,33,38,5.879167,0.037042,2,Parts per billion
80,1.7,4103 BEACON HILL S,53,129815,11,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/13/2014,0.387,Parts per million,21,0.427273,42,0.244913,45.8,22,1,20,33,39,13.726087,0.024333,,Parts per billion
80,1.7,4103 BEACON HILL S,53,129816,11,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/13/2014,0.3,Parts per million,21,0.427273,42,0.2125,45.8,22,1,21,33,39,13.726087,0.024333,3,Parts per billion
80,1.3,4103 BEACON HILL S,53,129817,11,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/13/2014,0.387,Parts per million,23,0.4,42,0.244913,45.8,22,,20,33,39,13.726087,0.024333,,Parts per billion
80,1.3,4103 BEACON HILL S,53,129818,11,Parts per million,King,Seattle,Washington,0.042,Parts per billion,4/13/2014,0.3,Parts per million,23,0.4,42,0.2125,45.8,22,,21,33,39,13.726087,0.024333,3,Parts per billion
80,2.7,4103 BEACON HILL S,53,129819,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/14/2014,0.662,Parts per million,9,0.770833,37,0.288583,39.6,0,3,7,33,40,17.804167,0.030625,,Parts per billion
80,2.7,4103 BEACON HILL S,53,129820,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/14/2014,0.4,Parts per million,9,0.770833,37,0.304167,39.6,0,3,7,33,40,17.804167,0.030625,5,Parts per billion
80,2,4103 BEACON HILL S,53,129821,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/14/2014,0.662,Parts per million,11,0.75,37,0.288583,39.6,0,,7,33,40,17.804167,0.030625,,Parts per billion
80,2,4103 BEACON HILL S,53,129822,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/14/2014,0.4,Parts per million,11,0.75,37,0.304167,39.6,0,,7,33,40,17.804167,0.030625,5,Parts per billion
80,0.6,4103 BEACON HILL S,53,129823,10,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/15/2014,0.268,Parts per million,20,0.1875,12,0.183375,13,8,0,8,33,40,4.9625,0.038417,,Parts per billion
80,0.6,4103 BEACON HILL S,53,129824,10,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/15/2014,0.2,Parts per million,20,0.1875,12,0.2,13,8,0,0,33,40,4.9625,0.038417,2,Parts per billion
80,0.3,4103 BEACON HILL S,53,129825,10,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/15/2014,0.268,Parts per million,20,0.15,12,0.183375,13,8,,8,33,40,4.9625,0.038417,,Parts per billion
80,0.3,4103 BEACON HILL S,53,129826,10,Parts per million,King,Seattle,Washington,0.043,Parts per billion,4/15/2014,0.2,Parts per million,20,0.15,12,0.2,13,8,,0,33,40,4.9625,0.038417,2,Parts per billion
80,0.4,4103 BEACON HILL S,53,129827,0,Parts per million,King,Seattle,Washington,0.032,Parts per billion,4/16/2014,0.31,Parts per million,3,0.2,20,0.23075,21.6,19,0,19,33,30,12.125,0.023917,,Parts per billion
80,0.4,4103 BEACON HILL S,53,129828,0,Parts per million,King,Seattle,Washington,0.032,Parts per billion,4/16/2014,0.3,Parts per million,3,0.2,20,0.225,21.6,19,0,18,33,30,12.125,0.023917,3,Parts per billion
80,0.3,4103 BEACON HILL S,53,129829,0,Parts per million,King,Seattle,Washington,0.032,Parts per billion,4/16/2014,0.31,Parts per million,5,0.175,20,0.23075,21.6,19,,19,33,30,12.125,0.023917,,Parts per billion
