Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/14/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/20/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/26/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/1/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/7/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/13/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/19/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/25/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/1/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/7/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/13/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/19/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/25/2018,AQS,481411021,1,0.006,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/31/2018,AQS,481411021,1,0,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/6/2018,AQS,481411021,1,0.007,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/12/2018,AQS,481411021,1,0.007,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/18/2018,AQS,481411021,1,0.005,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/30/2018,AQS,481411021,1,0.005,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
