Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/5/2018,AQS,481410037,1,43.3,ppb,41,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/6/2018,AQS,481410037,1,31,ppb,29,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/7/2018,AQS,481410037,1,19.9,ppb,18,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/8/2018,AQS,481410037,1,9.9,ppb,8,El Paso UTEP,20,83,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/9/2018,AQS,481410037,1,17.8,ppb,16,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/10/2018,AQS,481410037,1,53.9,ppb,50,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/11/2018,AQS,481410037,1,43.7,ppb,41,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/12/2018,AQS,481410037,1,18.7,ppb,17,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/13/2018,AQS,481410037,1,11.1,ppb,10,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/14/2018,AQS,481410037,1,25.9,ppb,24,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/15/2018,AQS,481410037,1,51.8,ppb,48,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/16/2018,AQS,481410037,1,44.1,ppb,42,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/17/2018,AQS,481410037,1,24.8,ppb,23,El Paso UTEP,22,92,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/18/2018,AQS,481410037,1,25,ppb,24,El Paso UTEP,23,96,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/19/2018,AQS,481410037,1,8.7,ppb,8,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/20/2018,AQS,481410037,1,25.2,ppb,24,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/21/2018,AQS,481410037,1,11.4,ppb,10,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/22/2018,AQS,481410037,1,33,ppb,31,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/23/2018,AQS,481410037,1,45.9,ppb,42,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/24/2018,AQS,481410037,1,48.3,ppb,45,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/25/2018,AQS,481410037,1,8.5,ppb,8,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/26/2018,AQS,481410037,1,20.2,ppb,19,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/27/2018,AQS,481410037,1,16.9,ppb,15,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/28/2018,AQS,481410037,1,49.1,ppb,46,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/29/2018,AQS,481410037,1,15.7,ppb,14,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
4/30/2018,AQS,481410037,1,12.6,ppb,11,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/1/2018,AQS,481410037,1,11.5,ppb,10,El Paso UTEP,23,96,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/2/2018,AQS,481410037,1,15,ppb,14,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/3/2018,AQS,481410037,1,36.8,ppb,34,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/4/2018,AQS,481410037,1,39.4,ppb,37,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/5/2018,AQS,481410037,1,32.5,ppb,30,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/6/2018,AQS,481410037,1,23.1,ppb,22,El Paso UTEP,20,83,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/7/2018,AQS,481410037,1,54.6,ppb,51,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/8/2018,AQS,481410037,1,37.5,ppb,35,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/9/2018,AQS,481410037,1,44.6,ppb,42,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/10/2018,AQS,481410037,1,35.4,ppb,33,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/11/2018,AQS,481410037,1,10.6,ppb,9,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/12/2018,AQS,481410037,1,13.5,ppb,12,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/13/2018,AQS,481410037,1,12.2,ppb,11,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/14/2018,AQS,481410037,1,26.7,ppb,25,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/15/2018,AQS,481410037,1,42.1,ppb,40,El Paso UTEP,23,96,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/16/2018,AQS,481410037,1,30,ppb,28,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/17/2018,AQS,481410037,1,34.2,ppb,32,El Paso UTEP,22,92,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/18/2018,AQS,481410037,1,29.3,ppb,27,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/19/2018,AQS,481410037,1,45.3,ppb,42,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/20/2018,AQS,481410037,1,3.7,ppb,3,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/21/2018,AQS,481410037,1,18.7,ppb,17,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/22/2018,AQS,481410037,1,24.7,ppb,23,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/23/2018,AQS,481410037,1,13.4,ppb,12,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/24/2018,AQS,481410037,1,28,ppb,26,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
5/25/2018,AQS,481410037,1,35.8,ppb,33,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
