Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/8/2018,AQS,481410038,1,51,ug/m3 SC,47,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
4/14/2018,AQS,481410038,1,18,ug/m3 SC,17,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
4/20/2018,AQS,481410038,1,42,ug/m3 SC,39,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
4/26/2018,AQS,481410038,1,39,ug/m3 SC,36,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
5/2/2018,AQS,481410038,1,126,ug/m3 SC,86,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
5/8/2018,AQS,481410038,1,33,ug/m3 SC,31,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
5/14/2018,AQS,481410038,1,27,ug/m3 SC,25,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
5/20/2018,AQS,481410038,1,38,ug/m3 SC,35,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
5/26/2018,AQS,481410038,1,37,ug/m3 SC,34,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
6/13/2018,AQS,481410038,1,43,ug/m3 SC,40,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
6/19/2018,AQS,481410038,1,16,ug/m3 SC,15,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
6/25/2018,AQS,481410038,1,38,ug/m3 SC,35,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
7/1/2018,AQS,481410038,1,17,ug/m3 SC,16,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
7/7/2018,AQS,481410038,1,21,ug/m3 SC,19,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
7/13/2018,AQS,481410038,1,22,ug/m3 SC,20,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
7/19/2018,AQS,481410038,1,35,ug/m3 SC,32,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
7/25/2018,AQS,481410038,1,32,ug/m3 SC,30,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
7/31/2018,AQS,481410038,1,26,ug/m3 SC,24,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
8/6/2018,AQS,481410038,1,20,ug/m3 SC,19,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
8/12/2018,AQS,481410038,1,14,ug/m3 SC,13,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
8/18/2018,AQS,481410038,1,21,ug/m3 SC,19,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
8/24/2018,AQS,481410038,1,16,ug/m3 SC,15,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
8/30/2018,AQS,481410038,1,34,ug/m3 SC,31,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
9/5/2018,AQS,481410038,1,24,ug/m3 SC,22,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
9/11/2018,AQS,481410038,1,20,ug/m3 SC,19,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
9/17/2018,AQS,481410038,1,11,ug/m3 SC,10,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
9/23/2018,AQS,481410038,1,23,ug/m3 SC,21,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
9/29/2018,AQS,481410038,1,22,ug/m3 SC,20,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
10/5/2018,AQS,481410038,1,27,ug/m3 SC,25,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
10/11/2018,AQS,481410038,1,24,ug/m3 SC,22,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
10/17/2018,AQS,481410038,1,5,ug/m3 SC,5,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
10/23/2018,AQS,481410038,1,7,ug/m3 SC,6,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
10/29/2018,AQS,481410038,1,45,ug/m3 SC,42,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
11/4/2018,AQS,481410038,1,30,ug/m3 SC,28,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
11/10/2018,AQS,481410038,1,18,ug/m3 SC,17,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
11/22/2018,AQS,481410038,1,47,ug/m3 SC,44,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
11/28/2018,AQS,481410038,1,61,ug/m3 SC,54,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
12/4/2018,AQS,481410038,1,14,ug/m3 SC,13,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
12/10/2018,AQS,481410038,1,15,ug/m3 SC,14,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
12/16/2018,AQS,481410038,1,25,ug/m3 SC,23,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
12/22/2018,AQS,481410038,1,22,ug/m3 SC,20,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
12/28/2018,AQS,481410038,1,3,ug/m3 SC,3,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/2/2018,AQS,481410057,1,20,ug/m3 SC,19,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/8/2018,AQS,481410057,1,50,ug/m3 SC,46,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/14/2018,AQS,481410057,1,25,ug/m3 SC,23,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/20/2018,AQS,481410057,1,37,ug/m3 SC,34,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/26/2018,AQS,481410057,1,53,ug/m3 SC,49,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/1/2018,AQS,481410057,1,47,ug/m3 SC,44,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/7/2018,AQS,481410057,1,38,ug/m3 SC,35,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/13/2018,AQS,481410057,1,41,ug/m3 SC,38,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/19/2018,AQS,481410057,1,26,ug/m3 SC,24,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/25/2018,AQS,481410057,1,15,ug/m3 SC,14,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
3/3/2018,AQS,481410057,1,41,ug/m3 SC,38,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
