Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/17/2016,AQS,481410055,1,0.009,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
6/23/2016,AQS,481410055,1,0.008,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
6/29/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
7/17/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
7/23/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
7/29/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
8/4/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
8/10/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
8/16/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
8/22/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
8/28/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
9/3/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
9/9/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
9/15/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
9/21/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
9/27/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
10/3/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
10/9/2016,AQS,481410055,1,0.001,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
10/15/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
10/21/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
10/27/2016,AQS,481410055,1,0.003,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
11/2/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
11/8/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
11/14/2016,AQS,481410055,1,0.01,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
11/20/2016,AQS,481410055,1,0.013,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
11/26/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
12/2/2016,AQS,481410055,1,0.008,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
12/8/2016,AQS,481410055,1,0.002,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
12/20/2016,AQS,481410055,1,0.018,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
