,Site Name,Date,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI,DMean PM10,PM10 Units,PM10 AQI
1268,NORTH BEND - NORTH BEND WAY,7/19/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1269,NORTH BEND - NORTH BEND WAY,7/20/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1270,NORTH BEND - NORTH BEND WAY,7/21/2016,,,,,,,,,0.037,ppm,34.0,,,,,,
1271,NORTH BEND - NORTH BEND WAY,7/22/2016,,,,,,,,,0.021,ppm,19.0,,,,,,
1272,NORTH BEND - NORTH BEND WAY,7/23/2016,,,,,,,,,0.026,ppm,24.0,,,,,,
1273,NORTH BEND - NORTH BEND WAY,7/24/2016,,,,,,,,,0.036,ppm,33.0,,,,,,
1274,NORTH BEND - NORTH BEND WAY,7/25/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1275,NORTH BEND - NORTH BEND WAY,7/26/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1276,NORTH BEND - NORTH BEND WAY,7/27/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1277,NORTH BEND - NORTH BEND WAY,7/28/2016,,,,,,,,,0.041,ppm,38.0,,,,,,
1278,NORTH BEND - NORTH BEND WAY,7/29/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1279,NORTH BEND - NORTH BEND WAY,7/30/2016,,,,,,,,,0.034,ppm,31.0,,,,,,
1280,NORTH BEND - NORTH BEND WAY,7/31/2016,,,,,,,,,0.032,ppm,30.0,,,,,,
1281,NORTH BEND - NORTH BEND WAY,8/1/2016,,,,,,,,,0.036,ppm,33.0,,,,,,
1282,NORTH BEND - NORTH BEND WAY,8/2/2016,,,,,,,,,0.018,ppm,17.0,,,,,,
1283,NORTH BEND - NORTH BEND WAY,8/3/2016,,,,,,,,,0.023,ppm,21.0,,,,,,
1284,NORTH BEND - NORTH BEND WAY,8/4/2016,,,,,,,,,0.036,ppm,33.0,,,,,,
1285,NORTH BEND - NORTH BEND WAY,8/5/2016,,,,,,,,,0.04,ppm,37.0,,,,,,
1286,NORTH BEND - NORTH BEND WAY,8/6/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1287,NORTH BEND - NORTH BEND WAY,8/7/2016,,,,,,,,,0.023,ppm,21.0,,,,,,
1288,NORTH BEND - NORTH BEND WAY,8/8/2016,,,,,,,,,0.02,ppm,19.0,,,,,,
1289,NORTH BEND - NORTH BEND WAY,8/9/2016,,,,,,,,,0.019,ppm,18.0,,,,,,
1290,NORTH BEND - NORTH BEND WAY,8/10/2016,,,,,,,,,0.019,ppm,18.0,,,,,,
1291,NORTH BEND - NORTH BEND WAY,8/11/2016,,,,,,,,,0.034,ppm,31.0,,,,,,
1292,NORTH BEND - NORTH BEND WAY,8/12/2016,,,,,,,,,0.044,ppm,41.0,,,,,,
1293,NORTH BEND - NORTH BEND WAY,8/15/2016,,,,,,,,,0.041,ppm,38.0,,,,,,
1294,NORTH BEND - NORTH BEND WAY,8/16/2016,,,,,,,,,0.037,ppm,34.0,,,,,,
1295,NORTH BEND - NORTH BEND WAY,8/17/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1296,NORTH BEND - NORTH BEND WAY,8/18/2016,,,,,,,,,0.047,ppm,44.0,,,,,,
1297,NORTH BEND - NORTH BEND WAY,8/19/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1298,NORTH BEND - NORTH BEND WAY,8/20/2016,,,,,,,,,0.064,ppm,80.0,,,,,,
1299,NORTH BEND - NORTH BEND WAY,8/21/2016,,,,,,,,,0.032,ppm,30.0,,,,,,
1300,NORTH BEND - NORTH BEND WAY,8/22/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1301,NORTH BEND - NORTH BEND WAY,8/23/2016,,,,,,,,,0.036,ppm,33.0,,,,,,
1302,NORTH BEND - NORTH BEND WAY,8/24/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1303,NORTH BEND - NORTH BEND WAY,8/25/2016,,,,,,,,,0.04,ppm,37.0,,,,,,
1304,NORTH BEND - NORTH BEND WAY,8/26/2016,,,,,,,,,0.056,ppm,54.0,,,,,,
1305,NORTH BEND - NORTH BEND WAY,8/27/2016,,,,,,,,,0.023,ppm,21.0,,,,,,
1306,NORTH BEND - NORTH BEND WAY,8/28/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1307,NORTH BEND - NORTH BEND WAY,8/29/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1308,NORTH BEND - NORTH BEND WAY,8/30/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1309,NORTH BEND - NORTH BEND WAY,8/31/2016,,,,,,,,,0.017,ppm,16.0,,,,,,
1310,NORTH BEND - NORTH BEND WAY,9/1/2016,,,,,,,,,0.02,ppm,19.0,,,,,,
1311,NORTH BEND - NORTH BEND WAY,9/2/2016,,,,,,,,,0.023,ppm,21.0,,,,,,
1312,NORTH BEND - NORTH BEND WAY,9/3/2016,,,,,,,,,0.026,ppm,24.0,,,,,,
1313,NORTH BEND - NORTH BEND WAY,9/4/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1314,NORTH BEND - NORTH BEND WAY,9/5/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1315,NORTH BEND - NORTH BEND WAY,9/6/2016,,,,,,,,,0.016,ppm,15.0,,,,,,
1316,NORTH BEND - NORTH BEND WAY,9/7/2016,,,,,,,,,0.017,ppm,16.0,,,,,,
1317,NORTH BEND - NORTH BEND WAY,9/8/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1318,NORTH BEND - NORTH BEND WAY,9/9/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1319,NORTH BEND - NORTH BEND WAY,9/10/2016,,,,,,,,,0.035,ppm,32.0,,,,,,
1320,NORTH BEND - NORTH BEND WAY,9/11/2016,,,,,,,,,0.031,ppm,29.0,,,,,,
1321,NORTH BEND - NORTH BEND WAY,9/12/2016,,,,,,,,,0.027,ppm,25.0,,,,,,
1322,NORTH BEND - NORTH BEND WAY,9/13/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1323,NORTH BEND - NORTH BEND WAY,9/14/2016,,,,,,,,,0.034,ppm,31.0,,,,,,
1324,NORTH BEND - NORTH BEND WAY,9/15/2016,,,,,,,,,0.034,ppm,31.0,,,,,,
1325,NORTH BEND - NORTH BEND WAY,9/16/2016,,,,,,,,,0.023,ppm,21.0,,,,,,
1326,NORTH BEND - NORTH BEND WAY,9/17/2016,,,,,,,,,0.031,ppm,29.0,,,,,,
1327,NORTH BEND - NORTH BEND WAY,9/18/2016,,,,,,,,,0.032,ppm,30.0,,,,,,
1328,NORTH BEND - NORTH BEND WAY,9/19/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1329,NORTH BEND - NORTH BEND WAY,9/20/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1330,NORTH BEND - NORTH BEND WAY,9/21/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1331,NORTH BEND - NORTH BEND WAY,9/22/2016,,,,,,,,,0.02,ppm,19.0,,,,,,
1332,NORTH BEND - NORTH BEND WAY,9/23/2016,,,,,,,,,0.031,ppm,29.0,,,,,,
1333,NORTH BEND - NORTH BEND WAY,9/24/2016,,,,,,,,,0.027,ppm,25.0,,,,,,
1334,NORTH BEND - NORTH BEND WAY,9/25/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1335,NORTH BEND - NORTH BEND WAY,9/26/2016,,,,,,,,,0.017,ppm,16.0,,,,,,
1336,NORTH BEND - NORTH BEND WAY,9/27/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1337,NORTH BEND - NORTH BEND WAY,9/28/2016,,,,,,,,,0.02,ppm,19.0,,,,,,
1338,NORTH BEND - NORTH BEND WAY,9/29/2016,,,,,,,,,0.025,ppm,23.0,,,,,,
1339,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/1/2016,,,,,,,,,0.045,ppm,42.0,,,,,,
1340,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/2/2016,,,,,,,,,0.051,ppm,47.0,,,,,,
1341,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/3/2016,,,,,,,,,0.045,ppm,42.0,,,,,,
1342,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/4/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1343,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/5/2016,,,,,,,,,0.04,ppm,37.0,,,,,,
1344,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/6/2016,,,,,,,,,0.045,ppm,42.0,,,,,,
1345,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/7/2016,,,,,,,,,0.059,ppm,64.0,,,,,,
1346,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/8/2016,,,,,,,,,0.04,ppm,37.0,,,,,,
1347,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/9/2016,,,,,,,,,0.039,ppm,36.0,,,,,,
1348,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/10/2016,,,,,,,,,0.041,ppm,38.0,,,,,,
1349,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/11/2016,,,,,,,,,0.051,ppm,47.0,,,,,,
1350,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/13/2016,,,,,,,,,0.054,ppm,50.0,,,,,,
1351,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/14/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1352,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/15/2016,,,,,,,,,0.025,ppm,23.0,,,,,,
1353,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/16/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1354,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/17/2016,,,,,,,,,0.039,ppm,36.0,,,,,,
1355,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/18/2016,,,,,,,,,0.038,ppm,35.0,,,,,,
1356,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/19/2016,,,,,,,,,0.034,ppm,31.0,,,,,,
1357,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/20/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1358,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/21/2016,,,,,,,,,0.032,ppm,30.0,,,,,,
1359,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/22/2016,,,,,,,,,0.027,ppm,25.0,,,,,,
1360,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/23/2016,,,,,,,,,0.031,ppm,29.0,,,,,,
1361,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/24/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1362,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/25/2016,,,,,,,,,0.04,ppm,37.0,,,,,,
1363,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/26/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1364,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/27/2016,,,,,,,,,0.039,ppm,36.0,,,,,,
1365,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/28/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1366,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/29/2016,,,,,,,,,0.039,ppm,36.0,,,,,,
1367,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/30/2016,,,,,,,,,0.045,ppm,42.0,,,,,,
1368,ENUMCLAW - MUD MTN (Army Corp of Engineers site),5/31/2016,,,,,,,,,0.048,ppm,44.0,,,,,,
1369,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/1/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1370,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/2/2016,,,,,,,,,0.031,ppm,29.0,,,,,,
1371,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/3/2016,,,,,,,,,0.051,ppm,47.0,,,,,,
1372,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/4/2016,,,,,,,,,0.057,ppm,58.0,,,,,,
1373,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/5/2016,,,,,,,,,0.065,ppm,84.0,,,,,,
1374,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/6/2016,,,,,,,,,0.055,ppm,51.0,,,,,,
1375,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/7/2016,,,,,,,,,0.062,ppm,74.0,,,,,,
1376,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/8/2016,,,,,,,,,0.037,ppm,34.0,,,,,,
1377,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/9/2016,,,,,,,,,0.032,ppm,30.0,,,,,,
1378,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/10/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1379,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/11/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1380,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/12/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1381,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/13/2016,,,,,,,,,0.032,ppm,30.0,,,,,,
1382,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/14/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1383,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/15/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1384,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/16/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1385,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/17/2016,,,,,,,,,0.025,ppm,23.0,,,,,,
1386,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/18/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1387,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/19/2016,,,,,,,,,0.035,ppm,32.0,,,,,,
1388,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/20/2016,,,,,,,,,0.035,ppm,32.0,,,,,,
1389,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/21/2016,,,,,,,,,0.038,ppm,35.0,,,,,,
1390,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/22/2016,,,,,,,,,0.041,ppm,38.0,,,,,,
1391,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/23/2016,,,,,,,,,0.026,ppm,24.0,,,,,,
1392,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/27/2016,,,,,,,,,0.052,ppm,48.0,,,,,,
1393,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/28/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1394,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/29/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1395,ENUMCLAW - MUD MTN (Army Corp of Engineers site),6/30/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1396,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/1/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1397,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/2/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1398,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/3/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1399,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/4/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1400,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/5/2016,,,,,,,,,0.02,ppm,19.0,,,,,,
1401,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/6/2016,,,,,,,,,0.038,ppm,35.0,,,,,,
1402,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/7/2016,,,,,,,,,0.019,ppm,18.0,,,,,,
1403,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/8/2016,,,,,,,,,0.018,ppm,17.0,,,,,,
1404,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/9/2016,,,,,,,,,0.026,ppm,24.0,,,,,,
1405,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/10/2016,,,,,,,,,0.018,ppm,17.0,,,,,,
1406,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/11/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1407,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/12/2016,,,,,,,,,0.018,ppm,17.0,,,,,,
1408,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/13/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1409,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/14/2016,,,,,,,,,0.038,ppm,35.0,,,,,,
1410,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/15/2016,,,,,,,,,0.031,ppm,29.0,,,,,,
1411,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/16/2016,,,,,,,,,0.027,ppm,25.0,,,,,,
1412,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/17/2016,,,,,,,,,0.021,ppm,19.0,,,,,,
1413,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/18/2016,,,,,,,,,0.013,ppm,12.0,,,,,,
1414,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/19/2016,,,,,,,,,0.026,ppm,24.0,,,,,,
1415,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/20/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1416,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/21/2016,,,,,,,,,0.047,ppm,44.0,,,,,,
1417,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/22/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1418,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/23/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1419,ENUMCLAW - MUD MTN (Army Corp of Engineers site),7/24/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1420,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/5/2016,,,,,,,,,0.035,ppm,32.0,,,,,,
1421,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/6/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1422,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/7/2016,,,,,,,,,0.02,ppm,19.0,,,,,,
1423,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/8/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1424,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/9/2016,,,,,,,,,0.019,ppm,18.0,,,,,,
1425,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/10/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1426,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/11/2016,,,,,,,,,0.045,ppm,42.0,,,,,,
1427,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/12/2016,,,,,,,,,0.061,ppm,71.0,,,,,,
1428,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/13/2016,,,,,,,,,0.057,ppm,58.0,,,,,,
1429,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/14/2016,,,,,,,,,0.049,ppm,45.0,,,,,,
1430,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/15/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1431,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/16/2016,,,,,,,,,0.037,ppm,34.0,,,,,,
1432,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/17/2016,,,,,,,,,0.041,ppm,38.0,,,,,,
1433,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/18/2016,,,,,,,,,0.054,ppm,50.0,,,,,,
1434,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/19/2016,,,,,,,,,0.053,ppm,49.0,,,,,,
1435,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/20/2016,,,,,,,,,0.062,ppm,74.0,,,,,,
1436,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/21/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1437,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/22/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1438,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/23/2016,,,,,,,,,0.044,ppm,41.0,,,,,,
1439,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/24/2016,,,,,,,,,0.047,ppm,44.0,,,,,,
1440,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/25/2016,,,,,,,,,0.052,ppm,48.0,,,,,,
1441,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/26/2016,,,,,,,,,0.055,ppm,51.0,,,,,,
1442,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/27/2016,,,,,,,,,0.023,ppm,21.0,,,,,,
1443,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/28/2016,,,,,,,,,0.034,ppm,31.0,,,,,,
1444,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/29/2016,,,,,,,,,0.048,ppm,44.0,,,,,,
1445,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/30/2016,,,,,,,,,0.02,ppm,19.0,,,,,,
1446,ENUMCLAW - MUD MTN (Army Corp of Engineers site),8/31/2016,,,,,,,,,0.017,ppm,16.0,,,,,,
1447,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/1/2016,,,,,,,,,0.017,ppm,16.0,,,,,,
1448,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/2/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1449,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/3/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1450,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/4/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1451,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/5/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1452,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/6/2016,,,,,,,,,0.014,ppm,13.0,,,,,,
1453,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/7/2016,,,,,,,,,0.018,ppm,17.0,,,,,,
1454,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/8/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1455,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/9/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1456,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/10/2016,,,,,,,,,0.035,ppm,32.0,,,,,,
1457,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/11/2016,,,,,,,,,0.031,ppm,29.0,,,,,,
1458,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/12/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1459,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/13/2016,,,,,,,,,0.032,ppm,30.0,,,,,,
1460,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/14/2016,,,,,,,,,0.039,ppm,36.0,,,,,,
1461,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/15/2016,,,,,,,,,0.038,ppm,35.0,,,,,,
1462,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/16/2016,,,,,,,,,0.037,ppm,34.0,,,,,,
1463,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/17/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1464,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/18/2016,,,,,,,,,0.03,ppm,28.0,,,,,,
1465,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/19/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1466,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/20/2016,,,,,,,,,0.027,ppm,25.0,,,,,,
1467,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/21/2016,,,,,,,,,0.024,ppm,22.0,,,,,,
1468,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/22/2016,,,,,,,,,0.022,ppm,20.0,,,,,,
1469,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/23/2016,,,,,,,,,0.025,ppm,23.0,,,,,,
1470,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/24/2016,,,,,,,,,0.026,ppm,24.0,,,,,,
1471,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/25/2016,,,,,,,,,0.028,ppm,26.0,,,,,,
1472,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/26/2016,,,,,,,,,0.029,ppm,27.0,,,,,,
1473,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/27/2016,,,,,,,,,0.033,ppm,31.0,,,,,,
1474,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/28/2016,,,,,,,,,0.026,ppm,24.0,,,,,,
1475,ENUMCLAW - MUD MTN (Army Corp of Engineers site),9/29/2016,,,,,,,,,0.023,ppm,21.0,,,,,,
1476,MT RAINIER - JACKSON VISITIORS CENTER,1/1/2016,,,,,,,,,0.045,ppm,42.0,,,,,,
1477,MT RAINIER - JACKSON VISITIORS CENTER,1/2/2016,,,,,,,,,0.045,ppm,42.0,,,,,,
1478,MT RAINIER - JACKSON VISITIORS CENTER,1/3/2016,,,,,,,,,0.041,ppm,38.0,,,,,,
1479,MT RAINIER - JACKSON VISITIORS CENTER,1/4/2016,,,,,,,,,0.04,ppm,37.0,,,,,,
1480,MT RAINIER - JACKSON VISITIORS CENTER,1/5/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1481,MT RAINIER - JACKSON VISITIORS CENTER,1/6/2016,,,,,,,,,0.039,ppm,36.0,,,,,,
1482,MT RAINIER - JACKSON VISITIORS CENTER,1/7/2016,,,,,,,,,0.037,ppm,34.0,,,,,,
1483,MT RAINIER - JACKSON VISITIORS CENTER,1/8/2016,,,,,,,,,0.044,ppm,41.0,,,,,,
1484,MT RAINIER - JACKSON VISITIORS CENTER,1/9/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1485,MT RAINIER - JACKSON VISITIORS CENTER,1/10/2016,,,,,,,,,0.049,ppm,45.0,,,,,,
1486,MT RAINIER - JACKSON VISITIORS CENTER,1/15/2016,,,,,,,,,0.047,ppm,44.0,,,,,,
1487,MT RAINIER - JACKSON VISITIORS CENTER,1/16/2016,,,,,,,,,0.044,ppm,41.0,,,,,,
1488,MT RAINIER - JACKSON VISITIORS CENTER,1/17/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1489,MT RAINIER - JACKSON VISITIORS CENTER,1/21/2016,,,,,,,,,0.035,ppm,32.0,,,,,,
1490,MT RAINIER - JACKSON VISITIORS CENTER,1/22/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1491,MT RAINIER - JACKSON VISITIORS CENTER,1/23/2016,,,,,,,,,0.04,ppm,37.0,,,,,,
1492,MT RAINIER - JACKSON VISITIORS CENTER,1/24/2016,,,,,,,,,0.042,ppm,39.0,,,,,,
1493,MT RAINIER - JACKSON VISITIORS CENTER,1/25/2016,,,,,,,,,0.043,ppm,40.0,,,,,,
1494,MT RAINIER - JACKSON VISITIORS CENTER,1/26/2016,,,,,,,,,0.038,ppm,35.0,,,,,,
1495,MT RAINIER - JACKSON VISITIORS CENTER,1/27/2016,,,,,,,,,0.037,ppm,34.0,,,,,,
