ozone,year,month,day,weight,flag,station-name
0.026,2014,1,1,9,0,SPNG
0.026,2014,1,1,9,0,SPNG
0.026,2014,1,1,9,0,SPNG
0.026,2014,1,1,9,0,SPNG
0.017,2014,1,2,23,0,SPNG
0.017,2014,1,2,23,0,SPNG
0.017,2014,1,2,23,0,SPNG
0.017,2014,1,2,23,0,SPNG
0.035,2014,1,3,9,0,SPNG
0.035,2014,1,3,9,0,SPNG
0.035,2014,1,3,9,0,SPNG
0.035,2014,1,3,9,0,SPNG
0.03,2014,1,4,10,0,SPNG
0.03,2014,1,4,10,0,SPNG
0.03,2014,1,4,10,0,SPNG
0.03,2014,1,4,10,0,SPNG
0.023,2014,1,5,23,0,SPNG
0.023,2014,1,5,23,0,SPNG
0.023,2014,1,5,23,0,SPNG
0.023,2014,1,5,23,0,SPNG
0.034,2014,1,6,20,0,SPNG
0.034,2014,1,6,20,0,SPNG
0.034,2014,1,6,20,0,SPNG
0.034,2014,1,6,20,0,SPNG
0.032,2014,1,7,0,0,SPNG
0.032,2014,1,7,0,0,SPNG
0.032,2014,1,7,0,0,SPNG
0.032,2014,1,7,0,0,SPNG
0.02,2014,1,8,10,0,SPNG
0.02,2014,1,8,10,0,SPNG
0.02,2014,1,8,10,0,SPNG
0.02,2014,1,8,10,0,SPNG
0.029,2014,1,9,10,0,SPNG
0.029,2014,1,9,10,0,SPNG
0.029,2014,1,9,10,0,SPNG
0.029,2014,1,9,10,0,SPNG
0.019,2014,1,10,0,0,SPNG
0.019,2014,1,10,0,0,SPNG
0.019,2014,1,10,0,0,SPNG
0.019,2014,1,10,0,0,SPNG
0.029,2014,1,11,23,0,SPNG
0.029,2014,1,11,23,0,SPNG
0.029,2014,1,11,23,0,SPNG
0.029,2014,1,11,23,0,SPNG
0.033,2014,1,12,8,0,SPNG
0.033,2014,1,12,8,0,SPNG
0.033,2014,1,12,8,0,SPNG
0.033,2014,1,12,8,0,SPNG
0.029,2014,1,13,10,0,SPNG
0.029,2014,1,13,10,0,SPNG
0.029,2014,1,13,10,0,SPNG
0.029,2014,1,13,10,0,SPNG
0.017,2014,1,14,10,0,SPNG
0.017,2014,1,14,10,0,SPNG
0.017,2014,1,14,10,0,SPNG
0.017,2014,1,14,10,0,SPNG
0.025,2014,1,15,21,0,SPNG
0.025,2014,1,15,21,0,SPNG
0.025,2014,1,15,21,0,SPNG
0.025,2014,1,15,21,0,SPNG
0.025,2014,1,16,0,0,SPNG
0.025,2014,1,16,0,0,SPNG
0.025,2014,1,16,0,0,SPNG
0.025,2014,1,16,0,0,SPNG
0.03,2014,1,17,11,0,SPNG
0.03,2014,1,17,11,0,SPNG
0.03,2014,1,17,11,0,SPNG
0.03,2014,1,17,11,0,SPNG
0.029,2014,1,18,8,0,SPNG
0.029,2014,1,18,8,0,SPNG
0.029,2014,1,18,8,0,SPNG
0.029,2014,1,18,8,0,SPNG
0.034,2014,1,19,10,0,SPNG
0.034,2014,1,19,10,0,SPNG
0.034,2014,1,19,10,0,SPNG
0.034,2014,1,19,10,0,SPNG
0.03,2014,1,20,9,0,SPNG
0.03,2014,1,20,9,0,SPNG
0.03,2014,1,20,9,0,SPNG
0.03,2014,1,20,9,0,SPNG
0.026,2014,1,21,22,0,SPNG
0.026,2014,1,21,22,0,SPNG
0.026,2014,1,21,22,0,SPNG
0.026,2014,1,21,22,0,SPNG
0.031,2014,1,22,9,0,SPNG
0.031,2014,1,22,9,0,SPNG
0.031,2014,1,22,9,0,SPNG
0.031,2014,1,22,9,0,SPNG
0.031,2014,1,23,10,0,SPNG
0.031,2014,1,23,10,0,SPNG
0.031,2014,1,23,10,0,SPNG
0.031,2014,1,23,10,0,SPNG
0.027,2014,1,24,0,0,SPNG
0.027,2014,1,24,0,0,SPNG
0.027,2014,1,24,0,0,SPNG
0.027,2014,1,24,0,0,SPNG
0.032,2014,1,25,9,0,SPNG
0.032,2014,1,25,9,0,SPNG
0.032,2014,1,25,9,0,SPNG
0.032,2014,1,25,9,0,SPNG
0.035,2014,1,26,10,0,SPNG
0.035,2014,1,26,10,0,SPNG
0.035,2014,1,26,10,0,SPNG
0.035,2014,1,26,10,0,SPNG
0.037,2014,1,27,21,0,SPNG
0.037,2014,1,27,21,0,SPNG
0.037,2014,1,27,21,0,SPNG
0.037,2014,1,27,21,0,SPNG
0.035,2014,1,28,0,0,SPNG
0.035,2014,1,28,0,0,SPNG
0.035,2014,1,28,0,0,SPNG
0.035,2014,1,28,0,0,SPNG
0.034,2014,1,29,10,0,SPNG
0.034,2014,1,29,10,0,SPNG
0.034,2014,1,29,10,0,SPNG
0.034,2014,1,29,10,0,SPNG
0.036,2014,1,30,10,0,SPNG
0.036,2014,1,30,10,0,SPNG
0.036,2014,1,30,10,0,SPNG
0.036,2014,1,30,10,0,SPNG
0.027,2014,1,31,10,0,SPNG
0.027,2014,1,31,10,0,SPNG
0.027,2014,1,31,10,0,SPNG
0.027,2014,1,31,10,0,SPNG
0.035,2014,2,1,10,0,SPNG
0.035,2014,2,1,10,0,SPNG
0.035,2014,2,1,10,0,SPNG
0.035,2014,2,1,10,0,SPNG
0.033,2014,2,2,9,0,SPNG
0.033,2014,2,2,9,0,SPNG
0.033,2014,2,2,9,0,SPNG
0.033,2014,2,2,9,0,SPNG
0.026,2014,2,3,21,0,SPNG
0.026,2014,2,3,21,0,SPNG
0.026,2014,2,3,21,0,SPNG
0.026,2014,2,3,21,0,SPNG
0.026,2014,2,4,0,0,SPNG
0.026,2014,2,4,0,0,SPNG
0.026,2014,2,4,0,0,SPNG
0.026,2014,2,4,0,0,SPNG
0.025,2014,2,5,22,0,SPNG
0.025,2014,2,5,22,0,SPNG
0.025,2014,2,5,22,0,SPNG
0.025,2014,2,5,22,0,SPNG
0.035,2014,2,6,9,0,SPNG
0.035,2014,2,6,9,0,SPNG
0.035,2014,2,6,9,0,SPNG
0.035,2014,2,6,9,0,SPNG
0.031,2014,2,7,10,0,SPNG
0.031,2014,2,7,10,0,SPNG
0.031,2014,2,7,10,0,SPNG
0.031,2014,2,7,10,0,SPNG
0.033,2014,2,8,10,0,SPNG
0.033,2014,2,8,10,0,SPNG
0.033,2014,2,8,10,0,SPNG
0.033,2014,2,8,10,0,SPNG
0.03,2014,2,9,10,0,SPNG
0.03,2014,2,9,10,0,SPNG
0.03,2014,2,9,10,0,SPNG
0.03,2014,2,9,10,0,SPNG
0.028,2014,2,10,7,0,SPNG
0.028,2014,2,10,7,0,SPNG
0.028,2014,2,10,7,0,SPNG
0.028,2014,2,10,7,0,SPNG
0.032,2014,2,11,9,0,SPNG
0.032,2014,2,11,9,0,SPNG
0.032,2014,2,11,9,0,SPNG
0.032,2014,2,11,9,0,SPNG
0.033,2014,2,12,8,0,SPNG
0.033,2014,2,12,8,0,SPNG
0.033,2014,2,12,8,0,SPNG
0.033,2014,2,12,8,0,SPNG
0.03,2014,2,13,0,0,SPNG
0.03,2014,2,13,0,0,SPNG
0.03,2014,2,13,0,0,SPNG
0.03,2014,2,13,0,0,SPNG
0.04,2014,2,14,9,0,SPNG
0.04,2014,2,14,9,0,SPNG
0.04,2014,2,14,9,0,SPNG
0.04,2014,2,14,9,0,SPNG
0.041,2014,2,15,11,0,SPNG
0.041,2014,2,15,11,0,SPNG
0.041,2014,2,15,11,0,SPNG
0.041,2014,2,15,11,0,SPNG
0.04,2014,2,16,10,0,SPNG
0.04,2014,2,16,10,0,SPNG
0.04,2014,2,16,10,0,SPNG
0.04,2014,2,16,10,0,SPNG
0.039,2014,2,17,10,0,SPNG
0.039,2014,2,17,10,0,SPNG
0.039,2014,2,17,10,0,SPNG
0.039,2014,2,17,10,0,SPNG
0.04,2014,2,18,10,0,SPNG
0.04,2014,2,18,10,0,SPNG
0.04,2014,2,18,10,0,SPNG
0.04,2014,2,18,10,0,SPNG
0.03,2014,2,19,2,0,SPNG
0.03,2014,2,19,2,0,SPNG
0.03,2014,2,19,2,0,SPNG
0.03,2014,2,19,2,0,SPNG
0.041,2014,2,20,9,0,SPNG
0.041,2014,2,20,9,0,SPNG
0.041,2014,2,20,9,0,SPNG
0.041,2014,2,20,9,0,SPNG
0.03,2014,2,21,0,0,SPNG
0.03,2014,2,21,0,0,SPNG
0.03,2014,2,21,0,0,SPNG
0.03,2014,2,21,0,0,SPNG
0.041,2014,2,22,10,0,SPNG
0.041,2014,2,22,10,0,SPNG
0.041,2014,2,22,10,0,SPNG
0.041,2014,2,22,10,0,SPNG
0.044,2014,2,23,10,0,SPNG
0.044,2014,2,23,10,0,SPNG
0.044,2014,2,23,10,0,SPNG
0.044,2014,2,23,10,0,SPNG
0.042,2014,2,24,10,0,SPNG
0.042,2014,2,24,10,0,SPNG
0.042,2014,2,24,10,0,SPNG
0.042,2014,2,24,10,0,SPNG
0.034,2014,2,25,10,0,SPNG
0.034,2014,2,25,10,0,SPNG
0.034,2014,2,25,10,0,SPNG
0.034,2014,2,25,10,0,SPNG
0.033,2014,2,26,11,0,SPNG
0.033,2014,2,26,11,0,SPNG
0.033,2014,2,26,11,0,SPNG
0.033,2014,2,26,11,0,SPNG
0.039,2014,2,27,11,0,SPNG
0.039,2014,2,27,11,0,SPNG
0.039,2014,2,27,11,0,SPNG
0.039,2014,2,27,11,0,SPNG
0.04,2014,2,28,12,0,SPNG
0.04,2014,2,28,12,0,SPNG
0.04,2014,2,28,12,0,SPNG
0.04,2014,2,28,12,0,SPNG
0.041,2014,3,1,10,0,SPNG
0.041,2014,3,1,10,0,SPNG
0.041,2014,3,1,10,0,SPNG
0.041,2014,3,1,10,0,SPNG
0.049,2014,3,2,10,0,SPNG
0.049,2014,3,2,10,0,SPNG
0.042,2014,3,3,16,0,SPNG
0.042,2014,3,3,16,0,SPNG
0.042,2014,3,3,16,0,SPNG
0.042,2014,3,3,16,0,SPNG
0.038,2014,3,4,10,0,SPNG
0.038,2014,3,4,10,0,SPNG
0.038,2014,3,4,10,0,SPNG
0.038,2014,3,4,10,0,SPNG
0.037,2014,3,5,9,0,SPNG
0.037,2014,3,5,9,0,SPNG
0.037,2014,3,5,9,0,SPNG
0.037,2014,3,5,9,0,SPNG
0.038,2014,3,6,18,0,SPNG
0.038,2014,3,6,18,0,SPNG
0.038,2014,3,6,18,0,SPNG
0.038,2014,3,6,18,0,SPNG
0.035,2014,3,7,0,0,SPNG
0.035,2014,3,7,0,0,SPNG
0.035,2014,3,7,0,0,SPNG
0.035,2014,3,7,0,0,SPNG
0.044,2014,3,8,11,0,SPNG
0.044,2014,3,8,11,0,SPNG
0.044,2014,3,8,11,0,SPNG
0.044,2014,3,8,11,0,SPNG
0.052,2014,3,9,10,0,SPNG
0.052,2014,3,9,10,0,SPNG
0.052,2014,3,9,10,0,SPNG
0.052,2014,3,9,10,0,SPNG
0.046,2014,3,10,10,0,SPNG
0.046,2014,3,10,10,0,SPNG
0.046,2014,3,10,10,0,SPNG
0.046,2014,3,10,10,0,SPNG
0.058,2014,3,11,10,0,SPNG
0.058,2014,3,11,10,0,SPNG
0.058,2014,3,11,10,0,SPNG
0.058,2014,3,11,10,0,SPNG
0.037,2014,3,12,7,0,SPNG
0.037,2014,3,12,7,0,SPNG
0.037,2014,3,12,7,0,SPNG
0.037,2014,3,12,7,0,SPNG
0.043,2014,3,13,9,0,SPNG
0.043,2014,3,13,9,0,SPNG
0.043,2014,3,13,9,0,SPNG
0.043,2014,3,13,9,0,SPNG
0.045,2014,3,14,14,0,SPNG
0.045,2014,3,14,14,0,SPNG
0.045,2014,3,14,14,0,SPNG
0.045,2014,3,14,14,0,SPNG
0.056,2014,3,15,10,0,SPNG
0.056,2014,3,15,10,0,SPNG
0.056,2014,3,15,10,0,SPNG
0.056,2014,3,15,10,0,SPNG
0.039,2014,3,16,19,0,SPNG
0.039,2014,3,16,19,0,SPNG
0.039,2014,3,16,19,0,SPNG
0.039,2014,3,16,19,0,SPNG
0.036,2014,3,17,0,0,SPNG
0.036,2014,3,17,0,0,SPNG
0.036,2014,3,17,0,0,SPNG
0.036,2014,3,17,0,0,SPNG
0.032,2014,3,18,19,0,SPNG
0.032,2014,3,18,19,0,SPNG
0.032,2014,3,18,19,0,SPNG
0.032,2014,3,18,19,0,SPNG
0.03,2014,3,19,0,0,SPNG
0.03,2014,3,19,0,0,SPNG
0.03,2014,3,19,0,0,SPNG
0.03,2014,3,19,0,0,SPNG
0.045,2014,3,20,10,0,SPNG
0.045,2014,3,20,10,0,SPNG
0.045,2014,3,20,10,0,SPNG
0.045,2014,3,20,10,0,SPNG
0.049,2014,3,21,11,0,SPNG
0.049,2014,3,21,11,0,SPNG
0.049,2014,3,21,11,0,SPNG
0.049,2014,3,21,11,0,SPNG
0.058,2014,3,22,10,0,SPNG
0.058,2014,3,22,10,0,SPNG
0.058,2014,3,22,10,0,SPNG
0.058,2014,3,22,10,0,SPNG
0.039,2014,3,23,6,0,SPNG
0.039,2014,3,23,6,0,SPNG
0.039,2014,3,23,6,0,SPNG
0.039,2014,3,23,6,0,SPNG
0.038,2014,3,24,10,0,SPNG
0.038,2014,3,24,10,0,SPNG
0.038,2014,3,24,10,0,SPNG
0.038,2014,3,24,10,0,SPNG
0.036,2014,3,25,9,0,SPNG
0.036,2014,3,25,9,0,SPNG
0.036,2014,3,25,9,0,SPNG
0.036,2014,3,25,9,0,SPNG
0.044,2014,3,26,10,0,SPNG
0.044,2014,3,26,10,0,SPNG
0.044,2014,3,26,10,0,SPNG
0.044,2014,3,26,10,0,SPNG
0.048,2014,3,27,11,0,SPNG
0.048,2014,3,27,11,0,SPNG
0.048,2014,3,27,11,0,SPNG
0.048,2014,3,27,11,0,SPNG
0.04,2014,3,28,9,0,SPNG
0.04,2014,3,28,9,0,SPNG
0.04,2014,3,28,9,0,SPNG
0.04,2014,3,28,9,0,SPNG
0.033,2014,3,29,9,0,SPNG
0.033,2014,3,29,9,0,SPNG
0.033,2014,3,29,9,0,SPNG
0.033,2014,3,29,9,0,SPNG
0.043,2014,3,30,13,0,SPNG
0.043,2014,3,30,13,0,SPNG
0.043,2014,3,30,13,0,SPNG
0.043,2014,3,30,13,0,SPNG
0.051,2014,3,31,10,0,SPNG
0.051,2014,3,31,10,0,SPNG
0.051,2014,3,31,10,0,SPNG
0.051,2014,3,31,10,0,SPNG
0.056,2014,4,1,11,0,SPNG
0.056,2014,4,1,11,0,SPNG
0.056,2014,4,1,11,0,SPNG
0.056,2014,4,1,11,0,SPNG
0.061,2014,4,2,10,0,SPNG
0.061,2014,4,2,10,0,SPNG
0.061,2014,4,2,10,0,SPNG
0.061,2014,4,2,10,0,SPNG
0.052,2014,4,3,10,0,SPNG
0.052,2014,4,3,10,0,SPNG
0.052,2014,4,3,10,0,SPNG
0.052,2014,4,3,10,0,SPNG
0.043,2014,4,4,9,0,SPNG
0.043,2014,4,4,9,0,SPNG
0.043,2014,4,4,9,0,SPNG
0.043,2014,4,4,9,0,SPNG
0.053,2014,4,5,11,0,SPNG
0.053,2014,4,5,11,0,SPNG
0.053,2014,4,5,11,0,SPNG
0.053,2014,4,5,11,0,SPNG
0.047,2014,4,6,10,0,SPNG
0.047,2014,4,6,10,0,SPNG
0.047,2014,4,6,10,0,SPNG
0.047,2014,4,6,10,0,SPNG
0.037,2014,4,7,0,0,SPNG
0.037,2014,4,7,0,0,SPNG
0.037,2014,4,7,0,0,SPNG
0.037,2014,4,7,0,0,SPNG
0.042,2014,4,8,11,0,SPNG
0.042,2014,4,8,11,0,SPNG
0.042,2014,4,8,11,0,SPNG
0.042,2014,4,8,11,0,SPNG
0.058,2014,4,9,10,0,SPNG
0.058,2014,4,9,10,0,SPNG
0.058,2014,4,9,10,0,SPNG
0.058,2014,4,9,10,0,SPNG
0.058,2014,4,10,11,0,SPNG
0.058,2014,4,10,11,0,SPNG
0.058,2014,4,10,11,0,SPNG
0.058,2014,4,10,11,0,SPNG
0.059,2014,4,11,10,0,SPNG
0.059,2014,4,11,10,0,SPNG
0.059,2014,4,11,10,0,SPNG
0.059,2014,4,11,10,0,SPNG
0.064,2014,4,12,10,0,SPNG
0.064,2014,4,12,10,0,SPNG
0.064,2014,4,12,10,0,SPNG
0.064,2014,4,12,10,0,SPNG
0.051,2014,4,13,10,0,SPNG
0.051,2014,4,13,10,0,SPNG
0.051,2014,4,13,10,0,SPNG
0.051,2014,4,13,10,0,SPNG
0.04,2014,4,14,9,0,SPNG
0.04,2014,4,14,9,0,SPNG
0.04,2014,4,14,9,0,SPNG
0.04,2014,4,14,9,0,SPNG
0.034,2014,4,15,21,0,SPNG
0.034,2014,4,15,21,0,SPNG
0.034,2014,4,15,21,0,SPNG
0.034,2014,4,15,21,0,SPNG
0.046,2014,4,16,11,0,SPNG
0.046,2014,4,16,11,0,SPNG
0.046,2014,4,16,11,0,SPNG
0.046,2014,4,16,11,0,SPNG
0.051,2014,4,17,11,0,SPNG
0.051,2014,4,17,11,0,SPNG
0.051,2014,4,17,11,0,SPNG
0.051,2014,4,17,11,0,SPNG
0.044,2014,4,18,9,0,SPNG
0.044,2014,4,18,9,0,SPNG
0.044,2014,4,18,9,0,SPNG
0.044,2014,4,18,9,0,SPNG
0.047,2014,4,19,22,0,SPNG
0.047,2014,4,19,22,0,SPNG
0.047,2014,4,19,22,0,SPNG
0.047,2014,4,19,22,0,SPNG
0.051,2014,4,20,8,0,SPNG
0.051,2014,4,20,8,0,SPNG
0.051,2014,4,20,8,0,SPNG
0.051,2014,4,20,8,0,SPNG
0.054,2014,4,21,10,0,SPNG
0.054,2014,4,21,10,0,SPNG
0.054,2014,4,21,10,0,SPNG
0.054,2014,4,21,10,0,SPNG
0.062,2014,4,22,10,0,SPNG
0.062,2014,4,22,10,0,SPNG
0.062,2014,4,22,10,0,SPNG
0.062,2014,4,22,10,0,SPNG
0.054,2014,4,23,10,0,SPNG
0.054,2014,4,23,10,0,SPNG
0.054,2014,4,23,10,0,SPNG
0.054,2014,4,23,10,0,SPNG
0.052,2014,4,24,10,0,SPNG
0.052,2014,4,24,10,0,SPNG
0.052,2014,4,24,10,0,SPNG
0.052,2014,4,24,10,0,SPNG
0.048,2014,4,25,9,0,SPNG
0.048,2014,4,25,9,0,SPNG
0.048,2014,4,25,9,0,SPNG
0.048,2014,4,25,9,0,SPNG
0.052,2014,4,26,10,0,SPNG
0.052,2014,4,26,10,0,SPNG
0.052,2014,4,26,10,0,SPNG
0.052,2014,4,26,10,0,SPNG
0.058,2014,4,27,10,0,SPNG
0.058,2014,4,27,10,0,SPNG
0.058,2014,4,27,10,0,SPNG
0.058,2014,4,27,10,0,SPNG
0.042,2014,4,28,0,0,SPNG
0.042,2014,4,28,0,0,SPNG
0.042,2014,4,28,0,0,SPNG
0.042,2014,4,28,0,0,SPNG
0.022,2014,4,29,0,0,SPNG
0.022,2014,4,29,0,0,SPNG
0.022,2014,4,29,0,0,SPNG
0.022,2014,4,29,0,0,SPNG
0.025,2014,4,30,12,0,SPNG
0.025,2014,4,30,12,0,SPNG
0.025,2014,4,30,12,0,SPNG
0.025,2014,4,30,12,0,SPNG
0.042,2014,5,1,10,0,SPNG
0.042,2014,5,1,10,0,SPNG
0.042,2014,5,1,10,0,SPNG
0.042,2014,5,1,10,0,SPNG
0.047,2014,5,2,9,0,SPNG
0.047,2014,5,2,9,0,SPNG
0.047,2014,5,2,9,0,SPNG
0.047,2014,5,2,9,0,SPNG
0.055,2014,5,3,11,0,SPNG
0.055,2014,5,3,11,0,SPNG
0.055,2014,5,3,11,0,SPNG
0.055,2014,5,3,11,0,SPNG
0.059,2014,5,4,10,0,SPNG
0.059,2014,5,4,10,0,SPNG
0.059,2014,5,4,10,0,SPNG
0.059,2014,5,4,10,0,SPNG
0.047,2014,5,5,10,0,SPNG
0.047,2014,5,5,10,0,SPNG
0.047,2014,5,5,10,0,SPNG
0.047,2014,5,5,10,0,SPNG
0.053,2014,5,6,12,0,SPNG
0.053,2014,5,6,12,0,SPNG
0.053,2014,5,6,12,0,SPNG
0.053,2014,5,6,12,0,SPNG
0.048,2014,5,7,11,0,SPNG
0.048,2014,5,7,11,0,SPNG
0.048,2014,5,7,11,0,SPNG
0.048,2014,5,7,11,0,SPNG
0.061,2014,5,8,10,0,SPNG
0.061,2014,5,8,10,0,SPNG
0.061,2014,5,8,10,0,SPNG
0.061,2014,5,8,10,0,SPNG
0.053,2014,5,9,9,0,SPNG
0.053,2014,5,9,9,0,SPNG
0.053,2014,5,9,9,0,SPNG
0.053,2014,5,9,9,0,SPNG
0.053,2014,5,10,11,0,SPNG
0.053,2014,5,10,11,0,SPNG
0.053,2014,5,10,11,0,SPNG
0.053,2014,5,10,11,0,SPNG
0.051,2014,5,11,11,0,SPNG
0.051,2014,5,11,11,0,SPNG
0.051,2014,5,11,11,0,SPNG
0.051,2014,5,11,11,0,SPNG
0.056,2014,5,12,10,0,SPNG
0.056,2014,5,12,10,0,SPNG
0.056,2014,5,12,10,0,SPNG
0.056,2014,5,12,10,0,SPNG
0.053,2014,5,13,10,0,SPNG
0.053,2014,5,13,10,0,SPNG
0.053,2014,5,13,10,0,SPNG
0.053,2014,5,13,10,0,SPNG
0.042,2014,5,14,9,0,SPNG
0.042,2014,5,14,9,0,SPNG
0.042,2014,5,14,9,0,SPNG
0.042,2014,5,14,9,0,SPNG
0.025,2014,5,15,0,0,SPNG
0.025,2014,5,15,0,0,SPNG
0.025,2014,5,15,0,0,SPNG
0.025,2014,5,15,0,0,SPNG
0.049,2014,5,16,11,0,SPNG
0.049,2014,5,16,11,0,SPNG
0.049,2014,5,16,11,0,SPNG
0.049,2014,5,16,11,0,SPNG
0.053,2014,5,17,11,0,SPNG
0.053,2014,5,17,11,0,SPNG
0.053,2014,5,17,11,0,SPNG
0.053,2014,5,17,11,0,SPNG
0.044,2014,5,18,10,0,SPNG
0.044,2014,5,18,10,0,SPNG
0.044,2014,5,18,10,0,SPNG
0.044,2014,5,18,10,0,SPNG
0.054,2014,5,19,10,0,SPNG
0.054,2014,5,19,10,0,SPNG
0.054,2014,5,19,10,0,SPNG
0.054,2014,5,19,10,0,SPNG
0.053,2014,5,20,9,0,SPNG
0.053,2014,5,20,9,0,SPNG
0.053,2014,5,20,9,0,SPNG
0.053,2014,5,20,9,0,SPNG
0.059,2014,5,21,11,0,SPNG
0.059,2014,5,21,11,0,SPNG
0.059,2014,5,21,11,0,SPNG
0.059,2014,5,21,11,0,SPNG
0.063,2014,5,22,11,0,SPNG
0.063,2014,5,22,11,0,SPNG
0.063,2014,5,22,11,0,SPNG
0.063,2014,5,22,11,0,SPNG
0.06,2014,5,23,10,0,SPNG
0.06,2014,5,23,10,0,SPNG
0.06,2014,5,23,10,0,SPNG
0.06,2014,5,23,10,0,SPNG
0.05,2014,5,24,11,0,SPNG
0.05,2014,5,24,11,0,SPNG
0.05,2014,5,24,11,0,SPNG
0.05,2014,5,24,11,0,SPNG
0.051,2014,5,25,9,0,SPNG
0.051,2014,5,25,9,0,SPNG
0.051,2014,5,25,9,0,SPNG
0.051,2014,5,25,9,0,SPNG
0.054,2014,5,26,9,0,SPNG
0.054,2014,5,26,9,0,SPNG
0.054,2014,5,26,9,0,SPNG
0.054,2014,5,26,9,0,SPNG
0.047,2014,5,27,9,0,SPNG
0.047,2014,5,27,9,0,SPNG
0.047,2014,5,27,9,0,SPNG
0.047,2014,5,27,9,0,SPNG
0.055,2014,5,28,10,0,SPNG
0.055,2014,5,28,10,0,SPNG
0.055,2014,5,28,10,0,SPNG
0.055,2014,5,28,10,0,SPNG
0.037,2014,5,29,0,0,SPNG
0.037,2014,5,29,0,0,SPNG
0.037,2014,5,29,0,0,SPNG
0.037,2014,5,29,0,0,SPNG
0.025,2014,5,30,10,0,SPNG
0.025,2014,5,30,10,0,SPNG
0.025,2014,5,30,10,0,SPNG
0.025,2014,5,30,10,0,SPNG
0.043,2014,5,31,10,0,SPNG
0.043,2014,5,31,10,0,SPNG
0.043,2014,5,31,10,0,SPNG
0.043,2014,5,31,10,0,SPNG
0.045,2014,6,1,10,0,SPNG
0.045,2014,6,1,10,0,SPNG
0.045,2014,6,1,10,0,SPNG
0.045,2014,6,1,10,0,SPNG
0.062,2014,6,2,11,0,SPNG
0.062,2014,6,2,11,0,SPNG
0.062,2014,6,2,11,0,SPNG
0.062,2014,6,2,11,0,SPNG
0.058,2014,6,3,9,0,SPNG
0.058,2014,6,3,9,0,SPNG
0.058,2014,6,3,9,0,SPNG
0.058,2014,6,3,9,0,SPNG
0.055,2014,6,4,10,0,SPNG
0.055,2014,6,4,10,0,SPNG
0.055,2014,6,4,10,0,SPNG
0.055,2014,6,4,10,0,SPNG
0.05,2014,6,5,10,0,SPNG
0.05,2014,6,5,10,0,SPNG
0.05,2014,6,5,10,0,SPNG
0.05,2014,6,5,10,0,SPNG
0.053,2014,6,6,10,0,SPNG
0.053,2014,6,6,10,0,SPNG
0.053,2014,6,6,10,0,SPNG
0.053,2014,6,6,10,0,SPNG
0.053,2014,6,7,10,0,SPNG
0.053,2014,6,7,10,0,SPNG
0.053,2014,6,7,10,0,SPNG
0.053,2014,6,7,10,0,SPNG
0.054,2014,6,8,8,0,SPNG
0.054,2014,6,8,8,0,SPNG
0.054,2014,6,8,8,0,SPNG
0.054,2014,6,8,8,0,SPNG
0.048,2014,6,9,11,0,SPNG
0.048,2014,6,9,11,0,SPNG
0.048,2014,6,9,11,0,SPNG
0.048,2014,6,9,11,0,SPNG
0.053,2014,6,10,10,0,SPNG
0.053,2014,6,10,10,0,SPNG
0.053,2014,6,10,10,0,SPNG
0.053,2014,6,10,10,0,SPNG
0.045,2014,6,11,8,0,SPNG
0.045,2014,6,11,8,0,SPNG
0.045,2014,6,11,8,0,SPNG
