Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/11/2016,AQS,530330080,1,10.3,ppb,9,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/12/2016,AQS,530330080,1,12,ppb,11,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/13/2016,AQS,530330080,1,36.8,ppb,34,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/14/2016,AQS,530330080,1,34.1,ppb,32,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/15/2016,AQS,530330080,1,49.2,ppb,46,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/16/2016,AQS,530330080,1,39,ppb,37,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/17/2016,AQS,530330080,1,12.8,ppb,11,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/18/2016,AQS,530330080,1,19.3,ppb,18,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/19/2016,AQS,530330080,1,20.3,ppb,19,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/20/2016,AQS,530330080,1,21.7,ppb,20,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/21/2016,AQS,530330080,1,25.1,ppb,24,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/22/2016,AQS,530330080,1,21.4,ppb,20,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/23/2016,AQS,530330080,1,20.3,ppb,19,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/24/2016,AQS,530330080,1,35.2,ppb,33,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/25/2016,AQS,530330080,1,37.5,ppb,35,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/26/2016,AQS,530330080,1,27.1,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/27/2016,AQS,530330080,1,13,ppb,12,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/28/2016,AQS,530330080,1,38.6,ppb,36,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/29/2016,AQS,530330080,1,30.7,ppb,28,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
9/30/2016,AQS,530330080,1,30.7,ppb,28,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/1/2016,AQS,530330080,1,22.3,ppb,21,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/2/2016,AQS,530330080,1,26.7,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/3/2016,AQS,530330080,1,17.6,ppb,16,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/4/2016,AQS,530330080,1,20.9,ppb,19,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/5/2016,AQS,530330080,1,36.4,ppb,34,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/6/2016,AQS,530330080,1,20.9,ppb,19,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/7/2016,AQS,530330080,1,15,ppb,14,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/8/2016,AQS,530330080,1,16.4,ppb,15,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/9/2016,AQS,530330080,1,21,ppb,20,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/10/2016,AQS,530330080,1,25.2,ppb,24,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/11/2016,AQS,530330080,1,31.6,ppb,29,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
