Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/24/2020,AQS,420950025,1,5.3,ug/m3 LC,22,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
12/25/2020,AQS,420950025,1,2.8,ug/m3 LC,12,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
12/26/2020,AQS,420950025,1,6.1,ug/m3 LC,25,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
12/28/2020,AQS,420950025,1,10.5,ug/m3 LC,44,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
12/29/2020,AQS,420950025,1,3.2,ug/m3 LC,13,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
12/30/2020,AQS,420950025,1,8.8,ug/m3 LC,37,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
12/31/2020,AQS,420950025,1,8.1,ug/m3 LC,34,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/1/2020,AQS,420950025,5,4.4,ug/m3 LC,18,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/2/2020,AQS,420950025,5,11.7,ug/m3 LC,49,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/3/2020,AQS,420950025,5,14.4,ug/m3 LC,56,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/4/2020,AQS,420950025,5,8.2,ug/m3 LC,34,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/5/2020,AQS,420950025,5,3.5,ug/m3 LC,15,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/6/2020,AQS,420950025,5,6.7,ug/m3 LC,28,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/7/2020,AQS,420950025,5,7.1,ug/m3 LC,30,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/8/2020,AQS,420950025,5,8.3,ug/m3 LC,35,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/9/2020,AQS,420950025,5,4.3,ug/m3 LC,18,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/10/2020,AQS,420950025,5,8.8,ug/m3 LC,37,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/11/2020,AQS,420950025,5,6.9,ug/m3 LC,29,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/12/2020,AQS,420950025,5,6.3,ug/m3 LC,26,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/13/2020,AQS,420950025,5,5.3,ug/m3 LC,22,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/14/2020,AQS,420950025,5,13.7,ug/m3 LC,54,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/15/2020,AQS,420950025,5,10.5,ug/m3 LC,44,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/16/2020,AQS,420950025,5,7.9,ug/m3 LC,33,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/17/2020,AQS,420950025,5,2.8,ug/m3 LC,12,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/22/2020,AQS,420950025,5,12.9,ug/m3 LC,53,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/23/2020,AQS,420950025,5,30.1,ug/m3 LC,89,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/24/2020,AQS,420950025,5,23.3,ug/m3 LC,75,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/25/2020,AQS,420950025,5,7,ug/m3 LC,29,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/26/2020,AQS,420950025,5,9.1,ug/m3 LC,38,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/27/2020,AQS,420950025,5,4.4,ug/m3 LC,18,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/28/2020,AQS,420950025,5,3.1,ug/m3 LC,13,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/29/2020,AQS,420950025,5,3,ug/m3 LC,13,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/30/2020,AQS,420950025,5,5,ug/m3 LC,21,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
1/31/2020,AQS,420950025,5,15.1,ug/m3 LC,57,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/1/2020,AQS,420950025,5,15.6,ug/m3 LC,58,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/2/2020,AQS,420950025,5,11.6,ug/m3 LC,48,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/3/2020,AQS,420950025,5,8.8,ug/m3 LC,37,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/7/2020,AQS,420950025,5,2.9,ug/m3 LC,12,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/8/2020,AQS,420950025,5,6.8,ug/m3 LC,28,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/9/2020,AQS,420950025,5,10.9,ug/m3 LC,45,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/11/2020,AQS,420950025,5,5.4,ug/m3 LC,23,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/12/2020,AQS,420950025,5,6.3,ug/m3 LC,26,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/13/2020,AQS,420950025,5,6.3,ug/m3 LC,26,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/14/2020,AQS,420950025,5,3.8,ug/m3 LC,16,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/15/2020,AQS,420950025,5,5.8,ug/m3 LC,24,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/16/2020,AQS,420950025,5,9.2,ug/m3 LC,38,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/17/2020,AQS,420950025,5,14.3,ug/m3 LC,56,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/18/2020,AQS,420950025,5,7.6,ug/m3 LC,32,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/19/2020,AQS,420950025,5,7.2,ug/m3 LC,30,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/20/2020,AQS,420950025,5,19.8,ug/m3 LC,67,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/21/2020,AQS,420950025,5,5.7,ug/m3 LC,24,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/22/2020,AQS,420950025,5,6.6,ug/m3 LC,28,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/23/2020,AQS,420950025,5,12.5,ug/m3 LC,52,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/24/2020,AQS,420950025,5,11.3,ug/m3 LC,47,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/25/2020,AQS,420950025,5,8.9,ug/m3 LC,37,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/26/2020,AQS,420950025,5,11.3,ug/m3 LC,47,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/27/2020,AQS,420950025,5,3.3,ug/m3 LC,14,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/28/2020,AQS,420950025,5,5.5,ug/m3 LC,23,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
2/29/2020,AQS,420950025,5,3.2,ug/m3 LC,13,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/1/2020,AQS,420950025,5,5.2,ug/m3 LC,22,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/2/2020,AQS,420950025,5,10.2,ug/m3 LC,43,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/3/2020,AQS,420950025,5,7,ug/m3 LC,29,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/4/2020,AQS,420950025,5,4.9,ug/m3 LC,20,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/5/2020,AQS,420950025,5,4.6,ug/m3 LC,19,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/6/2020,AQS,420950025,5,13.3,ug/m3 LC,54,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/7/2020,AQS,420950025,5,8.8,ug/m3 LC,37,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/8/2020,AQS,420950025,5,7,ug/m3 LC,29,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/9/2020,AQS,420950025,5,10.4,ug/m3 LC,43,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/10/2020,AQS,420950025,5,8.5,ug/m3 LC,35,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/11/2020,AQS,420950025,5,3.9,ug/m3 LC,16,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/12/2020,AQS,420950025,5,5.9,ug/m3 LC,25,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/13/2020,AQS,420950025,5,3.5,ug/m3 LC,15,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/14/2020,AQS,420950025,5,4.2,ug/m3 LC,18,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/15/2020,AQS,420950025,5,3.7,ug/m3 LC,15,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/16/2020,AQS,420950025,5,4.5,ug/m3 LC,19,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/17/2020,AQS,420950025,5,5,ug/m3 LC,21,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/18/2020,AQS,420950025,5,6,ug/m3 LC,25,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/19/2020,AQS,420950025,5,5,ug/m3 LC,21,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/20/2020,AQS,420950025,5,8.8,ug/m3 LC,37,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/21/2020,AQS,420950025,5,3.6,ug/m3 LC,15,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/22/2020,AQS,420950025,5,5.1,ug/m3 LC,21,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/23/2020,AQS,420950025,5,1.9,ug/m3 LC,8,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/24/2020,AQS,420950025,5,2.4,ug/m3 LC,10,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/25/2020,AQS,420950025,5,3.9,ug/m3 LC,16,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/26/2020,AQS,420950025,5,9.4,ug/m3 LC,39,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/27/2020,AQS,420950025,5,6.3,ug/m3 LC,26,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/28/2020,AQS,420950025,5,5.9,ug/m3 LC,25,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/29/2020,AQS,420950025,5,3.3,ug/m3 LC,14,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/30/2020,AQS,420950025,5,4.1,ug/m3 LC,17,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
3/31/2020,AQS,420950025,5,2.5,ug/m3 LC,10,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/1/2020,AQS,420950025,5,5.1,ug/m3 LC,21,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/2/2020,AQS,420950025,5,3.2,ug/m3 LC,13,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/3/2020,AQS,420950025,5,2.7,ug/m3 LC,11,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/4/2020,AQS,420950025,5,3.9,ug/m3 LC,16,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/5/2020,AQS,420950025,5,10.1,ug/m3 LC,42,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/6/2020,AQS,420950025,5,5.5,ug/m3 LC,23,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/7/2020,AQS,420950025,5,8.9,ug/m3 LC,37,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/8/2020,AQS,420950025,5,6.1,ug/m3 LC,25,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/9/2020,AQS,420950025,5,5.8,ug/m3 LC,24,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/10/2020,AQS,420950025,5,3.2,ug/m3 LC,13,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/11/2020,AQS,420950025,5,4,ug/m3 LC,17,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/12/2020,AQS,420950025,5,9.1,ug/m3 LC,38,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/14/2020,AQS,420950025,5,3.7,ug/m3 LC,15,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/15/2020,AQS,420950025,5,13.1,ug/m3 LC,53,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
4/16/2020,AQS,420950025,5,5.4,ug/m3 LC,23,LAT/LON POINT IS CENTER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,10900,"Allentown-Bethlehem-Easton, PA-NJ",42,Pennsylvania,95,Northampton,40.628056,-75.341111
