D-AQI,DMean PM10,PM10 AQI,PM-WEIGHT,DMax NO2,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 AQI,SO2-WEIGHT,DMax CO,CO AQI,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
,11,10,1,32.4,30,24,0.027,25,17,1.3,1,21,0.4,5,17,2018,12,10,QUEENS COLLEGE 2,40.73614,-73.82153,12/10/2018
,5,5,1,15.9,14,24,0.025,23,17,0.2,0,24,0.3,3,24,2018,12,16,QUEENS COLLEGE 2,40.73614,-73.82153,12/16/2018
,9,8,1,19.3,18,24,0.026,24,17,0.6,0,24,0.2,2,24,2018,12,22,QUEENS COLLEGE 2,40.73614,-73.82153,12/22/2018
,9,8,1,35.6,33,20,0.026,24,17,0.4,0,22,0.4,5,24,2018,12,28,QUEENS COLLEGE 2,40.73614,-73.82153,12/28/2018
,4,4,1,35.5,33,24,0.026,24,17,0.4,0,24,0.3,3,18,2020,01,01,Newark Firehouse,40.720989,-74.192892,1/1/2020
,12,11,1,27.4,25,24,0.027,25,17,0.6,0,24,0.7,8,24,2020,01,04,Newark Firehouse,40.720989,-74.192892,1/4/2020
,18,17,1,40,38,24,0.011,10,17,0.8,0,24,0.5,6,24,2020,01,07,Newark Firehouse,40.720989,-74.192892,1/7/2020
,14,13,1,33,31,24,0.018,17,17,0.5,0,24,0.4,5,24,2020,01,10,Newark Firehouse,40.720989,-74.192892,1/10/2020
,25,23,1,36.1,34,20,0.002,2,17,0.5,0,23,0.9,10,16,2020,01,13,Newark Firehouse,40.720989,-74.192892,1/13/2020
,10,9,1,29.3,27,24,0.031,29,17,0.2,0,24,0.9,10,24,2020,01,16,Newark Firehouse,40.720989,-74.192892,1/16/2020
,7,6,1,23.2,22,21,0.033,31,17,0.2,0,24,0.3,3,24,2020,01,19,Newark Firehouse,40.720989,-74.192892,1/19/2020
,12,11,1,39.9,37,24,0.023,21,17,0.6,0,24,0.5,6,24,2020,01,25,Newark Firehouse,40.720989,-74.192892,1/25/2020
,3,3,1,15.5,14,24,0.035,32,17,0,0,24,0.3,3,24,2020,01,28,Newark Firehouse,40.720989,-74.192892,1/28/2020
,20,19,1,51.5,48,24,0.016,15,17,1.3,1,24,0.8,9,24,2020,01,31,Newark Firehouse,40.720989,-74.192892,1/31/2020
,17,16,1,54.6,51,24,0.027,25,17,1.1,1,23,1.1,13,24,2020,02,03,Newark Firehouse,40.720989,-74.192892,2/3/2020
,10,9,1,36,34,24,0.007,6,17,0.4,0,24,0.5,6,24,2020,02,06,Newark Firehouse,40.720989,-74.192892,2/6/2020
,16,15,1,36.7,34,21,0.024,22,17,0.9,0,24,0.6,7,24,2020,02,09,Newark Firehouse,40.720989,-74.192892,2/9/2020
,10,9,1,28,26,24,0.032,30,17,0.4,0,24,0.3,3,24,2020,02,12,Newark Firehouse,40.720989,-74.192892,2/12/2020
,10,9,1,27.9,25,24,0.025,23,17,0.3,0,24,0.3,3,24,2020,02,15,Newark Firehouse,40.720989,-74.192892,2/15/2020
,9,8,1,36,34,24,0.037,34,17,0.3,0,24,0.3,3,24,2020,02,21,Newark Firehouse,40.720989,-74.192892,2/21/2020
,32,30,1,53.7,50,24,0.024,22,17,1,1,23,0.6,7,24,2020,02,24,Newark Firehouse,40.720989,-74.192892,2/24/2020
,4,4,1,17,16,24,0.038,35,17,0.2,0,24,0.3,3,24,2020,02,27,Newark Firehouse,40.720989,-74.192892,2/27/2020
,7,6,1,43.8,41,21,0.041,38,17,0.4,0,24,0.4,5,24,2020,03,01,Newark Firehouse,40.720989,-74.192892,3/1/2020
,5,5,1,15,14,24,0.039,36,17,0.3,0,21,0.3,3,24,2020,03,04,Newark Firehouse,40.720989,-74.192892,3/4/2020
,5,5,1,13.5,12,24,0.04,37,17,0,0,24,0.3,3,24,2020,03,07,Newark Firehouse,40.720989,-74.192892,3/7/2020
,17,16,1,38.2,36,24,0.034,31,17,0.4,0,24,0.3,3,24,2020,03,10,Newark Firehouse,40.720989,-74.192892,3/10/2020
,13,12,1,18.6,17,24,0.034,31,17,0.4,0,23,0.3,3,24,2020,03,16,Newark Firehouse,40.720989,-74.192892,3/16/2020
,21,19,1,41.3,39,21,0.042,39,17,0.4,0,24,0.5,6,24,2020,07,05,Newark Firehouse,40.720989,-74.192892,7/5/2020
,17,16,1,43.4,41,24,0.03,28,17,0.1,0,24,0.5,6,24,2020,07,08,Newark Firehouse,40.720989,-74.192892,7/8/2020
,12,11,1,19.6,18,24,0.04,37,17,0,0,24,0.3,3,24,2020,07,11,Newark Firehouse,40.720989,-74.192892,7/11/2020
,9,8,1,11.9,10,24,0.032,30,17,0,0,24,0.2,2,24,2020,07,14,Newark Firehouse,40.720989,-74.192892,7/14/2020
,16,15,1,27.3,25,24,0.039,36,17,0,0,24,0.4,5,24,2020,07,17,Newark Firehouse,40.720989,-74.192892,7/17/2020
,16,15,1,16.1,15,24,0.054,50,17,0.1,0,23,0.3,3,24,2020,07,20,Newark Firehouse,40.720989,-74.192892,7/20/2020
,12,11,1,11,10,24,0.05,46,17,0,0,24,0.2,2,24,2020,07,23,Newark Firehouse,40.720989,-74.192892,7/23/2020
,14,13,1,18.3,17,21,0.056,54,17,0.2,0,24,0.3,3,24,2020,07,26,Newark Firehouse,40.720989,-74.192892,7/26/2020
,16,15,1,25.4,24,24,0.062,74,17,0.4,0,24,0.3,3,24,2020,07,29,Newark Firehouse,40.720989,-74.192892,7/29/2020
,13,12,1,31.9,29,24,0.061,71,17,0.4,0,24,0.5,6,24,2020,08,01,Newark Firehouse,40.720989,-74.192892,8/1/2020
,18,17,1,23,22,24,0.027,25,17,0,0,24,0.2,2,24,2020,08,04,Newark Firehouse,40.720989,-74.192892,8/4/2020
,18,17,1,33,31,24,0.05,46,17,0.3,0,24,0.5,6,24,2020,08,07,Newark Firehouse,40.720989,-74.192892,8/7/2020
,23,21,1,16.1,15,24,0.065,84,17,0.2,0,23,0.3,3,21,2020,08,10,Newark Firehouse,40.720989,-74.192892,8/10/2020
,18,17,1,25.1,24,21,0.035,32,17,0.1,0,24,0.4,5,24,2020,08,13,Newark Firehouse,40.720989,-74.192892,8/13/2020
,10,9,1,4.8,4,21,0.02,19,17,0.2,0,24,0.2,2,24,2020,08,16,Newark Firehouse,40.720989,-74.192892,8/16/2020
,15,14,1,40.8,38,24,0.03,28,17,0.5,0,24,0.5,6,24,2020,08,19,Newark Firehouse,40.720989,-74.192892,8/19/2020
,12,11,1,12.1,11,24,0.047,44,17,0,0,24,0.3,3,24,2020,08,22,Newark Firehouse,40.720989,-74.192892,8/22/2020
,13,12,1,20,19,24,0.054,50,17,0.5,0,24,0.2,2,24,2020,08,25,Newark Firehouse,40.720989,-74.192892,8/25/2020
,12,11,1,22.1,21,24,0.042,39,17,0.2,0,24,0.2,2,24,2020,08,28,Newark Firehouse,40.720989,-74.192892,8/28/2020
,12,11,1,22.5,21,24,0.047,44,17,0.2,0,24,0.3,3,24,2020,09,03,Newark Firehouse,40.720989,-74.192892,9/3/2020
,12,11,1,13.9,12,21,0.052,48,17,0.5,0,24,0.3,3,24,2020,09,06,Newark Firehouse,40.720989,-74.192892,9/6/2020
,16,15,1,26.7,25,24,0.022,20,17,0.8,0,24,0.3,3,24,2020,09,09,Newark Firehouse,40.720989,-74.192892,9/9/2020
,10,9,1,13.4,12,24,0.028,26,17,0.2,0,24,0.2,2,24,2020,09,12,Newark Firehouse,40.720989,-74.192892,9/12/2020
,10,9,1,31.7,29,24,0.019,18,17,0.4,0,24,0.3,3,24,2020,09,15,Newark Firehouse,40.720989,-74.192892,9/15/2020
,11,10,1,15.1,14,24,0.029,27,17,0,0,24,0.5,6,11,2020,09,18,Newark Firehouse,40.720989,-74.192892,9/18/2020
,8,7,1,31.7,29,24,0.031,29,17,0.2,0,23,0.4,5,24,2020,09,21,Newark Firehouse,40.720989,-74.192892,9/21/2020
,23,21,1,44.3,42,24,0.04,37,17,0.4,0,24,0.7,8,24,2020,09,24,Newark Firehouse,40.720989,-74.192892,9/24/2020
,9,8,1,17.9,16,21,0.033,31,17,0.3,0,24,0.3,3,24,2020,09,27,Newark Firehouse,40.720989,-74.192892,9/27/2020
,7,6,1,17,16,24,0.031,29,17,0.2,0,24,0.2,2,24,2020,09,30,Newark Firehouse,40.720989,-74.192892,9/30/2020
,7,6,1,27.2,25,24,0.031,29,17,0,0,24,0.5,6,24,2020,10,03,Newark Firehouse,40.720989,-74.192892,10/3/2020
,13,12,1,31.4,29,24,0.042,39,17,0.4,0,24,0.6,7,24,2020,10,06,Newark Firehouse,40.720989,-74.192892,10/6/2020
,16,15,1,35.5,33,24,0.034,31,17,3.6,4,24,0.5,6,24,2020,10,09,Newark Firehouse,40.720989,-74.192892,10/9/2020
,4,4,1,13.2,12,24,0.021,19,17,0.1,0,23,0.3,3,24,2020,10,12,Newark Firehouse,40.720989,-74.192892,10/12/2020
,15,14,1,35.3,33,24,0.04,37,17,0.3,0,24,0.5,6,24,2020,10,15,Newark Firehouse,40.720989,-74.192892,10/15/2020
,13,12,1,32.2,30,21,0.028,26,17,0.6,0,24,1.7,19,24,2020,10,18,Newark Firehouse,40.720989,-74.192892,10/18/2020
,13,12,1,33.5,31,24,0.009,8,17,0.6,0,24,0.5,6,24,2020,10,21,Newark Firehouse,40.720989,-74.192892,10/21/2020
,7,6,1,16.1,15,24,0.019,18,17,0,0,24,0.2,2,24,2020,10,24,Newark Firehouse,40.720989,-74.192892,10/24/2020
,6,6,1,23.2,22,24,0.017,16,17,0.4,0,24,0.6,7,24,2020,10,27,Newark Firehouse,40.720989,-74.192892,10/27/2020
,3,3,1,22.3,21,24,0.018,17,17,0,0,24,0.4,5,24,2020,10,30,Newark Firehouse,40.720989,-74.192892,10/30/2020
,5,5,1,32.2,30,24,0.033,31,17,0.3,0,23,0.3,3,24,2020,11,02,Newark Firehouse,40.720989,-74.192892,11/2/2020
,20,19,1,48.3,45,24,0.032,30,17,1.4,1,24,0.9,10,24,2020,11,05,Newark Firehouse,40.720989,-74.192892,11/5/2020
,37,34,1,60.9,57,21,0.024,22,17,2.4,3,24,1.9,22,24,2020,11,08,Newark Firehouse,40.720989,-74.192892,11/8/2020
,9,8,1,20.9,19,24,0.012,11,17,0.1,0,24,0.4,5,24,2020,11,11,Newark Firehouse,40.720989,-74.192892,11/11/2020
,8,7,1,37.6,35,24,0.032,30,17,0.9,0,24,1.1,13,24,2020,11,17,Newark Firehouse,40.720989,-74.192892,11/17/2020
,11,10,1,34.1,32,21,0.024,22,17,0.8,0,24,0.6,7,24,2020,11,29,Newark Firehouse,40.720989,-74.192892,11/29/2020
,6,6,1,16.8,15,24,0.021,19,17,0.1,0,24,0.2,2,24,2020,12,02,Newark Firehouse,40.720989,-74.192892,12/2/2020
,6,6,1,31.6,29,24,0.025,23,17,0.1,0,24,0.4,5,24,2020,12,05,Newark Firehouse,40.720989,-74.192892,12/5/2020
,4,4,1,21.4,20,24,0.02,19,17,0.2,0,23,0.4,5,24,2020,12,14,Newark Firehouse,40.720989,-74.192892,12/14/2020
,4,4,1,23.8,22,24,0.029,27,17,0.2,0,24,0.3,3,24,2020,12,17,Newark Firehouse,40.720989,-74.192892,12/17/2020
,9,8,1,12.8,11,24,0.021,19,17,1.5,1,24,0.3,3,24,2020,12,26,Newark Firehouse,40.720989,-74.192892,12/26/2020
,7,6,1,18,17,24,0.033,31,17,0.1,0,24,0.5,6,24,2020,12,29,Newark Firehouse,40.720989,-74.192892,12/29/2020
,12,11,1,30,28,24,0.027,25,17,0.6,0,24,0.6,7,24,2020,01,04,QUEENS COLLEGE 2,40.73614,-73.82153,1/4/2020
,15,14,1,43.6,41,21,0.013,12,17,2.4,3,24,0.5,6,24,2020,01,10,QUEENS COLLEGE 2,40.73614,-73.82153,1/10/2020
,26,24,1,61.9,58,24,0.011,10,17,3.5,4,18,0.8,9,24,2020,01,22,QUEENS COLLEGE 2,40.73614,-73.82153,1/22/2020
,3,3,1,16.8,15,24,0.034,31,17,2.2,3,24,0.2,2,24,2020,01,28,QUEENS COLLEGE 2,40.73614,-73.82153,1/28/2020
,15,14,1,48.6,45,24,0.022,20,17,2.6,3,24,0.5,6,24,2020,02,03,QUEENS COLLEGE 2,40.73614,-73.82153,2/3/2020
,10,9,1,26.2,25,24,0.032,30,17,0.7,0,24,0.3,3,24,2020,02,09,QUEENS COLLEGE 2,40.73614,-73.82153,2/9/2020
,7,6,1,25.7,24,24,0.028,26,17,1.2,1,24,0.3,3,24,2020,02,15,QUEENS COLLEGE 2,40.73614,-73.82153,2/15/2020
,7,6,1,31.2,29,24,0.033,31,17,1.1,1,24,0.2,2,24,2020,02,21,QUEENS COLLEGE 2,40.73614,-73.82153,2/21/2020
,3,3,1,24.6,23,24,0.036,33,17,0.3,0,24,0.2,2,24,2020,02,27,QUEENS COLLEGE 2,40.73614,-73.82153,2/27/2020
,6,6,1,18.1,17,24,0.038,35,17,0.9,0,24,0.3,3,24,2020,03,04,QUEENS COLLEGE 2,40.73614,-73.82153,3/4/2020
,11,10,1,23.7,22,24,0.042,39,14,0.3,0,22,0.2,2,3,2020,06,08,QUEENS COLLEGE 2,40.73614,-73.82153,6/8/2020
,6,6,1,8.5,8,24,0.037,34,17,0.3,0,24,0.2,2,24,2020,06,14,QUEENS COLLEGE 2,40.73614,-73.82153,6/14/2020
,14,13,1,29.3,27,24,0.047,44,17,0.5,0,24,0.3,3,24,2020,06,20,QUEENS COLLEGE 2,40.73614,-73.82153,6/20/2020
,17,16,1,29.6,27,24,0.066,87,17,0.7,0,24,0.3,3,24,2020,06,26,QUEENS COLLEGE 2,40.73614,-73.82153,6/26/2020
,18,17,1,27.8,25,24,0.057,58,17,2.3,3,24,0.3,3,24,2020,07,02,QUEENS COLLEGE 2,40.73614,-73.82153,7/2/2020
,16,15,1,12.3,11,24,0.033,31,17,0.2,0,24,0.2,2,24,2020,07,08,QUEENS COLLEGE 2,40.73614,-73.82153,7/8/2020
,9,8,1,12.7,11,24,0.037,34,17,0.4,0,24,0.2,2,24,2020,07,14,QUEENS COLLEGE 2,40.73614,-73.82153,7/14/2020
,13,12,1,16.1,15,24,0.062,74,17,0.5,0,24,0.2,2,24,2020,07,26,QUEENS COLLEGE 2,40.73614,-73.82153,7/26/2020
,14,13,1,28.1,26,24,0.062,74,17,0.5,0,24,0.5,6,24,2020,08,01,QUEENS COLLEGE 2,40.73614,-73.82153,8/1/2020
,16,15,1,24.5,23,24,0.059,64,17,0.4,0,24,0.7,8,24,2020,08,07,QUEENS COLLEGE 2,40.73614,-73.82153,8/7/2020
,15,14,1,30,28,24,0.041,38,17,0.6,0,21,0.3,3,18,2020,08,13,QUEENS COLLEGE 2,40.73614,-73.82153,8/13/2020
,13,12,1,21.8,20,24,0.04,37,14,0.6,0,21,0.3,3,18,2020,08,19,QUEENS COLLEGE 2,40.73614,-73.82153,8/19/2020
,19,18,1,23.7,22,24,0.059,64,17,0.9,0,22,0.3,3,24,2020,08,25,QUEENS COLLEGE 2,40.73614,-73.82153,8/25/2020
,5,5,1,14,13,24,0.03,28,17,0.4,0,24,0.2,2,24,2020,08,31,QUEENS COLLEGE 2,40.73614,-73.82153,8/31/2020
,14,13,1,15.8,14,24,0.06,67,17,0.8,0,24,0.3,3,24,2020,09,06,QUEENS COLLEGE 2,40.73614,-73.82153,9/6/2020
,10,9,1,10,9,24,0.031,29,17,2.2,3,24,0.2,2,24,2020,09,12,QUEENS COLLEGE 2,40.73614,-73.82153,9/12/2020
,13,12,1,19.1,18,24,0.031,29,17,0.2,0,24,0.3,3,24,2020,09,18,QUEENS COLLEGE 2,40.73614,-73.82153,9/18/2020
,37,34,1,48.9,45,24,0.037,34,17,0.8,0,24,0.8,9,24,2020,09,24,QUEENS COLLEGE 2,40.73614,-73.82153,9/24/2020
,14,13,1,29.5,27,24,0.043,40,17,1.3,1,22,0.4,5,24,2020,10,06,QUEENS COLLEGE 2,40.73614,-73.82153,10/6/2020
,4,4,1,6.6,6,24,0.03,28,17,0.2,0,24,0.2,2,24,2020,10,12,QUEENS COLLEGE 2,40.73614,-73.82153,10/12/2020
,15,14,1,24.7,23,24,0.034,31,17,0.8,0,24,1.6,18,24,2020,10,18,QUEENS COLLEGE 2,40.73614,-73.82153,10/18/2020
,10,9,1,11.3,10,24,0.02,19,17,0.1,0,24,0.2,2,24,2020,10,24,QUEENS COLLEGE 2,40.73614,-73.82153,10/24/2020
,3,3,1,20.5,19,24,0.021,19,17,0.5,0,24,0.3,3,24,2020,10,30,QUEENS COLLEGE 2,40.73614,-73.82153,10/30/2020
,10,9,1,24.6,23,24,0.016,15,17,0.3,0,24,0.2,2,24,2020,11,11,QUEENS COLLEGE 2,40.73614,-73.82153,11/11/2020
,6,6,1,36.5,34,24,0.031,29,17,7.7,10,19,0.3,3,17,2020,11,17,QUEENS COLLEGE 2,40.73614,-73.82153,11/17/2020
,7,6,1,25.7,24,24,0.027,25,17,0.4,0,24,0.2,2,24,2020,11,23,QUEENS COLLEGE 2,40.73614,-73.82153,11/23/2020
,10,9,1,33.4,31,24,0.021,19,13,1.4,1,24,0.4,5,24,2020,11,29,QUEENS COLLEGE 2,40.73614,-73.82153,11/29/2020
,6,6,1,34.2,32,24,0.023,21,17,0.7,0,24,0.4,5,24,2020,12,05,QUEENS COLLEGE 2,40.73614,-73.82153,12/5/2020
,23,21,1,48.5,45,22,0.022,20,17,1.3,1,22,1,11,24,2020,12,11,QUEENS COLLEGE 2,40.73614,-73.82153,12/11/2020
,4,4,1,19.9,18,24,0.026,24,17,0.8,0,24,0.2,2,24,2020,12,17,QUEENS COLLEGE 2,40.73614,-73.82153,12/17/2020
,10,9,1,33.3,31,24,0.021,19,17,1.4,1,23,0.3,3,24,2020,12,23,QUEENS COLLEGE 2,40.73614,-73.82153,12/23/2020
,6,6,1,23.4,22,24,0.032,30,17,1.4,1,21,0.4,5,24,2020,12,29,QUEENS COLLEGE 2,40.73614,-73.82153,12/29/2020
