Day-Result,D-AQI,PM10 AQI,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI,PM-WEIGHT,DMax NO2,NO2-WEIGHT,DMax Ozone,OZONE-WEIGHT,DMax SO2,SO2-WEIGHT,DMax CO,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
Good,44,9,44,0,3,13,1,10.7,23,0.048,17,0.1,23,0.3,24,2018,8,13,Millbrook School,35.856111,-78.574167,8/13/2018
Good,44,9,44,0,3,15,1,10.7,23,0.048,17,0.1,23,0.3,24,2018,8,13,Millbrook School,35.856111,-78.574167,8/13/2018
Good,38,8,38,0,3,15,1,9.4,23,0.041,17,0.1,23,0.3,24,2018,8,14,Millbrook School,35.856111,-78.574167,8/14/2018
Good,38,8,38,0,3,17,1,9.4,23,0.041,17,0.1,23,0.3,24,2018,8,14,Millbrook School,35.856111,-78.574167,8/14/2018
Good,50,11,50,0,5,21,1,12.8,23,0.054,17,0.3,22,0.4,24,2018,8,15,Millbrook School,35.856111,-78.574167,8/15/2018
Good,50,11,50,0,5,23,1,12.8,23,0.054,17,0.3,22,0.4,24,2018,8,15,Millbrook School,35.856111,-78.574167,8/15/2018
Moderate Pollution,61,14,61,0,7,22,1,15.8,19,0.058,17,0.2,23,0.6,24,2018,8,16,Millbrook School,35.856111,-78.574167,8/16/2018
Moderate Pollution,61,14,61,0,7,27,1,15.8,19,0.058,17,0.2,23,0.6,24,2018,8,16,Millbrook School,35.856111,-78.574167,8/16/2018
Good,32,8,32,0,5,18,1,8.1,23,0.035,17,0.1,23,0.4,24,2018,8,17,Millbrook School,35.856111,-78.574167,8/17/2018
Good,32,8,32,0,5,22,1,8.1,23,0.035,17,0.1,23,0.4,24,2018,8,17,Millbrook School,35.856111,-78.574167,8/17/2018
Good,29,5,29,0,2,11,1,5.2,23,0.031,17,0.1,23,0.2,24,2018,8,18,Millbrook School,35.856111,-78.574167,8/18/2018
Good,29,5,29,0,2,14,1,5.2,23,0.031,17,0.1,23,0.2,24,2018,8,18,Millbrook School,35.856111,-78.574167,8/18/2018
Good,33,8,33,0,2,12,1,8.4,23,0.036,17,0.1,23,0.2,24,2018,8,19,Millbrook School,35.856111,-78.574167,8/19/2018
Good,33,8,33,0,2,15,1,8.4,23,0.036,17,0.1,23,0.2,24,2018,8,19,Millbrook School,35.856111,-78.574167,8/19/2018
Good,44,9,44,0,3,11,1,10.3,23,0.048,17,0.1,23,0.3,18,2018,8,20,Millbrook School,35.856111,-78.574167,8/20/2018
Good,44,9,44,0,3,15,1,10.3,23,0.048,17,0.1,23,0.3,18,2018,8,20,Millbrook School,35.856111,-78.574167,8/20/2018
Good,29,7,29,0,3,11,1,7.1,23,0.031,17,0.1,23,0.3,24,2018,8,21,Millbrook School,35.856111,-78.574167,8/21/2018
Good,29,7,29,0,3,15,1,7.1,23,0.031,17,0.1,23,0.3,24,2018,8,21,Millbrook School,35.856111,-78.574167,8/21/2018
Good,37,8,37,0,3,11,1,9.4,23,0.04,17,0.1,23,0.3,24,2018,8,22,Millbrook School,35.856111,-78.574167,8/22/2018
Good,37,8,37,0,3,15,1,9.4,23,0.04,17,0.1,23,0.3,24,2018,8,22,Millbrook School,35.856111,-78.574167,8/22/2018
Good,40,8,40,0,3,20,1,9.6,23,0.043,17,0.5,23,0.3,24,2018,8,23,Millbrook School,35.856111,-78.574167,8/23/2018
Good,40,8,40,0,3,23,1,9.6,23,0.043,17,0.5,23,0.3,24,2018,8,23,Millbrook School,35.856111,-78.574167,8/23/2018
Good,44,8,44,0,3,15,1,9.5,23,0.047,17,0.5,23,0.3,24,2018,8,24,Millbrook School,35.856111,-78.574167,8/24/2018
Good,44,8,44,0,3,17,1,9.5,23,0.047,17,0.5,23,0.3,24,2018,8,24,Millbrook School,35.856111,-78.574167,8/24/2018
Good,42,10,42,0,3,13,1,11.3,23,0.045,17,0.4,23,0.3,24,2018,8,25,Millbrook School,35.856111,-78.574167,8/25/2018
Good,42,10,42,0,3,15,1,11.3,23,0.045,17,0.4,23,0.3,24,2018,8,25,Millbrook School,35.856111,-78.574167,8/25/2018
Good,46,10,46,0,5,17,1,11.8,23,0.05,17,0.5,23,0.4,24,2018,8,26,Millbrook School,35.856111,-78.574167,8/26/2018
Good,46,10,46,0,5,19,1,11.8,23,0.05,17,0.5,23,0.4,24,2018,8,26,Millbrook School,35.856111,-78.574167,8/26/2018
Good,47,13,47,0,6,22,1,14.7,23,0.051,17,0.3,22,0.5,24,2018,8,27,Millbrook School,35.856111,-78.574167,8/27/2018
Good,47,13,47,0,6,25,1,14.7,23,0.051,17,0.3,22,0.5,24,2018,8,27,Millbrook School,35.856111,-78.574167,8/27/2018
Good,46,10,46,0,6,21,1,11.9,23,0.05,17,0.2,23,0.5,18,2018,8,28,Millbrook School,35.856111,-78.574167,8/28/2018
Good,46,10,46,0,6,23,1,11.9,23,0.05,17,0.2,23,0.5,18,2018,8,28,Millbrook School,35.856111,-78.574167,8/28/2018
Good,40,8,40,0,3,16,1,9.5,20,0.043,17,0.2,23,0.3,24,2018,8,29,Millbrook School,35.856111,-78.574167,8/29/2018
Good,40,8,40,0,3,18,1,9.5,20,0.043,17,0.2,23,0.3,24,2018,8,29,Millbrook School,35.856111,-78.574167,8/29/2018
Good,47,10,47,0,3,19,1,11.1,23,0.051,17,0.1,23,0.3,18,2018,8,30,Millbrook School,35.856111,-78.574167,8/30/2018
Good,47,10,47,0,3,20,1,11.1,23,0.051,17,0.1,23,0.3,18,2018,8,30,Millbrook School,35.856111,-78.574167,8/30/2018
Moderate Pollution,74,8,74,0,3,12,1,8.8,23,0.062,17,0.2,23,0.3,24,2018,8,31,Millbrook School,35.856111,-78.574167,8/31/2018
Moderate Pollution,74,8,74,0,3,15,1,8.8,23,0.062,17,0.2,23,0.3,24,2018,8,31,Millbrook School,35.856111,-78.574167,8/31/2018
Good,33,5,33,0,2,13,1,5.8,23,0.036,17,0.1,23,0.2,24,2018,9,1,Millbrook School,35.856111,-78.574167,9/1/2018
Good,33,5,33,0,2,15,1,5.8,23,0.036,17,0.1,23,0.2,24,2018,9,1,Millbrook School,35.856111,-78.574167,9/1/2018
Good,24,8,24,0,3,11,1,8.1,23,0.026,17,0.1,23,0.3,24,2018,9,2,Millbrook School,35.856111,-78.574167,9/2/2018
Good,24,8,24,0,3,15,1,8.1,23,0.026,17,0.1,23,0.3,24,2018,9,2,Millbrook School,35.856111,-78.574167,9/2/2018
Good,30,9,30,0,5,11,1,10.6,23,0.032,17,0.2,23,0.4,24,2018,9,3,Millbrook School,35.856111,-78.574167,9/3/2018
Good,30,9,30,0,5,15,1,10.6,23,0.032,17,0.2,23,0.4,24,2018,9,3,Millbrook School,35.856111,-78.574167,9/3/2018
Good,29,9,29,0,5,14,1,10.1,23,0.031,17,0.1,22,0.4,24,2018,9,4,Millbrook School,35.856111,-78.574167,9/4/2018
Good,29,9,29,0,5,18,1,10.1,23,0.031,17,0.1,22,0.4,24,2018,9,4,Millbrook School,35.856111,-78.574167,9/4/2018
Good,33,7,33,0,3,13,1,7.3,23,0.036,17,0.1,23,0.3,24,2018,9,5,Millbrook School,35.856111,-78.574167,9/5/2018
Good,33,7,33,0,3,16,1,7.3,23,0.036,17,0.1,23,0.3,24,2018,9,5,Millbrook School,35.856111,-78.574167,9/5/2018
Good,40,8,40,0,3,13,1,8.9,23,0.043,17,0.1,23,0.3,24,2018,9,6,Millbrook School,35.856111,-78.574167,9/6/2018
Good,40,8,40,0,3,15,1,8.9,23,0.043,17,0.1,23,0.3,24,2018,9,6,Millbrook School,35.856111,-78.574167,9/6/2018
Good,40,12,40,0,3,15,1,13.4,23,0.043,17,0.2,23,0.3,24,2018,9,7,Millbrook School,35.856111,-78.574167,9/7/2018
Good,40,12,40,0,3,17,1,13.4,23,0.043,17,0.2,23,0.3,24,2018,9,7,Millbrook School,35.856111,-78.574167,9/7/2018
Good,43,5,43,0,3,14,1,5.7,23,0.046,17,0.2,23,0.3,24,2018,9,8,Millbrook School,35.856111,-78.574167,9/8/2018
Good,43,5,43,0,3,18,1,5.7,23,0.046,17,0.2,23,0.3,24,2018,9,8,Millbrook School,35.856111,-78.574167,9/8/2018
Good,19,1,19,0,2,10,1,1.6,23,0.02,17,0.1,23,0.2,24,2018,9,9,Millbrook School,35.856111,-78.574167,9/9/2018
Good,19,1,19,0,2,13,1,1.6,23,0.02,17,0.1,23,0.2,24,2018,9,9,Millbrook School,35.856111,-78.574167,9/9/2018
Good,27,7,27,0,2,9,1,7.5,23,0.029,17,0.2,23,0.2,24,2018,9,10,Millbrook School,35.856111,-78.574167,9/10/2018
Good,27,7,27,0,2,12,1,7.5,23,0.029,17,0.2,23,0.2,24,2018,9,10,Millbrook School,35.856111,-78.574167,9/10/2018
Good,30,7,30,0,2,8,1,7.8,23,0.032,17,0.1,23,0.2,24,2018,9,11,Millbrook School,35.856111,-78.574167,9/11/2018
Good,30,7,30,0,2,12,1,7.8,23,0.032,17,0.1,23,0.2,24,2018,9,11,Millbrook School,35.856111,-78.574167,9/11/2018
Good,45,17,45,0,5,16,1,18.4,23,0.049,17,0.4,23,0.4,7,2018,9,19,Millbrook School,35.856111,-78.574167,9/19/2018
Good,48,9,48,0,6,21,1,10.8,23,0.052,17,0.2,20,0.5,24,2018,9,20,Millbrook School,35.856111,-78.574167,9/20/2018
Good,40,11,40,0,3,19,1,12.6,23,0.043,17,0,23,0.3,24,2018,9,21,Millbrook School,35.856111,-78.574167,9/21/2018
Good,46,8,46,0,3,22,1,8.7,23,0.05,17,0,23,0.3,24,2018,9,22,Millbrook School,35.856111,-78.574167,9/22/2018
Good,46,8,46,0,3,24,1,8.7,23,0.05,17,0,23,0.3,24,2018,9,22,Millbrook School,35.856111,-78.574167,9/22/2018
Good,21,4,21,0,3,18,1,4.3,23,0.023,17,0,23,0.3,24,2018,9,23,Millbrook School,35.856111,-78.574167,9/23/2018
Good,21,4,21,0,3,19,1,4.3,23,0.023,17,0,23,0.3,24,2018,9,23,Millbrook School,35.856111,-78.574167,9/23/2018
Good,21,3,21,0,2,10,1,3.3,23,0.023,17,0,22,0.2,24,2018,9,24,Millbrook School,35.856111,-78.574167,9/24/2018
Good,21,3,21,0,2,13,1,3.3,23,0.023,17,0,22,0.2,24,2018,9,24,Millbrook School,35.856111,-78.574167,9/24/2018
Good,30,6,30,0,2,14,1,6.9,23,0.032,17,0.1,23,0.2,24,2018,9,25,Millbrook School,35.856111,-78.574167,9/25/2018
Good,30,6,30,0,2,16,1,6.9,23,0.032,17,0.1,23,0.2,24,2018,9,25,Millbrook School,35.856111,-78.574167,9/25/2018
Good,35,8,35,0,3,15,1,9.7,23,0.038,17,0,23,0.3,24,2018,9,26,Millbrook School,35.856111,-78.574167,9/26/2018
Good,35,8,35,0,3,16,1,9.7,23,0.038,17,0,23,0.3,24,2018,9,26,Millbrook School,35.856111,-78.574167,9/26/2018
Good,26,8,26,0,3,10,1,9.6,23,0.028,17,0,23,0.3,24,2018,9,27,Millbrook School,35.856111,-78.574167,9/27/2018
Good,26,8,26,0,3,13,1,9.6,23,0.028,17,0,23,0.3,24,2018,9,27,Millbrook School,35.856111,-78.574167,9/27/2018
Good,23,8,23,0,2,11,1,9.3,23,0.025,17,0,23,0.2,24,2018,9,28,Millbrook School,35.856111,-78.574167,9/28/2018
Good,23,8,23,0,2,12,1,9.3,23,0.025,17,0,23,0.2,24,2018,9,28,Millbrook School,35.856111,-78.574167,9/28/2018
Good,34,4,34,0,3,12,1,4.6,23,0.037,17,0,23,0.3,24,2018,9,29,Millbrook School,35.856111,-78.574167,9/29/2018
Good,34,4,34,0,3,12,1,4.6,23,0.037,17,0,23,0.3,24,2018,9,29,Millbrook School,35.856111,-78.574167,9/29/2018
Good,41,5,41,0,2,12,1,5.8,23,0.044,17,0,23,0.2,24,2018,9,30,Millbrook School,35.856111,-78.574167,9/30/2018
Good,41,5,41,0,2,13,1,5.8,23,0.044,17,0,23,0.2,24,2018,9,30,Millbrook School,35.856111,-78.574167,9/30/2018
Good,45,19,45,0,5,16,1,20.1,23,0.049,17,0.2,23,0.4,24,2018,10,1,Millbrook School,35.856111,-78.574167,10/1/2018
Good,45,19,45,0,5,17,1,20.1,23,0.049,17,0.2,23,0.4,24,2018,10,1,Millbrook School,35.856111,-78.574167,10/1/2018
Good,44,24,44,0,6,20,1,25.3,18,0.047,17,0,23,0.5,24,2018,10,2,Millbrook School,35.856111,-78.574167,10/2/2018
Good,44,24,44,0,6,20,1,25.3,18,0.047,17,0,23,0.5,24,2018,10,2,Millbrook School,35.856111,-78.574167,10/2/2018
Good,40,23,40,0,7,18,1,24.7,23,0.043,17,0.1,23,0.6,24,2018,10,3,Millbrook School,35.856111,-78.574167,10/3/2018
Good,40,23,40,0,7,20,1,24.7,23,0.043,17,0.1,23,0.6,24,2018,10,3,Millbrook School,35.856111,-78.574167,10/3/2018
Good,47,33,47,0,9,19,1,35.7,23,0.051,17,0.2,23,0.8,24,2018,10,4,Millbrook School,35.856111,-78.574167,10/4/2018
Good,47,33,47,0,9,22,1,35.7,23,0.051,17,0.2,23,0.8,24,2018,10,4,Millbrook School,35.856111,-78.574167,10/4/2018
Good,42,17,42,0,8,19,1,18.1,23,0.045,17,0,23,0.7,24,2018,10,5,Millbrook School,35.856111,-78.574167,10/5/2018
Good,42,17,42,0,8,22,1,18.1,23,0.045,17,0,23,0.7,24,2018,10,5,Millbrook School,35.856111,-78.574167,10/5/2018
Good,29,11,29,0,5,17,1,12.3,23,0.031,17,0,23,0.4,24,2018,10,6,Millbrook School,35.856111,-78.574167,10/6/2018
Good,29,11,29,0,5,17,1,12.3,23,0.031,17,0,23,0.4,24,2018,10,6,Millbrook School,35.856111,-78.574167,10/6/2018
Good,33,8,33,0,6,15,1,8.4,23,0.036,17,0,23,0.5,24,2018,10,7,Millbrook School,35.856111,-78.574167,10/7/2018
Good,33,8,33,0,6,18,1,8.4,23,0.036,17,0,23,0.5,24,2018,10,7,Millbrook School,35.856111,-78.574167,10/7/2018
Good,29,4,29,0,2,12,1,4.4,23,0.031,17,0,23,0.2,24,2018,10,8,Millbrook School,35.856111,-78.574167,10/8/2018
Good,29,4,29,0,2,13,1,4.4,23,0.031,17,0,23,0.2,24,2018,10,8,Millbrook School,35.856111,-78.574167,10/8/2018
Good,27,5,27,0,2,11,1,5.6,23,0.029,17,0,23,0.2,24,2018,10,9,Millbrook School,35.856111,-78.574167,10/9/2018
Good,27,5,27,0,2,13,1,5.6,23,0.029,17,0,23,0.2,24,2018,10,9,Millbrook School,35.856111,-78.574167,10/9/2018
Good,32,11,32,0,5,9,1,12.6,23,0.035,17,0.3,23,0.4,24,2018,10,13,Millbrook School,35.856111,-78.574167,10/13/2018
Good,32,11,32,0,5,10,1,12.6,23,0.035,17,0.3,23,0.4,24,2018,10,13,Millbrook School,35.856111,-78.574167,10/13/2018
Good,21,5,21,0,3,12,1,5.6,23,0.023,17,0.1,23,0.3,24,2018,10,14,Millbrook School,35.856111,-78.574167,10/14/2018
Good,21,5,21,0,3,12,1,5.6,23,0.023,17,0.1,23,0.3,24,2018,10,14,Millbrook School,35.856111,-78.574167,10/14/2018
Good,33,16,33,0,5,15,1,17.7,23,0.036,17,0.3,22,0.4,24,2018,10,15,Millbrook School,35.856111,-78.574167,10/15/2018
Good,33,16,33,0,5,15,1,17.7,23,0.036,17,0.3,22,0.4,24,2018,10,15,Millbrook School,35.856111,-78.574167,10/15/2018
Good,22,6,22,0,5,13,1,6.2,19,0.024,17,0,23,0.4,24,2018,10,16,Millbrook School,35.856111,-78.574167,10/16/2018
Good,22,6,22,0,5,14,1,6.2,19,0.024,17,0,23,0.4,24,2018,10,16,Millbrook School,35.856111,-78.574167,10/16/2018
Good,30,25,30,0,3,10,1,26.7,23,0.032,17,0.6,23,0.3,24,2018,10,17,Millbrook School,35.856111,-78.574167,10/17/2018
Good,30,25,30,0,3,11,1,26.7,23,0.032,17,0.6,23,0.3,24,2018,10,17,Millbrook School,35.856111,-78.574167,10/17/2018
Good,32,10,32,0,3,12,1,11.9,23,0.035,17,0.3,23,0.3,24,2018,10,18,Millbrook School,35.856111,-78.574167,10/18/2018
Good,32,10,32,0,3,13,1,11.9,23,0.035,17,0.3,23,0.3,24,2018,10,18,Millbrook School,35.856111,-78.574167,10/18/2018
Good,39,19,39,0,3,14,1,20.7,23,0.042,17,0.9,23,0.3,24,2018,10,19,Millbrook School,35.856111,-78.574167,10/19/2018
Good,39,19,39,0,3,16,1,20.7,23,0.042,17,0.9,23,0.3,24,2018,10,19,Millbrook School,35.856111,-78.574167,10/19/2018
Good,31,10,31,0,3,15,1,11.7,23,0.034,17,0,23,0.3,24,2018,10,20,Millbrook School,35.856111,-78.574167,10/20/2018
Good,31,10,31,0,3,15,1,11.7,23,0.034,17,0,23,0.3,24,2018,10,20,Millbrook School,35.856111,-78.574167,10/20/2018
Good,30,9,30,0,2,10,1,10.6,23,0.032,17,0,23,0.2,24,2018,10,21,Millbrook School,35.856111,-78.574167,10/21/2018
Good,30,9,30,0,2,9,1,10.6,23,0.032,17,0,23,0.2,24,2018,10,21,Millbrook School,35.856111,-78.574167,10/21/2018
Good,28,20,28,0,5,8,1,21.1,23,0.03,17,0.2,23,0.4,24,2018,10,22,Millbrook School,35.856111,-78.574167,10/22/2018
Good,28,20,28,0,5,10,1,21.1,23,0.03,17,0.2,23,0.4,24,2018,10,22,Millbrook School,35.856111,-78.574167,10/22/2018
Good,28,26,28,0,5,15,1,28.2,23,0.03,17,0.3,23,0.4,24,2018,10,23,Millbrook School,35.856111,-78.574167,10/23/2018
Good,28,26,28,0,5,16,1,28.2,23,0.03,17,0.3,23,0.4,24,2018,10,23,Millbrook School,35.856111,-78.574167,10/23/2018
Good,32,19,32,0,5,15,1,20.4,23,0.035,17,0.6,23,0.4,24,2018,10,24,Millbrook School,35.856111,-78.574167,10/24/2018
Good,32,19,32,0,5,14,1,20.4,23,0.035,17,0.6,23,0.4,24,2018,10,24,Millbrook School,35.856111,-78.574167,10/24/2018
Good,23,17,23,0,6,15,1,18.3,23,0.025,17,0.4,23,0.5,24,2018,10,25,Millbrook School,35.856111,-78.574167,10/25/2018
Good,23,17,23,0,6,15,1,18.3,23,0.025,17,0.4,23,0.5,24,2018,10,25,Millbrook School,35.856111,-78.574167,10/25/2018
Good,25,8,25,0,7,10,1,9.4,23,0.027,17,0.3,23,0.6,24,2018,10,26,Millbrook School,35.856111,-78.574167,10/26/2018
Good,25,8,25,0,7,9,1,9.4,23,0.027,17,0.3,23,0.6,24,2018,10,26,Millbrook School,35.856111,-78.574167,10/26/2018
Good,18,8,18,0,3,6,1,8.4,23,0.019,17,0,23,0.3,24,2018,10,27,Millbrook School,35.856111,-78.574167,10/27/2018
Good,18,8,18,0,3,7,1,8.4,23,0.019,17,0,23,0.3,24,2018,10,27,Millbrook School,35.856111,-78.574167,10/27/2018
Good,33,7,33,0,3,9,1,7.3,23,0.036,17,0.1,23,0.3,24,2018,10,28,Millbrook School,35.856111,-78.574167,10/28/2018
Good,33,7,33,0,3,9,1,7.3,23,0.036,17,0.1,23,0.3,24,2018,10,28,Millbrook School,35.856111,-78.574167,10/28/2018
Good,34,19,34,0,2,10,1,20,23,0.037,17,0.2,23,0.2,24,2018,10,29,Millbrook School,35.856111,-78.574167,10/29/2018
Good,34,19,34,0,2,11,1,20,23,0.037,17,0.2,23,0.2,24,2018,10,29,Millbrook School,35.856111,-78.574167,10/29/2018
Good,35,29,35,0,8,13,1,31,19,0.038,17,0.3,23,0.7,24,2018,10,30,Millbrook School,35.856111,-78.574167,10/30/2018
Good,35,29,35,0,8,14,1,31,19,0.038,17,0.3,23,0.7,24,2018,10,30,Millbrook School,35.856111,-78.574167,10/30/2018
Good,31,14,31,0,3,13,1,15.5,23,0.034,17,0.2,23,0.3,18,2018,11,1,Millbrook School,35.856111,-78.574167,11/1/2018
Good,31,14,31,0,3,13,1,15.5,23,0.034,17,0.2,23,0.3,18,2018,11,1,Millbrook School,35.856111,-78.574167,11/1/2018
Good,24,8,24,0,2,11,1,8.1,23,0.026,17,0,23,0.2,24,2018,11,2,Millbrook School,35.856111,-78.574167,11/2/2018
Good,24,8,24,0,2,12,1,8.1,23,0.026,17,0,23,0.2,24,2018,11,2,Millbrook School,35.856111,-78.574167,11/2/2018
Good,31,18,31,0,5,9,1,19.6,23,0.034,17,0.1,23,0.4,24,2018,11,3,Millbrook School,35.856111,-78.574167,11/3/2018
Good,31,18,31,0,5,9,1,19.6,23,0.034,17,0.1,23,0.4,24,2018,11,3,Millbrook School,35.856111,-78.574167,11/3/2018
Good,30,7,30,0,6,12,1,7,23,0.032,17,0.3,23,0.5,24,2018,11,4,Millbrook School,35.856111,-78.574167,11/4/2018
Good,30,7,30,0,6,12,1,7,23,0.032,17,0.3,23,0.5,24,2018,11,4,Millbrook School,35.856111,-78.574167,11/4/2018
Good,13,7,13,0,2,11,1,7.2,23,0.014,17,0,23,0.2,24,2018,11,5,Millbrook School,35.856111,-78.574167,11/5/2018
Good,13,7,13,0,2,13,1,7.2,23,0.014,17,0,23,0.2,24,2018,11,5,Millbrook School,35.856111,-78.574167,11/5/2018
Good,24,19,24,0,5,13,1,20.2,23,0.026,17,0,23,0.4,24,2018,11,6,Millbrook School,35.856111,-78.574167,11/6/2018
Good,24,19,24,0,5,14,1,20.2,23,0.026,17,0,23,0.4,24,2018,11,6,Millbrook School,35.856111,-78.574167,11/6/2018
Good,32,25,32,0,6,15,1,27.8,23,0.035,17,0.4,23,0.5,24,2018,11,7,Millbrook School,35.856111,-78.574167,11/7/2018
Good,32,8,32,0,7,20,1,8.2,23,0.035,17,0.3,23,0.6,24,2018,11,8,Millbrook School,35.856111,-78.574167,11/8/2018
Good,16,10,16,0,3,14,1,11.6,23,0.017,17,0.2,22,0.3,24,2018,11,9,Millbrook School,35.856111,-78.574167,11/9/2018
Good,16,10,16,0,3,14,1,11.6,23,0.017,17,0.2,22,0.3,24,2018,11,9,Millbrook School,35.856111,-78.574167,11/9/2018
Good,33,6,33,0,2,9,1,6.6,23,0.036,17,0.3,23,0.2,24,2018,11,10,Millbrook School,35.856111,-78.574167,11/10/2018
Good,33,6,33,0,2,9,1,6.6,23,0.036,17,0.3,23,0.2,24,2018,11,10,Millbrook School,35.856111,-78.574167,11/10/2018
Good,31,16,31,0,3,12,1,17.8,23,0.034,15,0.7,18,0.3,15,2018,11,11,Millbrook School,35.856111,-78.574167,11/11/2018
Good,31,16,31,0,3,12,1,17.8,23,0.034,15,0.7,18,0.3,15,2018,11,11,Millbrook School,35.856111,-78.574167,11/11/2018
Good,19,11,19,0,3,13,1,12,23,0.021,17,0.6,23,0.3,24,2018,11,12,Millbrook School,35.856111,-78.574167,11/12/2018
Good,19,11,19,0,3,12,1,12,23,0.021,17,0.6,23,0.3,24,2018,11,12,Millbrook School,35.856111,-78.574167,11/12/2018
Good,17,10,17,0,3,8,1,11.7,20,0.018,17,0.1,23,0.3,24,2018,11,13,Millbrook School,35.856111,-78.574167,11/13/2018
Good,17,10,17,0,3,9,1,11.7,20,0.018,17,0.1,23,0.3,24,2018,11,13,Millbrook School,35.856111,-78.574167,11/13/2018
Good,22,4,22,0,2,14,1,4.7,23,0.024,17,0.2,23,0.2,24,2018,11,14,Millbrook School,35.856111,-78.574167,11/14/2018
Good,22,4,22,0,2,14,1,4.7,23,0.024,17,0.2,23,0.2,24,2018,11,14,Millbrook School,35.856111,-78.574167,11/14/2018
Good,24,6,24,0,2,8,1,6.5,23,0.026,17,0.2,23,0.2,24,2018,11,15,Millbrook School,35.856111,-78.574167,11/15/2018
Good,24,6,24,0,2,6,1,6.5,23,0.026,17,0.2,23,0.2,24,2018,11,15,Millbrook School,35.856111,-78.574167,11/15/2018
Good,24,24,24,0,9,12,1,25.8,23,0.026,17,0.7,23,0.8,24,2018,11,16,Millbrook School,35.856111,-78.574167,11/16/2018
Good,24,24,24,0,9,11,1,25.8,23,0.026,17,0.7,23,0.8,24,2018,11,16,Millbrook School,35.856111,-78.574167,11/16/2018
Good,29,17,29,0,10,18,1,18.9,23,0.031,17,0.4,23,0.9,24,2018,11,17,Millbrook School,35.856111,-78.574167,11/17/2018
Good,29,17,29,0,10,18,1,18.9,23,0.031,17,0.4,23,0.9,24,2018,11,17,Millbrook School,35.856111,-78.574167,11/17/2018
Good,30,12,30,0,7,21,1,13.3,23,0.032,17,0.2,23,0.6,24,2018,11,18,Millbrook School,35.856111,-78.574167,11/18/2018
Good,30,12,30,0,7,26,1,13.3,23,0.032,17,0.2,23,0.6,24,2018,11,18,Millbrook School,35.856111,-78.574167,11/18/2018
Good,26,23,26,0,6,21,1,24,23,0.028,17,0.3,23,0.5,24,2018,11,19,Millbrook School,35.856111,-78.574167,11/19/2018
Good,26,23,26,0,6,25,1,24,23,0.028,17,0.3,23,0.5,24,2018,11,19,Millbrook School,35.856111,-78.574167,11/19/2018
Good,30,14,30,0,6,16,1,15.6,23,0.032,17,0.5,23,0.5,24,2018,11,20,Millbrook School,35.856111,-78.574167,11/20/2018
Good,30,14,30,0,6,18,1,15.6,23,0.032,17,0.5,23,0.5,24,2018,11,20,Millbrook School,35.856111,-78.574167,11/20/2018
Good,28,27,28,0,6,11,1,29.7,23,0.03,17,0.9,23,0.5,24,2018,11,21,Millbrook School,35.856111,-78.574167,11/21/2018
Good,28,27,28,0,6,13,1,29.7,23,0.03,17,0.9,23,0.5,24,2018,11,21,Millbrook School,35.856111,-78.574167,11/21/2018
Good,26,13,26,0,7,15,1,14.3,23,0.028,17,0.3,23,0.6,24,2018,11,22,Millbrook School,35.856111,-78.574167,11/22/2018
Good,26,13,26,0,7,17,1,14.3,23,0.028,17,0.3,23,0.6,24,2018,11,22,Millbrook School,35.856111,-78.574167,11/22/2018
Good,32,3,32,0,2,11,1,3.3,23,0.035,17,0.3,23,0.2,24,2018,11,23,Millbrook School,35.856111,-78.574167,11/23/2018
Good,32,3,32,0,2,11,1,3.3,23,0.035,17,0.3,23,0.2,24,2018,11,23,Millbrook School,35.856111,-78.574167,11/23/2018
Good,17,7,17,0,2,10,1,7,23,0.018,17,0.3,23,0.2,24,2018,11,24,Millbrook School,35.856111,-78.574167,11/24/2018
Good,17,7,17,0,2,9,1,7,23,0.018,17,0.3,23,0.2,24,2018,11,24,Millbrook School,35.856111,-78.574167,11/24/2018
Good,23,20,23,0,8,15,1,21.2,23,0.025,17,0.6,23,0.7,24,2018,11,25,Millbrook School,35.856111,-78.574167,11/25/2018
Good,23,20,23,0,8,19,1,21.2,23,0.025,17,0.6,23,0.7,24,2018,11,25,Millbrook School,35.856111,-78.574167,11/25/2018
Good,22,11,22,0,8,14,1,12.3,23,0.024,17,0.3,23,0.7,24,2018,11,26,Millbrook School,35.856111,-78.574167,11/26/2018
Good,22,11,22,0,8,13,1,12.3,23,0.024,17,0.3,23,0.7,24,2018,11,26,Millbrook School,35.856111,-78.574167,11/26/2018
Good,21,8,21,0,2,7,1,8.2,19,0.023,17,0.3,23,0.2,24,2018,11,27,Millbrook School,35.856111,-78.574167,11/27/2018
Good,21,8,21,0,2,6,1,8.2,19,0.023,17,0.3,23,0.2,24,2018,11,27,Millbrook School,35.856111,-78.574167,11/27/2018
Good,27,11,27,0,2,11,1,12.6,23,0.029,17,0.3,23,0.2,18,2018,11,28,Millbrook School,35.856111,-78.574167,11/28/2018
Good,27,11,27,0,2,11,1,12.6,23,0.029,17,0.3,23,0.2,18,2018,11,28,Millbrook School,35.856111,-78.574167,11/28/2018
Good,28,28,23,4,6,15,1,30.2,23,0.025,17,3.3,23,0.5,24,2018,11,29,Millbrook School,35.856111,-78.574167,11/29/2018
