Dmax Ozone,Year,Month,Day,OZONE-WEIGHT,Target
0.044,2007,8,21,37,0
0.043,2007,8,22,36,0
0.043,2007,8,22,36,0
0.043,2007,8,22,36,0
0.043,2007,8,22,36,0
0.051,2007,8,23,43,0
0.051,2007,8,23,43,0
0.051,2007,8,23,43,0
0.051,2007,8,23,43,0
0.061,2007,8,24,54,0
0.061,2007,8,24,54,0
0.061,2007,8,24,54,0
0.061,2007,8,24,54,0
0.062,2007,8,25,58,0
0.062,2007,8,25,58,0
0.062,2007,8,25,58,0
0.062,2007,8,25,58,0
0.059,2007,8,26,50,0
0.059,2007,8,26,50,0
0.059,2007,8,26,50,0
0.059,2007,8,26,50,0
0.053,2007,8,27,45,0
0.053,2007,8,27,45,0
0.053,2007,8,27,45,0
0.053,2007,8,27,45,0
0.054,2007,8,28,46,0
0.054,2007,8,28,46,0
0.054,2007,8,28,46,0
0.054,2007,8,28,46,0
0.053,2007,8,29,45,0
0.053,2007,8,29,45,0
0.053,2007,8,29,45,0
0.053,2007,8,29,45,0
0.058,2007,8,30,49,0
0.058,2007,8,30,49,0
0.058,2007,8,30,49,0
0.058,2007,8,30,49,0
0.059,2007,8,31,50,0
0.059,2007,8,31,50,0
0.059,2007,8,31,50,0
0.059,2007,8,31,50,0
0.054,2007,9,1,46,0
0.054,2007,9,1,46,0
0.054,2007,9,1,46,0
0.054,2007,9,1,46,0
0.054,2007,9,2,46,0
0.054,2007,9,2,46,0
0.054,2007,9,2,46,0
0.054,2007,9,2,46,0
0.056,2007,9,3,47,0
0.056,2007,9,3,47,0
0.056,2007,9,3,47,0
0.056,2007,9,3,47,0
0.057,2007,9,4,48,0
0.057,2007,9,4,48,0
0.057,2007,9,4,48,0
0.057,2007,9,4,48,0
0.045,2007,9,5,38,0
0.045,2007,9,5,38,0
0.045,2007,9,5,38,0
0.045,2007,9,5,38,0
0.048,2007,9,6,41,0
0.048,2007,9,6,41,0
0.048,2007,9,6,41,0
0.048,2007,9,6,41,0
0.054,2007,9,7,46,0
0.054,2007,9,7,46,0
0.054,2007,9,7,46,0
0.054,2007,9,7,46,0
0.053,2007,9,8,45,0
0.053,2007,9,8,45,0
0.053,2007,9,8,45,0
0.053,2007,9,8,45,0
0.05,2007,9,9,42,0
0.05,2007,9,9,42,0
0.05,2007,9,9,42,0
0.05,2007,9,9,42,0
0.058,2007,9,10,49,0
0.058,2007,9,10,49,0
0.058,2007,9,10,49,0
0.058,2007,9,10,49,0
0.058,2007,9,11,49,0
0.058,2007,9,11,49,0
0.058,2007,9,11,49,0
0.058,2007,9,11,49,0
0.057,2007,9,12,48,0
0.057,2007,9,12,48,0
0.057,2007,9,12,48,0
0.057,2007,9,12,48,0
0.056,2007,9,13,47,0
0.056,2007,9,13,47,0
0.056,2007,9,13,47,0
0.056,2007,9,13,47,0
0.046,2007,9,14,39,0
0.046,2007,9,14,39,0
0.046,2007,9,14,39,0
0.046,2007,9,14,39,0
0.051,2007,9,15,43,0
0.051,2007,9,15,43,0
0.051,2007,9,15,43,0
0.051,2007,9,15,43,0
0.053,2007,9,16,45,0
0.053,2007,9,16,45,0
0.053,2007,9,16,45,0
0.053,2007,9,16,45,0
0.05,2007,9,17,42,0
0.05,2007,9,17,42,0
0.05,2007,9,17,42,0
0.05,2007,9,17,42,0
0.051,2007,9,18,43,0
0.051,2007,9,18,43,0
0.051,2007,9,18,43,0
0.051,2007,9,18,43,0
0.057,2007,9,19,48,0
0.057,2007,9,19,48,0
0.057,2007,9,19,48,0
0.057,2007,9,19,48,0
0.063,2007,9,20,61,0
0.063,2007,9,20,61,0
0.063,2007,9,20,61,0
0.063,2007,9,20,61,0
0.045,2007,9,21,38,0
0.045,2007,9,21,38,0
0.045,2007,9,21,38,0
0.045,2007,9,21,38,0
0.036,2007,9,22,31,0
0.036,2007,9,22,31,0
0.036,2007,9,22,31,0
0.036,2007,9,22,31,0
0.05,2007,9,23,42,0
0.05,2007,9,23,42,0
0.05,2007,9,23,42,0
0.05,2007,9,23,42,0
0.036,2007,9,24,31,0
0.036,2007,9,24,31,0
0.036,2007,9,24,31,0
0.036,2007,9,24,31,0
0.042,2007,9,25,36,0
0.042,2007,9,25,36,0
0.042,2007,9,25,36,0
0.042,2007,9,25,36,0
0.046,2007,9,26,39,0
0.046,2007,9,26,39,0
0.046,2007,9,26,39,0
0.046,2007,9,26,39,0
0.052,2007,9,27,44,0
0.052,2007,9,27,44,0
0.052,2007,9,27,44,0
0.052,2007,9,27,44,0
0.042,2007,9,28,36,0
0.042,2007,9,28,36,0
0.042,2007,9,28,36,0
0.042,2007,9,28,36,0
0.038,2007,9,29,32,0
0.038,2007,9,29,32,0
0.038,2007,9,29,32,0
0.038,2007,9,29,32,0
0.052,2007,9,30,44,0
0.052,2007,9,30,44,0
0.052,2007,9,30,44,0
0.052,2007,9,30,44,0
0.042,2007,10,1,36,0
0.042,2007,10,1,36,0
0.042,2007,10,1,36,0
0.042,2007,10,1,36,0
0.047,2007,10,2,40,0
0.047,2007,10,2,40,0
0.047,2007,10,2,40,0
0.047,2007,10,2,40,0
0.051,2007,10,3,43,0
0.051,2007,10,3,43,0
0.051,2007,10,3,43,0
0.051,2007,10,3,43,0
0.047,2007,10,4,40,0
0.047,2007,10,4,40,0
0.047,2007,10,4,40,0
0.047,2007,10,4,40,0
0.038,2007,10,5,32,0
0.038,2007,10,5,32,0
0.038,2007,10,5,32,0
0.038,2007,10,5,32,0
0.043,2007,10,6,36,0
0.043,2007,10,6,36,0
0.043,2007,10,6,36,0
0.043,2007,10,6,36,0
0.037,2007,10,7,31,0
0.037,2007,10,7,31,0
0.037,2007,10,7,31,0
0.037,2007,10,7,31,0
0.031,2007,10,8,26,0
0.031,2007,10,8,26,0
0.031,2007,10,8,26,0
0.031,2007,10,8,26,0
0.039,2007,10,9,33,0
0.039,2007,10,9,33,0
0.039,2007,10,9,33,0
0.039,2007,10,9,33,0
0.043,2007,10,10,36,0
0.043,2007,10,10,36,0
0.043,2007,10,10,36,0
0.043,2007,10,10,36,0
0.046,2007,10,11,39,0
0.046,2007,10,11,39,0
0.046,2007,10,11,39,0
0.046,2007,10,11,39,0
0.045,2007,10,12,38,0
0.045,2007,10,12,38,0
0.045,2007,10,12,38,0
0.045,2007,10,12,38,0
0.047,2007,10,13,40,0
0.047,2007,10,13,40,0
0.047,2007,10,13,40,0
0.047,2007,10,13,40,0
0.041,2007,10,14,35,0
0.041,2007,10,14,35,0
0.041,2007,10,14,35,0
0.041,2007,10,14,35,0
0.044,2007,10,15,37,0
0.044,2007,10,15,37,0
0.044,2007,10,15,37,0
0.044,2007,10,15,37,0
0.047,2007,10,16,40,0
0.047,2007,10,16,40,0
0.047,2007,10,16,40,0
0.047,2007,10,16,40,0
0.039,2007,10,17,33,0
0.039,2007,10,17,33,0
0.039,2007,10,17,33,0
0.039,2007,10,17,33,0
0.04,2007,10,18,34,0
0.04,2007,10,18,34,0
0.04,2007,10,18,34,0
0.04,2007,10,18,34,0
0.035,2007,10,19,30,0
0.035,2007,10,19,30,0
0.035,2007,10,19,30,0
0.035,2007,10,19,30,0
0.039,2007,10,20,33,0
0.039,2007,10,20,33,0
0.039,2007,10,20,33,0
0.039,2007,10,20,33,0
0.036,2007,10,21,31,0
0.036,2007,10,21,31,0
0.036,2007,10,21,31,0
0.036,2007,10,21,31,0
0.035,2007,10,22,30,0
0.035,2007,10,22,30,0
0.035,2007,10,22,30,0
0.035,2007,10,22,30,0
0.029,2007,10,23,25,0
0.029,2007,10,23,25,0
0.029,2007,10,23,25,0
0.029,2007,10,23,25,0
0.038,2007,10,24,32,0
0.038,2007,10,24,32,0
0.038,2007,10,24,32,0
0.038,2007,10,24,32,0
0.037,2007,10,25,31,0
0.037,2007,10,25,31,0
0.037,2007,10,25,31,0
0.037,2007,10,25,31,0
0.038,2007,10,26,32,0
0.038,2007,10,26,32,0
0.038,2007,10,26,32,0
0.038,2007,10,26,32,0
0.033,2007,10,27,28,0
0.033,2007,10,27,28,0
0.033,2007,10,27,28,0
0.033,2007,10,27,28,0
0.051,2007,10,28,43,0
0.051,2007,10,28,43,0
0.051,2007,10,28,43,0
0.051,2007,10,28,43,0
0.043,2007,10,29,36,0
0.043,2007,10,29,36,0
0.043,2007,10,29,36,0
0.043,2007,10,29,36,0
0.037,2007,10,30,31,0
0.037,2007,10,30,31,0
0.037,2007,10,30,31,0
0.037,2007,10,30,31,0
0.037,2007,10,31,31,0
0.037,2007,10,31,31,0
0.037,2007,10,31,31,0
0.037,2007,10,31,31,0
0.037,2007,11,1,31,0
0.037,2007,11,1,31,0
0.037,2007,11,1,31,0
0.037,2007,11,1,31,0
0.043,2007,11,2,36,0
0.043,2007,11,2,36,0
0.043,2007,11,2,36,0
0.043,2007,11,2,36,0
0.036,2007,11,3,31,0
0.036,2007,11,3,31,0
0.036,2007,11,3,31,0
0.036,2007,11,3,31,0
0.041,2007,11,8,35,0
0.041,2007,11,8,35,0
0.041,2007,11,8,35,0
0.041,2007,11,8,35,0
0.042,2007,11,9,36,0
0.042,2007,11,9,36,0
0.042,2007,11,9,36,0
0.042,2007,11,9,36,0
0.041,2007,11,10,35,0
0.041,2007,11,10,35,0
0.041,2007,11,10,35,0
0.041,2007,11,10,35,0
0.038,2007,11,11,32,0
0.038,2007,11,11,32,0
0.038,2007,11,11,32,0
0.038,2007,11,11,32,0
0.036,2007,11,12,31,0
0.036,2007,11,12,31,0
0.036,2007,11,12,31,0
0.036,2007,11,12,31,0
0.039,2007,11,13,33,0
0.039,2007,11,13,33,0
0.039,2007,11,13,33,0
0.039,2007,11,13,33,0
0.044,2007,11,14,37,0
0.044,2007,11,14,37,0
0.044,2007,11,14,37,0
0.044,2007,11,14,37,0
0.035,2007,11,15,30,0
0.035,2007,11,15,30,0
0.035,2007,11,15,30,0
0.035,2007,11,15,30,0
0.039,2007,11,16,33,0
0.039,2007,11,16,33,0
0.039,2007,11,16,33,0
0.039,2007,11,16,33,0
0.035,2007,11,17,30,0
0.035,2007,11,17,30,0
0.035,2007,11,17,30,0
0.035,2007,11,17,30,0
0.035,2007,11,18,30,0
0.035,2007,11,18,30,0
0.035,2007,11,18,30,0
0.035,2007,11,18,30,0
0.041,2007,11,19,35,0
0.041,2007,11,19,35,0
0.041,2007,11,19,35,0
0.041,2007,11,19,35,0
0.044,2007,11,20,37,0
0.044,2007,11,20,37,0
0.044,2007,11,20,37,0
0.044,2007,11,20,37,0
0.041,2007,11,21,35,0
0.041,2007,11,21,35,0
0.041,2007,11,21,35,0
0.041,2007,11,21,35,0
0.036,2007,11,22,31,0
0.036,2007,11,22,31,0
0.036,2007,11,22,31,0
0.036,2007,11,22,31,0
0.04,2007,11,23,34,0
0.04,2007,11,23,34,0
0.04,2007,11,23,34,0
0.04,2007,11,23,34,0
0.041,2007,11,24,35,0
0.041,2007,11,24,35,0
0.041,2007,11,24,35,0
0.041,2007,11,24,35,0
0.044,2007,11,25,37,0
0.044,2007,11,25,37,0
0.044,2007,11,25,37,0
0.044,2007,11,25,37,0
0.045,2007,11,26,38,0
0.045,2007,11,26,38,0
0.045,2007,11,26,38,0
0.045,2007,11,26,38,0
0.042,2007,11,27,36,0
0.042,2007,11,27,36,0
0.042,2007,11,27,36,0
0.042,2007,11,27,36,0
0.039,2007,11,28,33,0
0.039,2007,11,28,33,0
0.039,2007,11,28,33,0
0.039,2007,11,28,33,0
0.044,2007,11,29,37,0
0.044,2007,11,29,37,0
0.044,2007,11,29,37,0
0.044,2007,11,29,37,0
0.036,2007,11,30,31,0
0.036,2007,11,30,31,0
0.036,2007,11,30,31,0
0.036,2007,11,30,31,0
0.037,2007,12,1,31,0
0.037,2007,12,1,31,0
0.037,2007,12,1,31,0
0.037,2007,12,1,31,0
0.04,2007,12,2,34,0
0.04,2007,12,2,34,0
0.04,2007,12,2,34,0
0.04,2007,12,2,34,0
0.042,2007,12,3,36,0
0.042,2007,12,3,36,0
0.042,2007,12,3,36,0
0.042,2007,12,3,36,0
0.035,2007,12,4,30,0
0.035,2007,12,4,30,0
0.035,2007,12,4,30,0
0.035,2007,12,4,30,0
0.036,2007,12,5,31,0
0.036,2007,12,5,31,0
0.036,2007,12,5,31,0
0.036,2007,12,5,31,0
0.035,2007,12,6,30,0
0.035,2007,12,6,30,0
0.035,2007,12,6,30,0
0.035,2007,12,6,30,0
0.029,2007,12,7,25,0
0.029,2007,12,7,25,0
0.029,2007,12,7,25,0
0.029,2007,12,7,25,0
0.028,2007,12,8,24,0
0.028,2007,12,8,24,0
0.028,2007,12,8,24,0
0.028,2007,12,8,24,0
0.026,2007,12,9,22,0
0.026,2007,12,9,22,0
0.026,2007,12,9,22,0
0.026,2007,12,9,22,0
0.035,2007,12,10,30,0
0.035,2007,12,10,30,0
0.035,2007,12,10,30,0
0.035,2007,12,10,30,0
0.036,2007,12,11,31,0
0.036,2007,12,11,31,0
0.036,2007,12,11,31,0
0.036,2007,12,11,31,0
0.035,2007,12,12,30,0
0.035,2007,12,12,30,0
0.035,2007,12,12,30,0
0.035,2007,12,12,30,0
0.039,2007,12,13,33,0
0.039,2007,12,13,33,0
0.039,2007,12,13,33,0
0.039,2007,12,13,33,0
0.036,2007,12,14,31,0
0.036,2007,12,14,31,0
0.036,2007,12,14,31,0
0.036,2007,12,14,31,0
0.038,2007,12,15,32,0
0.038,2007,12,15,32,0
0.038,2007,12,15,32,0
0.038,2007,12,15,32,0
0.038,2007,12,16,32,0
0.038,2007,12,16,32,0
0.038,2007,12,16,32,0
0.038,2007,12,16,32,0
0.035,2007,12,17,30,0
0.035,2007,12,17,30,0
0.035,2007,12,17,30,0
0.035,2007,12,17,30,0
0.041,2007,12,18,35,0
0.041,2007,12,18,35,0
0.041,2007,12,18,35,0
0.041,2007,12,18,35,0
0.036,2007,12,19,31,0
0.036,2007,12,19,31,0
0.036,2007,12,19,31,0
0.036,2007,12,19,31,0
0.038,2007,12,20,32,0
0.038,2007,12,20,32,0
0.038,2007,12,20,32,0
0.038,2007,12,20,32,0
0.038,2007,12,21,32,0
0.038,2007,12,21,32,0
0.038,2007,12,21,32,0
0.038,2007,12,21,32,0
0.039,2007,12,22,33,0
0.039,2007,12,22,33,0
0.039,2007,12,22,33,0
0.039,2007,12,22,33,0
0.04,2007,12,23,34,0
0.04,2007,12,23,34,0
0.04,2007,12,23,34,0
0.04,2007,12,23,34,0
0.039,2007,12,24,33,0
0.039,2007,12,24,33,0
0.039,2007,12,24,33,0
0.039,2007,12,24,33,0
0.037,2007,12,25,31,0
0.037,2007,12,25,31,0
0.037,2007,12,25,31,0
0.037,2007,12,25,31,0
0.036,2007,12,26,31,0
0.036,2007,12,26,31,0
0.036,2007,12,26,31,0
0.036,2007,12,26,31,0
0.036,2007,12,27,31,0
0.036,2007,12,27,31,0
0.036,2007,12,27,31,0
0.036,2007,12,27,31,0
0.037,2007,12,28,31,0
0.037,2007,12,28,31,0
0.037,2007,12,28,31,0
0.037,2007,12,28,31,0
0.038,2007,12,29,32,0
0.038,2007,12,29,32,0
0.038,2007,12,29,32,0
0.038,2007,12,29,32,0
0.039,2007,12,30,33,0
0.039,2007,12,30,33,0
0.039,2007,12,30,33,0
0.039,2007,12,30,33,0
0.037,2007,12,31,31,0
0.037,2007,12,31,31,0
0.037,2007,12,31,31,0
0.037,2007,12,31,31,0
0.037,2008,1,1,31,0
0.037,2008,1,1,31,0
0.037,2008,1,1,31,0
0.037,2008,1,1,31,0
0.034,2008,1,2,29,0
0.034,2008,1,2,29,0
0.034,2008,1,2,29,0
0.034,2008,1,2,29,0
0.038,2008,1,3,32,0
0.038,2008,1,3,32,0
0.038,2008,1,3,32,0
0.038,2008,1,3,32,0
0.039,2008,1,4,33,0
0.039,2008,1,4,33,0
0.039,2008,1,4,33,0
0.039,2008,1,4,33,0
0.042,2008,1,5,36,0
0.042,2008,1,5,36,0
0.042,2008,1,5,36,0
0.042,2008,1,5,36,0
0.039,2008,1,6,33,0
0.039,2008,1,6,33,0
0.039,2008,1,6,33,0
0.039,2008,1,6,33,0
0.035,2008,1,7,30,0
0.035,2008,1,7,30,0
0.035,2008,1,7,30,0
0.035,2008,1,7,30,0
0.041,2008,1,8,35,0
0.041,2008,1,8,35,0
0.041,2008,1,8,35,0
0.041,2008,1,8,35,0
0.042,2008,1,9,36,0
0.042,2008,1,9,36,0
0.042,2008,1,9,36,0
0.042,2008,1,9,36,0
0.043,2008,1,10,36,0
0.043,2008,1,10,36,0
0.043,2008,1,10,36,0
0.043,2008,1,10,36,0
0.039,2008,1,11,33,0
0.039,2008,1,11,33,0
0.039,2008,1,11,33,0
0.039,2008,1,11,33,0
0.04,2008,1,12,34,0
0.04,2008,1,12,34,0
0.04,2008,1,12,34,0
0.04,2008,1,12,34,0
0.042,2008,1,13,36,0
0.042,2008,1,13,36,0
0.042,2008,1,13,36,0
0.042,2008,1,13,36,0
0.038,2008,1,14,32,0
0.038,2008,1,14,32,0
0.038,2008,1,14,32,0
0.038,2008,1,14,32,0
0.04,2008,1,15,34,0
0.04,2008,1,15,34,0
0.04,2008,1,15,34,0
0.04,2008,1,15,34,0
0.036,2008,1,16,31,0
0.036,2008,1,16,31,0
0.036,2008,1,16,31,0
0.036,2008,1,16,31,0
0.037,2008,1,17,31,0
0.037,2008,1,17,31,0
0.037,2008,1,17,31,0
0.037,2008,1,17,31,0
0.038,2008,1,18,32,0
0.038,2008,1,18,32,0
0.038,2008,1,18,32,0
0.038,2008,1,18,32,0
0.041,2008,1,19,35,0
0.041,2008,1,19,35,0
0.041,2008,1,19,35,0
0.041,2008,1,19,35,0
0.038,2008,1,20,32,0
0.038,2008,1,20,32,0
0.038,2008,1,20,32,0
0.038,2008,1,20,32,0
0.033,2008,1,21,28,0
0.033,2008,1,21,28,0
0.033,2008,1,21,28,0
0.033,2008,1,21,28,0
0.036,2008,1,22,31,0
0.036,2008,1,22,31,0
0.036,2008,1,22,31,0
0.036,2008,1,22,31,0
0.041,2008,1,23,35,0
0.041,2008,1,23,35,0
0.041,2008,1,23,35,0
0.041,2008,1,23,35,0
0.043,2008,1,24,36,0
0.043,2008,1,24,36,0
0.043,2008,1,24,36,0
0.043,2008,1,24,36,0
0.042,2008,1,25,36,0
0.042,2008,1,25,36,0
0.042,2008,1,25,36,0
0.042,2008,1,25,36,0
0.044,2008,1,26,37,0
0.044,2008,1,26,37,0
0.044,2008,1,26,37,0
0.044,2008,1,26,37,0
0.042,2008,1,27,36,0
0.042,2008,1,27,36,0
0.042,2008,1,27,36,0
0.042,2008,1,27,36,0
0.044,2008,1,28,37,0
0.044,2008,1,28,37,0
0.044,2008,1,28,37,0
0.044,2008,1,28,37,0
0.041,2008,1,29,35,0
0.041,2008,1,29,35,0
0.041,2008,1,29,35,0
0.041,2008,1,29,35,0
0.039,2008,1,30,33,0
0.039,2008,1,30,33,0
0.039,2008,1,30,33,0
0.039,2008,1,30,33,0
0.04,2008,1,31,34,0
0.04,2008,1,31,34,0
0.04,2008,1,31,34,0
0.04,2008,1,31,34,0
0.039,2008,2,1,33,0
0.039,2008,2,1,33,0
0.039,2008,2,1,33,0
0.039,2008,2,1,33,0
0.04,2008,2,2,34,0
0.04,2008,2,2,34,0
0.04,2008,2,2,34,0
0.04,2008,2,2,34,0
0.041,2008,2,3,35,0
0.041,2008,2,3,35,0
0.041,2008,2,3,35,0
0.041,2008,2,3,35,0
0.04,2008,2,4,34,0
0.04,2008,2,4,34,0
0.04,2008,2,4,34,0
0.04,2008,2,4,34,0
0.039,2008,2,5,33,0
0.039,2008,2,5,33,0
0.039,2008,2,5,33,0
0.039,2008,2,5,33,0
0.041,2008,2,6,35,0
0.041,2008,2,6,35,0
0.041,2008,2,6,35,0
0.041,2008,2,6,35,0
0.042,2008,2,7,36,0
0.042,2008,2,7,36,0
0.042,2008,2,7,36,0
0.042,2008,2,7,36,0
0.045,2008,2,8,38,0
0.045,2008,2,8,38,0
0.045,2008,2,8,38,0
0.045,2008,2,8,38,0
0.041,2008,2,9,35,0
0.041,2008,2,9,35,0
0.041,2008,2,9,35,0
0.041,2008,2,9,35,0
0.039,2008,2,10,33,0
0.039,2008,2,10,33,0
0.039,2008,2,10,33,0
0.039,2008,2,10,33,0
0.046,2008,2,11,39,0
0.046,2008,2,11,39,0
0.046,2008,2,11,39,0
0.046,2008,2,11,39,0
0.046,2008,2,12,39,0
0.046,2008,2,12,39,0
0.046,2008,2,12,39,0
0.046,2008,2,12,39,0
0.041,2008,2,13,35,0
0.041,2008,2,13,35,0
0.041,2008,2,13,35,0
0.041,2008,2,13,35,0
0.041,2008,2,14,35,0
0.041,2008,2,14,35,0
0.041,2008,2,14,35,0
0.041,2008,2,14,35,0
0.05,2008,2,15,42,0
0.05,2008,2,15,42,0
0.05,2008,2,15,42,0
0.05,2008,2,15,42,0
0.045,2008,2,16,38,0
0.045,2008,2,16,38,0
0.045,2008,2,16,38,0
0.045,2008,2,16,38,0
0.047,2008,2,17,40,0
0.047,2008,2,17,40,0
0.047,2008,2,17,40,0
0.047,2008,2,17,40,0
0.051,2008,2,18,43,0
0.051,2008,2,18,43,0
0.051,2008,2,18,43,0
0.051,2008,2,18,43,0
0.061,2008,2,19,54,0
0.061,2008,2,19,54,0
0.061,2008,2,19,54,0
0.061,2008,2,19,54,0
0.056,2008,2,20,47,0
0.056,2008,2,20,47,0
0.056,2008,2,20,47,0
0.056,2008,2,20,47,0
0.057,2008,2,21,48,0
0.057,2008,2,21,48,0
0.057,2008,2,21,48,0
0.057,2008,2,21,48,0
0.061,2008,2,22,54,0
0.061,2008,2,22,54,0
0.061,2008,2,22,54,0
0.061,2008,2,22,54,0
0.056,2008,2,23,47,0
0.056,2008,2,23,47,0
0.056,2008,2,23,47,0
0.056,2008,2,23,47,0
0.047,2008,2,24,40,0
0.047,2008,2,24,40,0
0.047,2008,2,24,40,0
0.047,2008,2,24,40,0
0.044,2008,2,25,37,0
0.044,2008,2,25,37,0
0.044,2008,2,25,37,0
0.044,2008,2,25,37,0
0.045,2008,2,26,38,0
0.045,2008,2,26,38,0
0.045,2008,2,26,38,0
0.045,2008,2,26,38,0
0.055,2008,2,27,47,0
0.055,2008,2,27,47,0
0.055,2008,2,27,47,0
0.055,2008,2,27,47,0
0.047,2008,2,28,40,0
0.047,2008,2,28,40,0
0.047,2008,2,28,40,0
0.047,2008,2,28,40,0
0.056,2008,2,29,47,0
0.056,2008,2,29,47,0
0.056,2008,2,29,47,0
0.056,2008,2,29,47,0
0.053,2008,3,1,45,0
0.053,2008,3,1,45,0
0.053,2008,3,1,45,0
0.053,2008,3,1,45,0
0.045,2008,3,2,38,0
0.045,2008,3,2,38,0
0.045,2008,3,2,38,0
0.045,2008,3,2,38,0
0.049,2008,3,3,42,0
0.049,2008,3,3,42,0
0.049,2008,3,3,42,0
0.049,2008,3,3,42,0
0.046,2008,3,4,39,0
0.046,2008,3,4,39,0
0.046,2008,3,4,39,0
0.046,2008,3,4,39,0
0.047,2008,3,5,40,0
0.047,2008,3,5,40,0
0.047,2008,3,5,40,0
0.047,2008,3,5,40,0
0.047,2008,3,6,40,0
0.047,2008,3,6,40,0
0.047,2008,3,6,40,0
0.047,2008,3,6,40,0
0.049,2008,3,7,42,0
0.049,2008,3,7,42,0
0.049,2008,3,7,42,0
0.049,2008,3,7,42,0
0.049,2008,3,8,42,0
0.049,2008,3,8,42,0
0.049,2008,3,8,42,0
0.049,2008,3,8,42,0
0.056,2008,3,9,47,0
0.056,2008,3,9,47,0
0.056,2008,3,9,47,0
0.056,2008,3,9,47,0
0.06,2008,3,10,51,0
0.06,2008,3,10,51,0
0.06,2008,3,10,51,0
0.06,2008,3,10,51,0
0.052,2008,3,11,44,0
0.052,2008,3,11,44,0
0.052,2008,3,11,44,0
0.052,2008,3,11,44,0
0.05,2008,3,12,42,0
0.05,2008,3,12,42,0
0.05,2008,3,12,42,0
0.05,2008,3,12,42,0
0.046,2008,3,13,39,0
0.046,2008,3,13,39,0
0.046,2008,3,13,39,0
0.046,2008,3,13,39,0
0.047,2008,3,14,40,0
0.047,2008,3,14,40,0
0.047,2008,3,14,40,0
0.047,2008,3,14,40,0
0.052,2008,3,15,44,0
0.052,2008,3,15,44,0
0.052,2008,3,15,44,0
0.052,2008,3,15,44,0
0.049,2008,3,16,42,0
0.049,2008,3,16,42,0
0.049,2008,3,16,42,0
0.049,2008,3,16,42,0
0.048,2008,3,17,41,0
0.048,2008,3,17,41,0
0.048,2008,3,17,41,0
0.048,2008,3,17,41,0
0.048,2008,3,18,41,0
0.048,2008,3,18,41,0
0.048,2008,3,18,41,0
0.048,2008,3,18,41,0
0.049,2008,3,19,42,0
0.049,2008,3,19,42,0
0.049,2008,3,19,42,0
0.049,2008,3,19,42,0
0.048,2008,3,20,41,0
0.048,2008,3,20,41,0
0.048,2008,3,20,41,0
0.048,2008,3,20,41,0
0.047,2008,3,21,40,0
0.047,2008,3,21,40,0
0.047,2008,3,21,40,0
0.047,2008,3,21,40,0
0.052,2008,3,22,44,0
0.052,2008,3,22,44,0
0.052,2008,3,22,44,0
0.052,2008,3,22,44,0
0.053,2008,3,23,45,0
0.053,2008,3,23,45,0
0.053,2008,3,23,45,0
0.053,2008,3,23,45,0
0.046,2008,3,24,39,0
0.046,2008,3,24,39,0
0.046,2008,3,24,39,0
0.046,2008,3,24,39,0
0.041,2008,3,25,35,0
0.041,2008,3,25,35,0
0.041,2008,3,25,35,0
0.041,2008,3,25,35,0
0.042,2008,3,26,36,0
0.042,2008,3,26,36,0
0.042,2008,3,26,36,0
0.042,2008,3,26,36,0
0.049,2008,3,27,42,0
0.049,2008,3,27,42,0
0.049,2008,3,27,42,0
0.049,2008,3,27,42,0
0.049,2008,3,28,42,0
0.049,2008,3,28,42,0
0.049,2008,3,28,42,0
0.049,2008,3,28,42,0
0.044,2008,3,29,37,0
0.044,2008,3,29,37,0
0.044,2008,3,29,37,0
0.044,2008,3,29,37,0
0.053,2008,3,30,45,0
0.053,2008,3,30,45,0
0.053,2008,3,30,45,0
0.053,2008,3,30,45,0
0.045,2008,3,31,38,0
0.045,2008,3,31,38,0
0.045,2008,3,31,38,0
0.045,2008,3,31,38,0
0.048,2008,4,1,41,0
0.048,2008,4,1,41,0
0.048,2008,4,1,41,0
0.048,2008,4,1,41,0
0.046,2008,4,2,39,0
0.046,2008,4,2,39,0
0.046,2008,4,2,39,0
0.046,2008,4,2,39,0
0.047,2008,4,3,40,0
0.047,2008,4,3,40,0
0.047,2008,4,3,40,0
0.047,2008,4,3,40,0
0.047,2008,4,4,40,0
0.047,2008,4,4,40,0
0.047,2008,4,4,40,0
0.047,2008,4,4,40,0
0.048,2008,4,7,41,0
0.048,2008,4,7,41,0
0.048,2008,4,7,41,0
0.048,2008,4,7,41,0
0.054,2008,4,8,46,0
0.054,2008,4,8,46,0
0.054,2008,4,8,46,0
0.054,2008,4,8,46,0
0.049,2008,4,9,42,0
0.049,2008,4,9,42,0
0.049,2008,4,9,42,0
0.049,2008,4,9,42,0
0.05,2008,4,10,42,0
0.05,2008,4,10,42,0
0.05,2008,4,10,42,0
0.05,2008,4,10,42,0
0.051,2008,4,11,43,0
0.051,2008,4,11,43,0
0.051,2008,4,11,43,0
0.051,2008,4,11,43,0
0.049,2008,4,12,42,0
0.049,2008,4,12,42,0
0.049,2008,4,12,42,0
0.049,2008,4,12,42,0
0.042,2008,4,13,36,0
0.042,2008,4,13,36,0
0.042,2008,4,13,36,0
0.042,2008,4,13,36,0
0.047,2008,4,14,40,0
0.047,2008,4,14,40,0
0.047,2008,4,14,40,0
0.047,2008,4,14,40,0
0.046,2008,4,15,39,0
0.046,2008,4,15,39,0
0.046,2008,4,15,39,0
0.046,2008,4,15,39,0
0.05,2008,4,16,42,0
0.05,2008,4,16,42,0
